# qsoName,mjdObs,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
#
# Selected from WSERV1000v20200113
# qso.qsoName,m.mjdObs,meas.filterID,(meas.aperMag3+f.VegaToAB) as aperMag3AverAB,meas.aperMag3Err,meas.ppErrBits
# /* Basic QSO parameters and photometry extracted from each OB   epoch. */
# finalQsoCatalogue as qso,MapApertureIDshighzQsoMap as ma,wserv1000MapRemeasurement as meas,Filter as f,MapFrameStatus as mfs,Multiframe as m
# /* Main tables for query. MapApertureIDshighzQsoMap joins 
# finalQsoCatalogue to wserv1000MapRemeasurement */
# qso.qsoName='SDSSJ0959+0227' and qso.qsoID=ma.objectID and ma.apertureID=meas.apertureID and meas.filterID=f.filterID and meas.catalogueID=mfs.catalogueID and mfs.multiframeID=m.multiframeID
# /* Join all the tables correctly MapFrameStatus links the 
# catalogueID to the multiframeID, which allows us to link to the 
# image metadate in Multiframe to get the observation time (mjdObs) */
# /* Select a particular QSO, qsoName='SDSSJ0959+0227' */ #
# Returns 178 rows
#
# Column Headers at start of file AND below
#
# qsoName,mjdObs,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
SDSSJ0959+0227,56006.28409,6,-999999488.0,-999999488.0,0
SDSSJ0959+0227,54889.46326,10,-1999998976.0,-999999488.0,0
SDSSJ0959+0227,55645.31475,6,23.7813835144,3.18294477463,0
SDSSJ0959+0227,54537.40851,2,-999999488.0,-999999488.0,0
SDSSJ0959+0227,53469.32153,3,22.7759094238,0.772926926613,0
SDSSJ0959+0227,53472.36976,3,-999999488.0,-999999488.0,0
SDSSJ0959+0227,54116.45027,3,-999999488.0,-999999488.0,0
SDSSJ0959+0227,54116.45576,9,-999999488.0,1.43162465096,0
SDSSJ0959+0227,54889.31089,5,23.1243076324,1.60362327099,0
SDSSJ0959+0227,53472.30647,3,25.5644416809,13.0198860168,0
SDSSJ0959+0227,54088.58276,5,22.7103176117,0.808129191399,0
SDSSJ0959+0227,55587.40397,10,-999999488.0,2.56257629395,0
SDSSJ0959+0227,54163.39681,4,-999999488.0,-999999488.0,0
SDSSJ0959+0227,53859.37558,3,-999999488.0,-999999488.0,0
SDSSJ0959+0227,54088.64083,5,23.309595108,1.46496355534,0
SDSSJ0959+0227,54116.58876,3,25.3277111053,5.9312543869,0
SDSSJ0959+0227,53471.30245,3,22.8790664673,0.749262571335,0
SDSSJ0959+0227,53767.62684,3,23.7055110931,1.33530330658,0
SDSSJ0959+0227,53469.23333,3,-999999488.0,-999999488.0,0
SDSSJ0959+0227,53472.36588,3,-999999488.0,-999999488.0,0
SDSSJ0959+0227,54889.30889,5,22.4221076965,0.823766827583,0
SDSSJ0959+0227,55587.42052,10,-1999998976.0,-999999488.0,0
SDSSJ0959+0227,54116.48899,9,-1999998976.0,-999999488.0,0
SDSSJ0959+0227,54116.52428,3,-999999488.0,-999999488.0,0
SDSSJ0959+0227,55644.30005,6,24.118188858,5.83103132248,0
SDSSJ0959+0227,54889.42188,4,26.3323287964,16.1857891083,0
SDSSJ0959+0227,54115.53772,3,-999999488.0,-999999488.0,0
SDSSJ0959+0227,54609.29712,2,24.0104007721,1.21580541134,0
SDSSJ0959+0227,53469.23721,3,-999999488.0,-999999488.0,0
SDSSJ0959+0227,54889.30688,5,22.2786808014,0.745879590511,0
SDSSJ0959+0227,53472.30262,3,-999999488.0,-999999488.0,0
SDSSJ0959+0227,53490.27879,5,-999999488.0,-999999488.0,0
SDSSJ0959+0227,55643.27111,6,-999999488.0,-999999488.0,0
SDSSJ0959+0227,54114.56424,3,-999999488.0,-999999488.0,0
SDSSJ0959+0227,54892.37491,4,-999999488.0,-999999488.0,0
SDSSJ0959+0227,55587.49375,10,-999999488.0,0.387478947639,0
SDSSJ0959+0227,54116.60881,9,-1999998976.0,-999999488.0,0
SDSSJ0959+0227,54167.2301,2,-999999488.0,-999999488.0,0
SDSSJ0959+0227,54137.60816,5,21.6313037872,0.774172604084,0
SDSSJ0959+0227,53471.31015,3,23.116186142,0.958457887173,0
SDSSJ0959+0227,53469.31389,3,22.7904338837,0.759250581264,0
SDSSJ0959+0227,54892.39198,4,24.8868293762,6.69851160049,0
SDSSJ0959+0227,54889.3337,10,-1999998976.0,-999999488.0,0
SDSSJ0959+0227,54114.60532,3,23.2161712646,1.08902859688,0
SDSSJ0959+0227,55587.45721,10,-999999488.0,2.09582781792,0
SDSSJ0959+0227,54889.39627,4,23.6361618042,1.14795577526,0
SDSSJ0959+0227,53471.22918,3,-999999488.0,-999999488.0,0
SDSSJ0959+0227,54115.54506,3,25.2198562622,5.32201719284,0
SDSSJ0959+0227,55587.47716,10,-999999488.0,8.4094953537,0
SDSSJ0959+0227,53472.2949,3,-999999488.0,-999999488.0,0
SDSSJ0959+0227,55644.34603,6,-999999488.0,-999999488.0,0
SDSSJ0959+0227,55644.39069,6,22.7599811554,1.2441637516,0
