qsoName,mjdObs,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
               SHELLQsJ1146+0124,  +55302.1969310,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146+0124,  +55302.2027890,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146+0124,  +55302.1998116,   2,    +22.249613,     +0.477031,    4194432
               SHELLQsJ1146+0124,  +55593.1860169,   3,    +24.376318,     +5.925602,          0
               SHELLQsJ1146+0124,  +55593.1941866,   3,    +21.995453,     +0.648679,    4194304
               SHELLQsJ1146+0124,  +55302.1877441,   3,    +21.510714,     +0.306200,          0
               SHELLQsJ1146+0124,  +55593.1957657,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146+0124,  +55302.1908408,   3,    +22.485561,     +0.827570,          0
               SHELLQsJ1146+0124,  +55302.1893077,   3,    +21.684810,     +0.375932,    4194432
               SHELLQsJ1146+0124,  +55593.2301012,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146+0124,  +55593.2252680,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146+0124,  +55593.2276686,   4,    +22.561571,     +1.833316,          0
