qsoName,mjdObs,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
                   MMTJ0215-0529,  +56221.2739682,   1,    +20.778845,     +0.039704,    4194432
                   MMTJ0215-0529,  +56195.3499683,   1,    +20.883700,     +0.043040,    4194432
                   MMTJ0215-0529,  +56215.2871404,   1,    +20.745110,     +0.036913,    4194432
                   MMTJ0215-0529,  +56247.1072386,   1,    +20.743057,     +0.039555,    4194432
                   MMTJ0215-0529,  +56247.1463512,   1,    +20.803633,     +0.043189,    4194432
                   MMTJ0215-0529,  +56249.1447956,   1,    +20.788850,     +0.037058,    4194432
                   MMTJ0215-0529,  +56131.3544676,   1,    +20.846006,     +0.039546,    4194432
                   MMTJ0215-0529,  +56220.1781290,   1,    +20.790009,     +0.039676,    4194432
                   MMTJ0215-0529,  +56216.2802502,   1,    +20.793112,     +0.041092,    4194432
                   MMTJ0215-0529,  +56250.1871391,   1,    +20.804552,     +0.044139,    4194432
                   MMTJ0215-0529,  +56249.2215554,   1,    +20.844805,     +0.042913,    4194432
                   MMTJ0215-0529,  +56161.3515491,   1,    +20.791872,     +0.037371,    4194304
                   MMTJ0215-0529,  +56184.2785793,   1,    +20.821728,     +0.035810,    4194432
                   MMTJ0215-0529,  +56210.1801363,   1,    +20.804047,     +0.038984,    4194432
                   MMTJ0215-0529,  +55892.1580120,   1,    +20.829174,     +0.049624,    4194432
                   MMTJ0215-0529,  +56243.1967944,   1,    +20.841230,     +0.047123,    4194432
                   MMTJ0215-0529,  +56248.1524857,   1,    +20.722462,     +0.038358,    4194304
                   MMTJ0215-0529,  +56211.2575590,   1,    +20.812548,     +0.044038,    4194432
                   MMTJ0215-0529,  +56241.1679641,   1,    +20.775550,     +0.034783,    4194432
                   MMTJ0215-0529,  +55915.1095616,   1,    +20.799152,     +0.039718,    4194432
                   MMTJ0215-0529,  +56252.2344342,   1,    +20.888248,     +0.071027,    4194304
                   MMTJ0215-0529,  +56248.0673638,   1,    +20.785059,     +0.042535,    4194432
                   MMTJ0215-0529,  +56161.3120348,   1,    +20.854391,     +0.039474,    4194432
                   MMTJ0215-0529,  +56187.2006422,   1,    +20.715288,     +0.043372,    4194432
                   MMTJ0215-0529,  +56263.0218352,   1,    +20.641325,     +0.044907,    4194432
                   MMTJ0215-0529,  +56220.2318348,   1,    +20.963580,     +0.044759,    4194432
                   MMTJ0215-0529,  +56183.3322492,   1,    +20.795620,     +0.035311,    4194432
                   MMTJ0215-0529,  +56184.3554570,   1,    +20.812231,     +0.039662,    4194304
                   MMTJ0215-0529,  +56132.3565900,   1,    +20.862392,     +0.044546,    4194432
                   MMTJ0215-0529,  +56243.1114525,   1,    +20.852077,     +0.052381,    4194432
                   MMTJ0215-0529,  +56211.1382373,   1,    +20.810330,     +0.041786,    4194432
                   MMTJ0215-0529,  +56164.3481360,   1,    +20.775236,     +0.038149,    4194432
                   MMTJ0215-0529,  +56215.3260996,   1,    +20.831978,     +0.048028,    4194432
