ra dec w2mpro w2sigmpro w2snr
0.3400749635941121 26.83592460527876 15.5226411819458 0.049921147525310516 21.252840042114258
0.6640826927067167 25.8429822384734 15.421239852905273 0.04685230925679207 22.677200317382812
1.4679357087344234 -0.11548862981539602 16.709314346313477 0.15384303033351898 6.569234371185303
2.1074869465467514 -6.4345729484793885 15.96683406829834 0.07853613793849945 13.3306884765625
2.214291359941586 36.270444917642685 15.43729019165039 0.04444015771150589 23.93483543395996
3.137164151501738 36.53787400216752 15.233630180358887 0.036255571991205215 29.449527740478516
4.3111430049004245 -10.015320351392692 15.317716598510742 0.044927068054676056 23.67009735107422
4.3935439580112385 17.086011277459573 16.698801040649414 0.14504174888134003 6.99680757522583
4.813969346417913 -24.29913056273214 15.682050704956055 0.06079518049955368 17.363576889038086
5.131041480496418 -36.894944665871144 16.419523239135742 0.1022997498512268 10.121138572692871
5.878077134786396 -0.3097813545200822 16.130090713500977 0.09253236651420593 11.240684509277344
6.361761932052305 -1.7590163129148797 14.235901832580566 0.01839778572320938 58.516056060791016
7.027470235661286 4.957228168046226 16.609764099121094 0.1348198801279068 7.563582420349121
7.857839272548757 7.1769865277589995 15.686430931091309 0.06341038644313812 16.627229690551758
8.559827786966194 37.99819489005441 15.734140396118164 0.055602122098207474 19.031147003173828
9.35732016088907 -8.119142472337536 16.20710563659668 0.09515247493982315 10.917795181274414
9.650274013520765 -15.456388149898466 16.313365936279297 0.1044013500213623 9.907647132873535
9.735656910989245 -10.431655146246962 15.725861549377441 0.06149008870124817 17.16182518005371
12.5277541654906 34.756003795129054 15.710864067077637 0.05495339259505272 19.261600494384766
13.589473030102642 -1.1558541863485041 16.15635108947754 0.10258442163467407 10.091705322265625
14.233581270520746 22.68672278775472 15.997859954833984 0.0782570168375969 13.379988670349121
15.054270349121296 28.04053287630361 13.647723197937012 0.010550430044531822 102.40970611572266
17.027340282179917 7.189044467520256 15.493783950805664 0.054287780076265335 19.503803253173828
18.473943659515594 5.997623733951807 16.135103225708008 0.09378034621477127 11.084635734558105
18.72951956583457 32.637711620768755 16.186683654785156 0.08491017669439316 12.293391227722168
18.936965229568834 0.254023816277831 16.71006965637207 0.15840458869934082 6.366347312927246
18.942595644515524 -2.886659538359584 15.837279319763184 0.07028310000896454 14.953446388244629
19.059560046867087 5.638259714939943 15.646761894226074 0.06062775477766991 17.41290855407715
20.224567410302416 21.78524672427551 15.921510696411133 0.07168631255626678 14.651156425476074
21.4211161801433 -25.882202092704095 15.602743148803711 0.05286484211683273 20.042037963867188
22.863935209605735 -3.3500379484257503 13.88960075378418 0.013568034395575523 79.52295684814453
23.00720819309604 -2.2674420083637976 15.4469633102417 0.04784468188881874 22.19659996032715
23.361783232547324 1.1103491488328556 15.874336242675781 0.07563681155443192 13.860411643981934
25.23762809541473 -11.683130891985606 15.905389785766602 0.07069198042154312 14.864110946655273
25.68229537866197 -33.46257278085069 15.365313529968262 0.04027651250362396 26.460166931152344
25.792955190932584 -55.7528559680104 15.932474136352539 0.05435081198811531 19.480634689331055
27.15688590180567 6.005597586304641 15.35954475402832 0.04615144431591034 23.029064178466797
28.88860612869376 4.2519144527664094 15.269582748413086 0.043175164610147476 24.65057945251465
29.43930929230001 30.019654838646694 14.66185188293457 0.025489535182714462 42.097389221191406
29.517097248995814 -29.088476545384157 15.500127792358398 0.04805099591612816 22.099197387695312
29.991487343758834 -36.565649406390484 15.915519714355469 0.0645219087600708 16.332368850708008
30.884940070447247 0.20813768712090244 15.881994247436523 0.07198493182659149 14.588354110717773
32.73605846048409 0.051310440556829665 16.085309982299805 0.08331216871738434 12.538545608520508
33.84688683454286 -5.496002072386534 16.87969207763672 0.16375339031219482 6.142877578735352
34.10067173450986 23.06933049378522 15.715356826782227 0.06482762843370438 16.25303840637207
34.58778848112592 -0.4627097067626518 16.796512603759766 0.15548618137836456 6.494778633117676
35.30254105264169 -3.7144784359875556 15.703873634338379 0.06060804799199104 17.418720245361328
35.34434276567947 -8.047458684473327 17.057247161865234 0.18661783635616302 5.332283020019531
36.11065272747187 -47.191477815672876 15.428716659545898 0.03650590404868126 29.244230270385742
36.50776311612049 3.0496932452710372 16.18556785583496 0.09298820048570633 11.183195114135742
37.906824299486296 -7.481745165560222 15.008602142333984 0.03156852349638939 33.89540481567383
37.970688427283214 -28.838702834172384 16.753173828125 0.1348566859960556 7.561384201049805
40.47045525743996 4.598247195412008 15.534431457519531 0.05462777614593506 19.379343032836914
42.838841249352484 3.5550209277016807 14.999336242675781 0.03230324015021324 33.11324691772461
45.184012561431764 -22.540750725387152 15.794656753540039 0.06047290191054344 17.458736419677734
45.880387296731705 -0.32077145375857635 16.610193252563477 0.13463763892650604 7.574465274810791
46.32057435024213 -31.848497886250918 16.88890266418457 0.13866767287254333 7.3404130935668945
46.67711662874164 18.887773786912213 13.461349487304688 0.010267888195812702 105.24227142333984
50.917904381070784 -47.02207441548043 17.16460418701172 0.14620991051197052 6.9370880126953125
52.148035231299744 -32.88974224020781 16.12175178527832 0.0708167627453804 14.837075233459473
53.96028423888515 -15.795851342651526 16.65898323059082 0.12359672784805298 8.293992042541504
54.62185981847273 0.3655664021823816 16.17731475830078 0.09355250746011734 11.112813949584961
