153 140.9463085 4.048394 24
154 141.8409632 20.023408 7
155 143.2073065 12.3679855 3
156 143.847274 -2.1316709 5
157 147.2308377 21.1085986 7
158 149.2819705 6.1831953 80
159 149.3009671 10.2717851 3
160 149.3659252 5.3180442 8
162 149.558319 35.4135045 18
164 150.182359 21.0574558 29
165 150.214936 2.58294 1
167 151.5608361 -3.175127 56
168 153.4012899 42.6740392 9
169 155.5078714 8.0229436 50
170 155.5418506 22.8737522 109
171 156.5984745 25.7165389 39
172 157.139269 7.7720616 11
173 157.612926 5.4153031 29
174 157.9074169 -2.6597272 5
176 158.5776932 20.5500182 91
177 158.6938149 -14.421102 88
178 159.2256909 -2.5438006 24
181 161.1376729 -1.4172959 67
182 162.082927 -1.1611929 74
183 162.1877857 46.6218555 79
184 162.6519356 58.0735142 64
185 163.3457903 58.0700218 41
186 163.6892257 16.5602758 2
187 164.8692989 -9.105668 2
188 165.3932102 5.5260604 20
189 167.4724787 56.9517296 2
190 167.641362 -13.4959131 3
191 169.8357836 34.880017 29
192 170.0061717 6.6898566 12
193 170.7083407 13.7102184 5
194 170.7965235 -0.7388622 3
195 171.3170797 44.8124933 102
196 171.6582185 17.5829684 33
197 172.1767773 26.8866854 8
198 172.2410265 57.9860716 65
199 173.1937488 12.1504861 102
200 173.2866152 16.0655046 31
201 173.55931 8.48144 58
202 174.3238669 35.8324424 64
203 174.7920122 -12.2844399 6
204 175.4092345 -20.2655141 28
205 175.9098691 38.1413603 17
206 176.6362619 -1.9109065 4
208 176.7408295 40.6190841 123
209 176.7450815 -0.0939378 1
210 176.77668 -1.16611 33
211 177.0137339 7.0356585 28
212 177.0675264 52.8937503 1
213 177.0693413 52.8640345 119
214 177.1089566 30.338528 8
216 177.4434852 7.8141081 9
218 178.5591346 -12.1884308 2
219 178.5829082 23.5659904 23
220 178.6030749 13.6959432 14
221 179.4516348 6.6200027 9
223 180.5324239 32.5941473 99
225 181.173918 -0.3637951 66
226 181.2708884 -0.0075789 2
227 181.9059773 6.5028732 4
228 181.9753294 -0.0982066 8
229 182.0990693 0.1743825 2
230 182.2194586 21.1761037 86
231 182.2472239 -2.0094023 1
232 182.3496646 -0.1132839 2
233 182.4697333 18.5297772 57
234 183.1123925 5.0925582 9
235 183.2991762 -12.7675962 54
237 184.3392511 1.5286459 2
238 184.7722742 0.8436007 1
239 185.4434062 44.7577883 90
240 185.6581315 19.9786207 57
241 187.1049752 -2.5612613 2
245 190.6997072 52.2185063 85
246 190.9200522 25.4899624 61
247 192.7162831 31.5061512 40
248 194.128874 25.5475965 11
249 194.4895565 63.8270822 23
250 196.5343319 3.9405818 1
251 197.7201055 25.535106 3
252 199.3366398 -2.6534062 4
253 199.7970912 9.8477813 12
254 201.9220357 57.5441059 7
255 203.2393845 22.1433065 123
256 203.5523648 12.3391353 39
257 203.9616785 35.5544313 30
258 203.984305 -3.4772136 9
259 204.3701046 41.9277449 49
260 205.0626708 39.4418846 71
261 205.1676627 28.2244829 119
262 205.4225954 46.18618 13
263 205.4751192 35.1682944 83
264 205.533681 9.4773151 2
265 206.3609094 23.4970626 110
266 209.2058157 -26.7084452 18
269 210.1245415 -1.422527 1
270 210.4473167 27.8260446 2
271 210.7275671 40.4009061 1
272 210.8294312 9.0472957 7
274 211.6214911 -1.2698293 2
276 212.095214 53.0058661 1
277 212.2969951 -15.9865359 2
278 212.797024 12.293684 59
279 213.3632788 -22.561549 3
280 213.5185057 51.2598005 2
281 213.631707 57.5426377 2
283 213.6951008 54.775154 1
284 213.7325457 -13.480765 1
286 214.2207048 1.7838847 1
288 214.9860438 55.8877759 2
289 215.1514323 -16.0417176 43
290 215.5013994 0.1843753 1
291 215.8579984 13.0501506 48
292 215.8820953 -0.3025785 2
293 216.3182943 32.902815 13
294 216.3240436 -0.2612971 1
295 216.8736088 35.3687073 2
296 216.9108544 33.2116344 40
297 217.0890726 -16.0454367 16
300 217.4078316 33.0710606 4
301 217.4672959 54.7883105 19
302 217.9184707 -7.411985 5
303 219.0209111 21.5442389 43
304 219.0487418 50.1187062 13
305 219.4658955 23.3870536 96
307 220.0052192 -1.1173864 3
308 220.9611183 36.3875228 136
310 227.6470762 51.8114102 177
311 228.4150687 8.9015652 6
313 230.7620819 59.2758622 154
314 230.9403943 33.7999346 37
315 231.0174601 8.2773879 2
316 231.6577434 -20.8333869 7
317 231.8034432 6.6895663 9
318 233.749015 13.4503729 85
319 235.9450039 17.0079219 17
320 236.2735236 42.536136 2
321 236.2911603 16.6090158 3
322 236.4670897 60.4733185 300
323 237.5031143 43.3008152 1
324 238.8509394 -6.8976147 5
325 239.712639 -7.4027753 6
326 239.7878277 22.2043055 1
327 240.2965266 -18.4763775 82
328 240.7249094 42.473593 183
330 242.4056691 30.6966601 1
331 242.4396575 -12.9816179 18
332 242.5696763 41.2983139 70
333 243.6046749 46.6746989 218
334 243.695958 20.9840685 35
335 245.0635293 -0.1976594 1
336 245.2538393 51.9302256 274
337 245.8136722 47.0999664 245
338 245.882551 31.2001614 41
339 246.6104126 27.8590103 154
340 246.6216815 28.9826591 50
341 247.2970696 24.1276628 37
342 247.6411236 40.2025402 4
344 254.1477098 45.6871077 204
345 254.7588305 27.1597596 135
346 254.9626226 32.657979 103
347 261.035934 19.0284322 2
349 268.1837492 50.6091811 355
350 293.0318824 71.6522522 19
351 308.0416575 -21.2339414 35
352 308.4829453 -27.6486819 16
353 313.3412041 0.7852484 1
354 313.527267 -0.087323 1
355 315.2274504 -17.2564157 1
356 319.5529325 -0.0644192 1
357 319.6039674 -10.9326698 34
358 319.8680628 10.4852409 7
360 320.8704034 -24.3604242 6
361 323.1382974 12.2986824 93
362 325.6635064 -1.3335061 11
363 326.9809564 1.1322783 1
364 328.7340543 -9.5076264 3
365 330.2776124 3.0354918 93
367 330.6115413 15.1645608 118
368 330.6385077 1.5223931 2
370 331.7921352 -4.2823178 94
372 332.8007766 -32.1035697 14
373 332.921086 0.1888217 2
374 333.2146496 -0.708434 4
376 333.8340883 -0.1526311 1
377 333.9862432 26.1082669 3
378 334.183479 0.2303148 4
379 334.1854171 -0.2809909 1
381 335.0773107 -1.0293466 1
383 336.3099016 3.5034716 44
384 336.5517087 -6.3020337 91
385 337.1164543 1.4690677 1
387 337.1880556 -7.9653577 28
388 337.198787 1.8775403 1
394 339.185759 0.5488173 2
395 339.7089177 -0.4507699 1
398 340.2041277 -18.6621976 25
399 340.6566251 3.572714 6
400 341.3512306 0.4039258 2
401 342.5084215 -50.2616448 62
403 343.9081457 2.8574666 1
406 347.6620317 18.9222026 104
407 348.0685697 1.0146994 1
408 348.9439209 -0.3993636 3
409 349.4994353 -31.2166124 2
410 349.5117409 -2.7761095 1
411 351.3093611 26.4799299 100
412 351.4026364 -5.8911784 45
413 352.2846191 -3.0332869 4
415 352.4137068 30.0640941 100
416 352.5362584 9.962216 67
418 356.1395756 16.8879107 118
419 357.1390536 -30.9026416 2
421 357.851177 -4.9854462 10
422 359.1352093 -6.3831888 40
424 359.6001906 6.5769991 50

