# qsoName,mjdObs,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
#
# Selected from VSERV1000v20200113
# qso.qsoName,m.mjdObs,meas.filterID,(meas.aperMag3+f.VegaToAB) as aperMag3AverAB,meas.aperMag3Err,meas.ppErrBits
# /* Basic QSO parameters and photometry extracted from each OB   epoch. */
# finalQsoCatalogue as qso,MapApertureIDshighzQsoMap as ma,vserv1000MapRemeasurement as meas,Filter as f,MapFrameStatus as mfs,Multiframe as m
# /* Main tables for query. MapApertureIDshighzQsoMap joins 
# finalQsoCatalogue to vserv1000MapRemeasurement */
# qso.qsoName='CFHQSJ0216-0455' and qso.qsoID=ma.objectID and ma.apertureID=meas.apertureID and meas.filterID=f.filterID and meas.catalogueID=mfs.catalogueID and mfs.multiframeID=m.multiframeID
# /* Join all the tables correctly MapFrameStatus links the 
# catalogueID to the multiframeID, which allows us to link to the 
# image metadate in Multiframe to get the observation time (mjdObs) */
# /* Select a particular QSO, qsoName='CFHQSJ0216-0455' */ #
# Returns 748 rows
#
# Column Headers at start of file AND below
#
# qsoName,mjdObs,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
CFHQSJ0216-0455,56211.1589051,1,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57359.2246378,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56992.0453406,5,23.0021533966,1.35882174969,0
CFHQSJ0216-0455,56569.3783075,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56216.3026981,1,24.1853466034,0.848001301289,0
CFHQSJ0216-0455,56991.0317259,5,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,56653.0501937,5,23.9835739136,3.26624369621,0
CFHQSJ0216-0455,56216.2066968,1,23.8490924835,0.599295258522,4194496
CFHQSJ0216-0455,56936.198903,4,26.8130664825,30.7731285095,0
CFHQSJ0216-0455,57331.052683,4,-999999488.0,-999999488.0,4194432
CFHQSJ0216-0455,56958.1736653,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56577.1896994,2,24.7854194641,2.16815018654,0
CFHQSJ0216-0455,57339.176519,4,23.9223365784,1.78468930721,0
CFHQSJ0216-0455,57298.3112907,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56604.0984352,5,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57327.0705938,4,23.4163684845,1.68128752708,0
CFHQSJ0216-0455,56211.1973892,1,27.6814365387,19.1334228516,0
CFHQSJ0216-0455,56248.2037353,1,28.3714790344,40.0635643005,0
CFHQSJ0216-0455,57331.0950387,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57635.2372947,3,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56192.2251639,1,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,56601.2161474,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,55178.1938555,4,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,57298.3188632,4,23.1860332489,1.3525185585,0
CFHQSJ0216-0455,55529.1493975,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56187.2130287,1,23.137594223,0.353061497211,0
CFHQSJ0216-0455,56252.2405675,1,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,56265.0390221,1,26.3900775909,6.69214057922,0
CFHQSJ0216-0455,55779.3925745,2,-999999488.0,-999999488.0,4194432
CFHQSJ0216-0455,56220.2515647,1,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56573.2646605,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56654.1157183,5,24.7576961517,8.25042724609,0
CFHQSJ0216-0455,57307.2399173,3,26.4100341797,11.3314399719,0
CFHQSJ0216-0455,56210.1926339,1,24.6585731506,1.28199422359,0
CFHQSJ0216-0455,57361.1603931,3,25.0337619781,4.71220684052,0
CFHQSJ0216-0455,57331.0867164,2,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,57311.1133667,3,23.0876617432,0.566457629204,0
CFHQSJ0216-0455,57298.2130039,3,23.1640148163,0.850863039494,0
CFHQSJ0216-0455,57359.2288141,2,23.1321125031,0.930304884911,0
CFHQSJ0216-0455,56251.2276623,1,24.704832077,1.50278532505,0
CFHQSJ0216-0455,56981.1611812,5,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56980.029573,5,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,56650.0982232,5,21.7805957794,0.496640503407,4194496
CFHQSJ0216-0455,56596.256092,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56248.0863685,1,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56632.0744868,5,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56601.2910087,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56241.2227863,1,24.7748184204,1.25965499878,0
CFHQSJ0216-0455,55892.1308338,1,24.1536159515,0.921322345734,0
CFHQSJ0216-0455,57339.0956748,4,25.0713768005,6.09601831436,0
CFHQSJ0216-0455,55778.3751275,2,24.8151664734,2.56145477295,0
CFHQSJ0216-0455,56654.0746917,5,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57345.2643628,3,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56962.1139503,4,25.4557857513,10.6112346649,0
CFHQSJ0216-0455,56657.0528448,5,22.7765216827,1.22826170921,0
CFHQSJ0216-0455,56989.0889283,5,23.2816829681,1.86090135574,0
CFHQSJ0216-0455,57362.1503492,3,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,56951.2334031,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57631.3416527,3,25.1619167328,3.56977677345,0
CFHQSJ0216-0455,56592.3091495,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,55893.1047548,1,25.6272296906,3.0689136982,0
CFHQSJ0216-0455,57304.2238388,3,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,55892.0896462,1,24.358587265,1.10805654526,0
CFHQSJ0216-0455,56576.193417,2,24.5110149384,1.76611232758,0
CFHQSJ0216-0455,56248.2675375,1,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57602.3801523,3,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57359.2038192,3,23.5660133362,1.47869169712,0
CFHQSJ0216-0455,56600.1211624,2,24.1775836945,1.66318511963,0
CFHQSJ0216-0455,56653.0569821,5,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57330.0829665,4,23.4452590942,2.49873113632,0
CFHQSJ0216-0455,56592.1308665,2,24.2769966125,1.49315857887,0
CFHQSJ0216-0455,57324.1979228,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56599.2308616,2,26.5808162689,12.9814481735,0
CFHQSJ0216-0455,56219.281647,1,25.5845355988,2.73138165474,0
CFHQSJ0216-0455,56215.3386876,1,24.0311508179,0.82216155529,0
CFHQSJ0216-0455,55836.3873846,2,-999999488.0,-999999488.0,4194432
CFHQSJ0216-0455,57336.0523177,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,55892.1714637,1,24.8547229767,1.8731995821,0
CFHQSJ0216-0455,56990.1387792,5,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57333.0460081,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57345.2506921,3,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,55178.1917548,4,21.8226642609,0.764271140099,4194496
CFHQSJ0216-0455,56184.3298334,1,25.468120575,2.35597157478,0
CFHQSJ0216-0455,56647.0496005,5,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,57614.4074299,3,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,55832.3422371,2,-999999488.0,-999999488.0,4194432
CFHQSJ0216-0455,56247.1660419,1,24.9741649628,1.73602044582,0
CFHQSJ0216-0455,56215.3451926,1,27.2455043793,16.1012458801,0
CFHQSJ0216-0455,56600.2916744,2,24.0625190735,1.5162293911,0
CFHQSJ0216-0455,56573.257718,2,25.9211387634,6.48010492325,0
CFHQSJ0216-0455,56955.2317848,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,55799.3827917,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56962.1405035,4,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,56221.2933793,1,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57327.063994,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56951.2201527,4,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,56988.0925155,5,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,55124.1558859,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56192.2316142,1,25.5269870758,2.36994194984,0
CFHQSJ0216-0455,56597.1503075,2,26.5433330536,14.944861412,0
CFHQSJ0216-0455,56600.2848667,2,24.4858436584,2.23719835281,0
CFHQSJ0216-0455,55178.1863985,3,22.8583145142,1.39282846451,0
CFHQSJ0216-0455,56592.1379817,2,23.6662120819,0.849606215954,0
CFHQSJ0216-0455,55892.2056294,1,-999999488.0,-999999488.0,4194432
CFHQSJ0216-0455,56951.1868687,4,24.9093322754,5.74805641174,0
CFHQSJ0216-0455,56637.0449915,5,22.6726493835,1.02853429317,0
CFHQSJ0216-0455,57372.1365214,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,55778.3610978,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56963.2020659,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57300.2284797,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56573.3343666,2,23.0735092163,0.45475307107,4194496
CFHQSJ0216-0455,56242.2144158,1,24.2664794922,0.848656594753,0
CFHQSJ0216-0455,56926.3743615,5,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56899.3718649,5,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,56988.0520456,5,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56600.1279278,2,26.2334079742,10.4836645126,0
CFHQSJ0216-0455,55803.279353,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56599.1089546,2,27.7719955444,45.1135482788,0
CFHQSJ0216-0455,56592.2951623,2,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,57280.3843983,3,27.5059528351,38.4452095032,0
CFHQSJ0216-0455,57298.2702844,4,23.0962200165,1.00914907455,0
CFHQSJ0216-0455,57298.2347329,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56241.1806759,1,24.3847980499,0.837028205395,0
CFHQSJ0216-0455,56600.1689759,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56210.2318212,1,24.4757556915,0.998030126095,0
CFHQSJ0216-0455,57339.1357027,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56964.1288884,5,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56926.3294964,4,23.4485111237,1.56335961819,0
CFHQSJ0216-0455,57398.1211612,3,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56899.3785049,5,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56573.2995462,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57632.3591414,3,23.447063446,0.754060506821,0
CFHQSJ0216-0455,56576.2001637,2,24.3255844116,1.40719175339,0
CFHQSJ0216-0455,55777.4178654,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56243.2093286,1,23.653427124,0.571758389473,0
CFHQSJ0216-0455,55892.2121339,1,25.0629196167,2.20348715782,0
CFHQSJ0216-0455,57339.1022829,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56601.1728034,2,25.5554962158,5.17645931244,0
CFHQSJ0216-0455,56600.244052,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56965.0768938,4,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,57340.0521139,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56637.0921694,5,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56647.0907441,5,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,55178.1894314,3,21.0839881897,0.27151286602,4194432
CFHQSJ0216-0455,57613.3586723,3,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57613.3655314,3,25.7950611115,6.5774641037,0
CFHQSJ0216-0455,55767.3531429,2,25.8278541565,5.11890268326,0
CFHQSJ0216-0455,57330.1411547,3,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56645.0490609,5,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,57582.4048535,3,24.7954826355,2.84252476692,0
CFHQSJ0216-0455,57372.1323175,2,24.4739456177,2.65543198586,0
CFHQSJ0216-0455,56600.2780798,2,23.4534263611,0.799623429775,4194432
CFHQSJ0216-0455,56962.1536954,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,55585.109001,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57367.1094366,3,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57301.3007561,3,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,55893.1379949,1,24.156578064,0.986698925495,0
CFHQSJ0216-0455,56211.1444064,1,26.8211727142,8.97070217133,4194496
CFHQSJ0216-0455,57298.208705,3,23.6617698669,1.3721113205,0
CFHQSJ0216-0455,55799.3632213,2,23.6666812897,0.839649260044,0
CFHQSJ0216-0455,56247.1265619,1,24.8692188263,1.63140583038,0
CFHQSJ0216-0455,57324.204719,4,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56624.0494612,5,22.852142334,1.15269267559,0
CFHQSJ0216-0455,57631.3827231,3,24.7182445526,2.3318593502,0
CFHQSJ0216-0455,57301.2561551,3,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57634.2462501,3,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56126.3894573,1,25.0933170319,2.17005395889,0
CFHQSJ0216-0455,55915.1289172,1,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56576.2756889,2,23.7392177582,0.908278465271,0
CFHQSJ0216-0455,56971.1219162,4,25.8002128601,11.4639635086,0
CFHQSJ0216-0455,56964.1154665,5,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,57334.0483544,4,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,56599.1022656,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56577.2819824,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,57359.1954916,3,-999999488.0,-999999488.0,4194496
CFHQSJ0216-0455,56647.1045906,5,22.7203998566,1.1048951149,0
CFHQSJ0216-0455,56594.2580578,2,-999999488.0,-999999488.0,0
CFHQSJ0216-0455,56243.1239943,1,28.7058258057,61.0369186401,0
