# qsoName,filterID,mjd,duration,aperJky3,aperJky3Err,aperMag3Ab,aperMag3Err,ppErrBits,nMeas,totExpTime
#
# Selected from VSERV1000v20200113
# qso.qsoName,meas.filterID,AVG(m.mjdObs) as mjd,(MAX(m.mjdObs)-MIN(m.mjdObs)) as duration,meas.aperJky3,meas.aperJky3Err,(meas.aperMag3+f.VegaToAB) as aperMag3Ab,meas.aperMag3Err,meas.ppErrBits,COUNT(mfs.catalogueID) as nMeas,SUM(d.totalExpTime) as totExpTime
# /* In this selection we have included the average mjdObs 
# (averaged over all frames in a 30 day period) and the duration 
# (the mjd of the last frame in the period minus that of the first), the 
# number of frames (nMeas) and the sum of the integration times. We have 
# also included the calibrated fluxes (aperJky3), since in many cases the 
# a faint source may have very low S/N */
# finalQsoCatalogue as qso,MapApertureIDshighzQsoMap as ma,vserv1000MapRemeasAver as meas,Filter as f,MapFrameStatus as mfs,Multiframe as m,MapProvenance as v,MultiframeDetector as d,vserv1000MapRemeasurement as epoch
# /* The tables to select from include MapProvenance to select 
# the correct averaging time scale and to get the frames used in each average 
# catalogue. Also include MultiframeDetector to get the integration time. */
# qso.qsoName='CFHQSJ0216-0455' and qso.qsoID=ma.objectID and ma.apertureID=meas.apertureID and meas.filterID=f.filterID and v.combiCatID=meas.catalogueID and v.avSetupID=3 and v.catalogueID=mfs.catalogueID and m.multiframeID=mfs.multiframeID and m.multiframeID=d.multiframeID and epoch.catalogueID=v.catalogueID and epoch.apertureID=meas.apertureID and epoch.extNum=d.extNum
# /* Do joins and select avSetupID=3 --> average over 30 days. 
# Other avSetupID values can be used to change the averaging timescale */
# /* Select a particular QSO, qsoName='CFHQSJ0216-0455' */ # /* GROUP BY attributes that are part of are associated 
# with the average so that we get statistics for properties measured at 
# the frame level */
#
# Returns 37 rows
#
# Column Headers at start of file AND below
#
# qsoName,filterID,mjd,duration,aperJky3,aperJky3Err,aperMag3Ab,aperMag3Err,ppErrBits,nMeas,totExpTime
CFHQSJ0216-0455,1,56130.0423217,5.9956477,4.1614535462e-07,1.70422325141e-07,24.8438873291,0.629867315292,0,9,4050.0
CFHQSJ0216-0455,1,55895.0863969,23.039271,4.82476025354e-07,1.23422609022e-07,24.6833114624,0.382698059082,0,17,7650.0
CFHQSJ0216-0455,1,56213.7773717,29.1066483,4.88359489736e-07,5.85762869321e-08,24.6701507568,0.176635682583,0,64,28800.0
CFHQSJ0216-0455,1,56177.0842155,25.9023705,5.20880121258e-07,7.33054221769e-08,24.6001567841,0.206989824772,0,35,15650.0
CFHQSJ0216-0455,1,56249.278418,24.949373,5.85983627843e-07,6.37140544768e-08,24.4722862244,0.163527518511,0,55,24750.0
CFHQSJ0216-0455,2,55585.1158876,0.013773300001,-3.99603635515e-07,8.53398034906e-07,-999999488.0,-999999488.0,0,2,960.0
CFHQSJ0216-0455,2,57372.1344194,0.00420390000363,-3.09756217121e-07,7.46498585613e-07,-999999488.0,-999999488.0,0,2,576.0
CFHQSJ0216-0455,2,55808.444813,29.9788963,-2.16428418298e-07,1.70314308434e-07,-999999488.0,-999999488.0,0,27,12960.0
CFHQSJ0216-0455,2,55530.3666293,6.0277777,-1.64551309467e-07,3.03479794184e-07,-999999488.0,-999999488.0,0,10,4800.0
CFHQSJ0216-0455,2,56600.6810831,1.2224695,-8.1337432789e-08,1.85863555657e-07,-999999488.0,-999999488.0,0,27,12960.0
CFHQSJ0216-0455,2,55126.8284877,4.0222613,3.86915637307e-08,2.29204928814e-07,27.4139595032,9.33012676239,0,6,3840.0
CFHQSJ0216-0455,2,56587.6840532,29.9254238,1.3794758047e-07,9.45457401258e-08,26.0337142944,1.02759230137,0,81,38880.0
CFHQSJ0216-0455,2,57342.3452131,28.1420977,1.86388604106e-07,5.60410626349e-07,25.7069511414,4.65966701508,0,5,1440.0
CFHQSJ0216-0455,2,55776.6000117,16.0789844,1.90196374206e-07,1.52547841026e-07,25.6849937439,1.21216833591,0,23,11040.0
CFHQSJ0216-0455,2,57307.0749048,18.9226367,2.74501843478e-07,3.92615220335e-07,25.2866363525,2.44016861916,0,7,2016.0
CFHQSJ0216-0455,2,55833.072399,6.046485,4.97614848882e-07,2.52764266406e-07,24.6407661438,0.758243739605,0,11,5280.0
CFHQSJ0216-0455,3,57398.1249399,0.00755750000098,-1.37386950883e-06,8.99135272903e-07,-999999488.0,-999999488.0,0,2,960.0
CFHQSJ0216-0455,3,57288.6144548,29.9329811,-3.65698525684e-07,2.08430392945e-07,-999999488.0,-999999488.0,0,22,9984.0
CFHQSJ0216-0455,3,57596.7349322,22.9795114,-2.98754258665e-07,2.0770954734e-07,-999999488.0,-999999488.0,0,17,8160.0
CFHQSJ0216-0455,3,57624.6164213,21.8921584,-2.27121248031e-07,1.8940087898e-07,-999999488.0,-999999488.0,0,25,12000.0
CFHQSJ0216-0455,3,57352.0347152,27.1131463,-4.97235568275e-08,2.59425974036e-07,-999999488.0,-999999488.0,0,20,9024.0
CFHQSJ0216-0455,3,57317.4268686,26.0174296,-1.58887942803e-08,2.14222524164e-07,-999999488.0,-999999488.0,0,23,9888.0
CFHQSJ0216-0455,3,57369.1438831,9.0175527,1.13032690763e-07,3.83712233543e-07,26.2509899139,4.57378673553,0,8,3456.0
CFHQSJ0216-0455,3,55178.1879264,0.00492840000516,1.15838031434e-06,1.68302631209e-06,23.7243709564,2.18136191368,0,6,360.0
CFHQSJ0216-0455,4,56847.404373,0.0145157000006,-2.58450199908e-06,1.68362419117e-06,-999999488.0,-999999488.0,0,3,1260.0
CFHQSJ0216-0455,4,56947.2079812,29.9159464,-1.05493586489e-06,2.94901070674e-07,-999999488.0,-999999488.0,0,33,13860.0
CFHQSJ0216-0455,4,56915.9004172,24.9276828,-8.12121811578e-07,4.52462870726e-07,-999999488.0,-999999488.0,0,10,4200.0
CFHQSJ0216-0455,4,56965.6454368,8.0531286,-2.08048138717e-08,4.64169318093e-07,-999999488.0,-999999488.0,0,15,6300.0
CFHQSJ0216-0455,4,57336.3411659,10.972609,3.46900002057e-08,3.20121813502e-07,27.5334892273,-999999488.0,0,36,15120.0
CFHQSJ0216-0455,4,57312.3271425,28.8003094,7.86433105304e-08,3.83102474188e-07,26.6448459625,6.69903087616,0,21,8760.0
CFHQSJ0216-0455,4,55178.1943593,0.00515489999816,6.96353026797e-07,2.9009283935e-06,24.2769260406,6.02825880051,0,6,360.0
CFHQSJ0216-0455,5,55178.2009768,0.0052571999986,-5.3788949117e-06,3.6179237668e-06,-999999488.0,-999999488.0,0,6,360.0
CFHQSJ0216-0455,5,56953.3385212,26.9699342,-2.45704472945e-06,1.21958760246e-06,-999999488.0,-999999488.0,0,5,2100.0
CFHQSJ0216-0455,5,56911.780319,28.9958997,-1.27805219563e-06,7.02328406987e-07,-999999488.0,-999999488.0,0,9,3780.0
CFHQSJ0216-0455,5,56986.306832,15.009435,-2.10765179531e-07,4.03700795459e-07,-999999488.0,-999999488.0,0,38,15960.0
CFHQSJ0216-0455,5,56650.6617743,25.0068335,3.67172333426e-07,3.92350159473e-07,24.9788246155,1.44471597672,0,48,20040.0
