ra,dec,objID,raMean,decMean,nDetections,ng,nr,ni,nz,ny,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd
22.281,-0.4793055,107420222809685261,22.28104785,-0.47932633,12,0,0,10,2,0,-999,-999,-999,-999,-999,-999,21.5979995727539,0.0618150010704994,0.254287004470825,21.1578998565674,0.149361997842789,0.212540000677109,-999,-999,-999
34.5878333,-0.4626946,107440345877675145,34.58783587,-0.46275859,9,0,0,7,2,0,-999,-999,-999,-999,-999,-999,21.5580005645752,0.0834759995341301,0.305231988430023,21.3623008728027,0.0391159988939762,0.0553219988942146,-999,-999,-999
339.7091666,-0.4505,107453397091569828,339.70917272,-0.4505294,19,0,0,17,2,0,-999,-999,-999,-999,-999,-999,21.4640007019043,0.0245299991220236,0.086608998477459,21.2763004302979,0.153845995664597,0.30587100982666,-999,-999,-999
348.94404,-0.3994722,107523489441011237,348.94411052,-0.39941399,6,0,0,0,5,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.9323997497559,0.0713860020041466,0.216949999332428,19.9627990722656,0.181274995207787,-999
181.17389474,-0.36378588,107561811738913920,181.17387841,-0.36376274,63,0,15,22,12,14,-999,-999,-999,20.8514995574951,0.0235159993171692,0.124009996652603,19.3605003356934,0.0144300004467368,0.0659620016813278,19.1685009002686,0.0155849996954203,0.097511999309063,18.957799911499,0.0305589996278286,0.127932995557785
45.880833,-0.3202499,107610458808166198,45.88082917,-0.32027273,6,0,0,0,6,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.0251007080078,0.082907997071743,0.244241997599602,-999,-999,-999
5.8777916,-0.3101111,107620058777758234,5.87779035,-0.31014749,17,0,1,8,8,0,-999,-999,-999,22.0475006103516,0.194551005959511,-999,21.0370998382568,0.0600199997425079,0.261626005172729,20.5480995178223,0.0528180003166199,0.143013998866081,-999,-999,-999
216.32383333,-0.26136111,107682163232986884,216.32333692,-0.26125745,2,1,0,1,0,0,21.6916999816895,0.224792003631592,-999,-999,-999,-999,21.8481998443604,0.202898994088173,-999,-999,-999,-999,-999,-999,-999
245.0636766,-0.19786005,107762450636472967,245.06367706,-0.197892,4,0,0,0,4,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.1054992675781,0.201897993683815,-999,-999,-999,-999
353.7293749,-0.1728055,107793537294023067,353.72941791,-0.17283602,10,0,0,7,3,0,-999,-999,-999,-999,-999,-999,21.5268001556396,0.0599600002169609,0.175537005066872,20.9018993377686,0.102880001068115,0.153899997472763,-999,-999,-999
333.83425,-0.15233333,107813338341817669,333.83423948,-0.15232948,3,0,0,3,0,0,-999,-999,-999,-999,-999,-999,21.7588005065918,0.0233430005609989,0.0365340001881123,-999,-999,-999,-999,-999,-999
1.4680833,-0.1154999,107860014680551784,1.46810485,-0.11548465,12,0,0,0,11,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.4764003753662,0.0628760010004044,0.172089993953705,20.1186008453369,0.186352998018265,-999
313.52704,-0.0874444,107893135271345579,313.52706711,-0.08737886,5,0,0,0,4,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.8237991333008,0.0144570004194975,0.0358439981937408,20.0379009246826,0.232540994882584,-999
319.5530416,-0.0640833,107923195530613484,319.553083,-0.06411507,6,0,0,6,0,0,-999,-999,-999,-999,-999,-999,21.5457992553711,0.057718999683857,0.215856999158859,-999,-999,-999,-999,-999,-999
32.7361249,0.0513056,108060327361332088,32.73613048,0.05131042,9,0,0,9,0,0,-999,-999,-999,-999,-999,-999,21.5149002075195,0.0898069962859154,0.221782997250557,-999,-999,-999,-999,-999,-999
182.09924999,0.17436111,108201820993739624,182.0992857,0.17434549,42,0,1,21,15,5,-999,-999,-999,22.0821990966797,0.195508003234863,-999,20.683500289917,0.0271070003509521,0.123878002166748,20.3582000732422,0.0269600003957748,0.15522700548172,20.1655006408691,0.0654179975390434,0.0898450016975403
332.92087499,0.18858333,108223329209516724,332.92090106,0.18855898,4,0,0,4,0,0,-999,-999,-999,-999,-999,-999,21.7919998168945,0.100786000490189,0.202379003167152,-999,-999,-999,-999,-999,-999
30.88491549,0.20813044,108250308849400118,30.88495625,0.20811771,7,0,0,0,7,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.7418003082275,0.0523339994251728,0.162674993276596,-999,-999,-999
334.18341666,0.23002778,108273341833946541,334.18339281,0.23004382,42,0,4,25,11,2,-999,-999,-999,21.7999992370605,0.00932999979704618,0.0174720007926226,20.3675994873047,0.0269460007548332,0.131794005632401,20.2915000915527,0.0395909994840622,0.111175999045372,19.8349990844727,0.166217997670174,-999
18.9365833,0.2541388,108300189365595362,18.93658447,0.25414181,14,0,0,10,4,0,-999,-999,-999,-999,-999,-999,21.3115997314453,0.0387869998812675,0.123421996831894,20.8465003967285,0.116871997714043,0.167648002505302,-999,-999,-999
129.98065,0.2650583,108311299807448539,129.98075505,0.26507032,3,0,0,0,3,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.1567001342773,0.0666199997067451,0.139498993754387,-999,-999,-999
54.6221249,0.3656388,108430546220629210,54.62214527,0.36561597,44,0,9,14,10,11,-999,-999,-999,21.797700881958,0.0511359982192516,0.155267000198364,20.0993003845215,0.0189440008252859,0.0632259994745255,19.8950996398926,0.0387739986181259,0.119840003550053,19.5741004943848,0.0337489992380142,0.153481006622314
183.8202986,0.39018341,108461838203048697,183.82037001,0.39019257,3,0,0,0,3,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.2227001190186,0.300029993057251,0.431600004434586,-999,-999,-999
341.3511249,0.4039444,108483413511315225,341.35116792,0.40395432,15,0,0,15,0,0,-999,-999,-999,-999,-999,-999,21.5807991027832,0.0507190003991127,0.219524994492531,-999,-999,-999,-999,-999,-999
50.4794583,0.4948335,108590504794304235,50.47946787,0.49481579,9,0,1,7,1,0,-999,-999,-999,21.8097991943359,0.177977994084358,-999,21.6037998199463,0.0388970002532005,0.0943790003657341,21.4713001251221,0.182903006672859,-999,-999,-999,-999
339.7814999,0.5062777,108603397815368005,339.7815035,0.50627187,26,0,0,21,5,0,-999,-999,-999,-999,-999,-999,21.3236999511719,0.0396290011703968,0.194479003548622,21.0976009368896,0.0547770000994205,0.111015997827053,-999,-999,-999
346.89729,0.5303888,108633468972546891,346.8973325,0.53040049,2,0,0,0,2,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.6541004180908,0.109912998974323,0.155467003583908,-999,-999,-999
57.4974999,0.5676388,108680574975101672,57.49754116,0.56767832,11,0,0,9,2,0,-999,-999,-999,-999,-999,-999,21.5004005432129,0.067109003663063,0.203557997941971,21.1529998779297,0.185329005122185,0.262495011091232,-999,-999,-999
129.1827665,0.91479339,109091291827888215,129.18274898,0.91478519,40,0,1,12,14,13,-999,-999,-999,21.8754997253418,0.150453999638557,-999,21.0496997833252,0.0411270000040531,0.121708996593952,18.8183994293213,0.0162729993462563,0.124884001910686,18.988899230957,0.0237409994006157,0.113641999661922
177.13825,0.9450722,109131771382064489,177.138248,0.94500714,4,0,0,0,4,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.1917991638184,0.113582000136375,0.277061998844147,-999,-999,-999
58.45721356,1.06796142,109280584572911888,58.45724288,1.06795539,5,0,0,0,4,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.1105003356934,0.253684997558594,0.433966010808945,20.4083003997803,0.181590005755425,-999
243.647333,1.245775,109492436473305414,243.6473368,1.24577741,33,0,0,13,15,5,-999,-999,-999,-999,-999,-999,21.6483001708984,0.0598069988191128,0.191715002059937,19.8187007904053,0.0353460013866425,0.163233995437622,19.8150997161865,0.127814993262291,0.291280001401901
330.63833333,1.52230555,109823306383647172,330.63836,1.52226039,4,0,0,4,0,0,-999,-999,-999,-999,-999,-999,22.0063991546631,0.0246029999107122,0.0524769984185696,-999,-999,-999,-999,-999,-999
184.3389334,1.52846356,109831843389184600,184.33891186,1.52847667,4,0,0,0,4,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.013500213623,0.191489994525909,0.244421005249023,-999,-999,-999
337.19879166,1.87791667,110253371985113666,337.19848976,1.87779628,2,0,1,0,1,0,-999,-999,-999,21.3770008087158,0.229056000709534,-999,-999,-999,-999,20.074800491333,0.246490001678467,-999,-999,-999,-999
331.6450417,2.02675,110433316450852518,331.64507874,2.02674307,7,0,0,6,1,0,-999,-999,-999,-999,-999,-999,21.721399307251,0.0376410000026226,0.0922639966011047,21.2777004241943,0.148497000336647,-999,-999,-999,-999
128.5036667,2.1963611,110631285035405530,128.50352334,2.19588847,2,0,0,1,1,0,-999,-999,-999,-999,-999,-999,20.8138999938965,0.22715599834919,-999,21.2194004058838,0.182693004608154,-999,-999,-999,-999
332.654125,2.7204722,111263326541574979,332.65413545,2.7204187,18,0,0,15,3,0,-999,-999,-999,-999,-999,-999,21.3778991699219,0.0420579984784126,0.172246992588043,20.8740005493164,0.0361469984054565,0.0709969997406006,-999,-999,-999
330.2776249,3.035475,111643302776143032,330.27763175,3.0354566,63,0,12,30,13,8,-999,-999,-999,20.880500793457,0.0265449993312359,0.110274001955986,19.3656997680664,0.00937199965119362,0.0393970012664795,19.2436008453369,0.0173369999974966,0.0599800013005733,18.9694995880127,0.0620549991726875,0.111345998942852
36.50780677,3.04983831,111660365078720214,36.50780534,3.04978958,15,0,0,2,3,10,-999,-999,-999,-999,-999,-999,20.8535995483398,0.0337620005011559,0.0495259985327721,21.4845008850098,0.130063995718956,-999,19.3502006530762,0.0390329994261265,0.143582001328468
127.2817406,3.06570093,111671272817619298,127.28175841,3.06570324,9,0,0,0,8,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.6933994293213,0.0571630001068115,0.288060009479523,20.6380004882813,0.180084004998207,-999
336.3099166,3.5034722,112203363099254239,336.30994777,3.50315863,2,0,0,2,0,0,-999,-999,-999,-999,-999,-999,22.3586006164551,0,-999,-999,-999,-999,-999,-999,-999
336.3099166,3.5034722,112203363099524634,336.30997041,3.50345203,55,0,4,33,10,8,-999,-999,-999,22.0653991699219,0.194232001900673,0.379182010889053,20.2493000030518,0.0168750006705523,0.0842960029840469,20.1573009490967,0.0364030003547668,0.230994001030922,19.737699508667,0.0387689992785454,0.135747998952866
42.8388749,3.5548388,112260428388216350,42.83887494,3.5548343,50,0,6,21,12,11,-999,-999,-999,20.8377990722656,0.0419120006263256,0.109893999993801,19.2947998046875,0.010245000012219,0.0454009994864464,19.3080005645752,0.014491000212729,0.0563419982790947,18.8908004760742,0.0418080016970634,0.0960329994559288
196.5344701,3.94065562,112721965345349211,196.53441268,3.94061007,15,0,0,0,10,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.8078994750977,0.02008300088346,0.124229997396469,19.9188003540039,0.0230379998683929,0.0703769996762276
28.8886666,4.2518725,113100288886652725,28.88865303,4.25186614,46,0,5,24,9,8,-999,-999,-999,21.6818008422852,0.0644659996032715,0.153147995471954,20.0345001220703,0.00995299965143204,0.182266995310783,19.576099395752,0.0210619997233152,0.0889260023832321,19.4417991638184,0.0576019994914532,0.162324994802475
187.3050336,4.32437446,113181873050099648,187.30501703,4.32432044,14,0,0,0,14,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.8390007019043,0.0651670023798943,0.250568002462387,-999,-999,-999
40.4705,4.5981833,113510404704868343,40.47046345,4.59822407,59,0,8,23,14,14,-999,-999,-999,21.5468997955322,0.0875559970736504,0.276351988315582,19.8582992553711,0.0174180008471012,0.081044003367424,19.7639999389648,0.0161090008914471,0.0707060024142265,19.4206008911133,0.0335309989750385,0.172411993145943
123.2034166,4.6823722,113611232033629302,123.20340732,4.68238446,45,0,8,16,11,10,-999,-999,-999,21.7369003295898,0.0699160024523735,0.212233006954193,19.9829998016357,0.0132320001721382,0.14963099360466,19.880199432373,0.0142710004001856,0.106291003525257,19.6000995635986,0.0386580005288124,0.118932001292706
7.02733292,4.95712319,113940070274369002,7.02736853,4.95705569,19,0,0,0,14,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.4074993133545,0.0296650007367134,0.14596800506115,19.7334995269775,0.254406988620758,0.433068007230759
183.11242083,5.09263611,114111831124251625,183.11238506,5.09265574,7,0,0,0,1,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.4272003173828,0.165774002671242,-999,19.7520999908447,0.0550719983875752,0.130044996738434
149.3661115,5.318132272,114381493659501951,149.36608604,5.31808991,3,0,1,1,0,1,-999,-999,-999,21.4937992095947,0.154204994440079,-999,19.6476001739502,0.107461996376514,-999,-999,-999,-999,19.4839000701904,0.121119998395443,-999
149.3661115,5.318132272,114381493662312107,149.36610504,5.31811937,39,0,4,15,9,11,-999,-999,-999,21.6979007720947,0.257382988929749,0.272637993097305,20.19580078125,0.0431579984724522,0.175035998225212,20.0303001403809,0.0584760010242462,0.136509001255035,19.7064990997314,0.0527549982070923,0.215726003050804
157.6129585,5.41529456,114491576129968817,157.61289805,5.41529965,14,0,0,0,9,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.1942005157471,0.0587130002677441,0.205008998513222,19.8778991699219,0.226897001266479,0.234982997179031
165.39316612,5.52607366,114631653931501733,165.39316105,5.52606391,60,0,11,24,14,11,-999,-999,-999,21.2416000366211,0.0462680011987686,0.240685001015663,19.8477993011475,0.0204610005021095,0.0883919969201088,19.2068004608154,0.025628000497818,0.0793950036168098,19.1466007232666,0.0504550002515316,0.165234997868538
128.97651322,5.6314046,114751289765878182,128.97652981,5.63140134,37,0,2,18,13,4,-999,-999,-999,22.0258007049561,0.0918530002236366,0.133762001991272,20.5506992340088,0.028176000341773,0.12279699742794,20.0685005187988,0.071261003613472,0.205595001578331,19.7821998596191,0.0518210008740425,0.184191003441811
19.0595833,5.6382499,114760190595766345,19.05960593,5.63821584,56,0,6,29,10,11,-999,-999,-999,21.5673007965088,0.0643799975514412,0.208121001720428,19.8125991821289,0.0140659995377064,0.080986000597477,19.2940006256104,0.0147010004147887,0.0691429972648621,19.1107997894287,0.0686430037021637,0.151444002985954
18.4739583,5.99752777,115190184739607500,18.47400216,5.99753567,29,0,2,16,10,1,-999,-999,-999,22.1406993865967,0.0935079976916313,0.132243007421494,20.7481002807617,0.0400159992277622,0.140157997608185,20.5223007202148,0.0335160009562969,0.200003996491432,19.8320007324219,0.167279005050659,-999
27.15681283,6.00557339,115200271568277115,27.15681748,6.00554749,28,0,0,1,15,12,-999,-999,-999,-999,-999,-999,21.9164009094238,0.174061000347137,-999,19.5769004821777,0.0264940001070499,0.0986329987645149,19.4195003509521,0.0457650013267994,0.179786995053291
149.28198799,6.183206919,115421492819780286,149.28198247,6.18321267,52,0,17,13,13,9,-999,-999,-999,20.6828994750977,0.0355000011622906,0.202071994543076,19.2735996246338,0.0142860002815723,0.0574409998953342,19.0958003997803,0.0203559994697571,0.0538499988615513,18.8768997192383,0.0247039999812841,0.0940700024366379
188.38947332,6.376165019,115651883895171959,188.3894497,6.37621995,55,0,0,19,19,17,-999,-999,-999,-999,-999,-999,20.0741996765137,0.0155870001763105,0.0791030004620552,19.9640998840332,0.0232800003141165,0.0873920023441315,19.5335006713867,0.0296080000698566,0.135887995362282
181.9059988,6.50284332,115801819059223812,181.90597453,6.50279943,20,0,1,0,16,3,-999,-999,-999,21.5352001190186,0.253123998641968,-999,-999,-999,-999,20.4344997406006,0.0228620003908873,0.210464999079704,20.0013008117676,0.093019001185894,0.11014000326395
177.0137037,7.0356349,116441770137723242,177.01367825,7.03561621,6,0,0,0,4,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.8922004699707,0.0913859978318214,0.240765005350113,20.1907997131348,0.142850995063782,0.207310006022453
7.85774999,7.1769222,116610078578392809,7.85781385,7.17692509,46,0,2,25,15,4,-999,-999,-999,21.8754005432129,0.212779000401497,0.318980008363724,20.3843002319336,0.0195790007710457,0.192901000380516,20.2057991027832,0.0496900007128716,0.173384994268417,20.0170001983643,0.0860359966754913,0.146448999643326
17.0274999,7.18905555,116620170274957651,17.02743592,7.18923519,57,0,4,24,18,11,-999,-999,-999,22.1296005249023,0.133349001407623,0.300987005233765,20.2907009124756,0.0130709996446967,0.0571709983050823,19.4169998168945,0.0142329996451736,0.0863849967718124,19.3048992156982,0.0667800009250641,0.125430002808571
157.13939876,7.77193216,117321571394096761,157.13942934,7.77191529,45,0,6,15,18,6,-999,-999,-999,21.8514995574951,0.0677490010857582,0.194867998361588,20.2455005645752,0.0276350006461143,0.160763993859291,19.9685001373291,0.0205600000917912,0.119286999106407,19.5835990905762,0.110777996480465,0.222620993852615
177.44354166,7.81405555,117371774434707361,177.44350509,7.81406511,36,0,0,14,17,5,-999,-999,-999,-999,-999,-999,21.1558990478516,0.0411389991641045,0.161874994635582,20.1643009185791,0.0344020016491413,0.117182999849319,19.9141998291016,0.0619449988007545,0.150060996413231
131.61600383,8.01436554,117611316159717716,131.6160086,8.01436262,44,0,12,14,12,6,-999,-999,-999,21.6574993133545,0.105518996715546,0.323103010654449,20.0991992950439,0.0190040003508329,0.0734710022807121,19.8390007019043,0.0378799997270107,0.144465997815132,19.565299987793,0.0527039989829063,0.238351002335548
155.50795833,8.02283333,117621555079347924,155.5079539,8.02285373,62,0,6,24,17,15,-999,-999,-999,21.3290996551514,0.135727003216743,0.21527299284935,19.7098999023438,0.0156430006027222,0.119185999035835,19.2607002258301,0.0111039998009801,0.0513320006430149,19.1382999420166,0.0343610011041164,0.169263005256653
231.01708333,8.27758333,117932310171033637,231.01708093,8.27759867,27,0,0,12,11,4,-999,-999,-999,-999,-999,-999,20.9703006744385,0.0542079992592335,0.134782001376152,21.0083999633789,0.0576980002224445,0.228628993034363,20.2922992706299,0.0319320000708103,0.0706209987401962
173.55929166,8.48147222,118171735592558268,173.55925553,8.4814776,22,0,0,10,12,0,-999,-999,-999,-999,-999,-999,21.2798004150391,0.0509230010211468,0.177213996648788,20.1100997924805,0.0343340002000332,0.12627500295639,-999,-999,-999
199.797085,9.84764345,119811997970587692,199.79704755,9.84763977,22,0,0,1,13,8,-999,-999,-999,-999,-999,-999,22.0946006774902,0.184377998113632,-999,20.1844005584717,0.0448510013520718,0.109638996422291,19.6840991973877,0.0306960009038448,0.220430999994278
352.53629166,9.96213888,119953525362755019,352.53632319,9.96210695,40,0,1,17,15,7,-999,-999,-999,21.9708995819092,0.190406993031502,-999,20.6543998718262,0.0182300005108118,0.103410996496677,20.0846996307373,0.0394660010933876,0.131886005401611,19.9188003540039,0.0960590019822121,0.15378500521183
160.89663741,10.17627122,120211608966491991,160.89659308,10.17626854,24,0,2,13,9,0,-999,-999,-999,21.5690994262695,0.216557994484901,0.430913001298904,20.9169006347656,0.0367590002715588,0.12330400198698,20.5687999725342,0.0909869968891144,0.231767997145653,-999,-999,-999
149.30083333,10.27180555,120321493008896674,149.30084474,10.27180957,52,0,3,28,10,11,-999,-999,-999,22.0065002441406,0.0572240017354488,0.117417998611927,20.4286003112793,0.0175620000809431,0.100472003221512,20.2383003234863,0.0434589982032776,0.223832994699478,19.7409992218018,0.068011999130249,0.240787997841835
319.86799999,10.48516666,120583198679972730,319.86798942,10.48516881,41,0,3,21,13,4,-999,-999,-999,22.1569004058838,0.0856200009584427,0.142871007323265,20.6298007965088,0.0286819990724325,0.152639999985695,20.4365997314453,0.0639489963650703,0.27870500087738,20.0226001739502,0.0849839970469475,0.242731004953384
212.7970333,12.29368966,122752127970182859,212.79700377,12.29369624,16,0,0,1,11,4,-999,-999,-999,-999,-999,-999,21.8488006591797,0.254947006702423,-999,19.653299331665,0.00699699996039271,0.0282150004059076,20.2059993743896,0.37602499127388,0.518471002578735
323.13829583,12.29868333,122753231382818873,323.13824574,12.29864393,19,0,0,0,1,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.2527008056641,0.183184996247292,-999,19.2632007598877,0.0372069999575615,0.129234001040459
323.13829583,12.29868333,122753231384238930,323.13836466,12.29866628,2,0,0,0,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,21.0464000701904,0.18690299987793,-999,19.3686008453369,0.165435999631882,-999
130.6226384,12.31405085,122771306226327332,130.62265863,12.31402062,20,0,0,0,14,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,19.9155006408691,0.0235530007630587,0.115106001496315,19.8425006866455,0.0733919963240623,0.155493006110191
203.55234824,12.33908622,122802035523607401,203.55231591,12.33907486,55,0,12,17,15,11,-999,-999,-999,21.2026996612549,0.0370049998164177,0.242840006947517,19.729700088501,0.014826999977231,0.0583340004086494,19.4997005462646,0.0360600017011166,0.120004996657372,19.1427993774414,0.0524750016629696,0.120525002479553
143.2073307,12.36828033,122841432073772373,143.20732711,12.36825527,6,0,0,4,2,0,-999,-999,-999,-999,-999,-999,21.0184001922607,0.0314380005002022,0.0503490008413792,21.3159999847412,0.158785998821259,-999,-999,-999,-999
126.2250634,13.03804903,123641262250716198,126.22506978,13.03806412,57,0,14,14,15,14,-999,-999,-999,21.4776992797852,0.0343360006809235,0.204341992735863,20.0328006744385,0.0296000000089407,0.0626640021800995,19.5517997741699,0.0133859999477863,0.0633300021290779,19.3311004638672,0.0181920006871223,0.118180997669697
215.85800711,13.05019556,123662158579970772,215.85801109,13.05020182,50,0,12,17,11,10,-999,-999,-999,20.922399520874,0.0313589982688427,0.133156999945641,19.5583992004395,0.0114620001986623,0.0541249997913837,19.3948001861572,0.026800999417901,0.0530049987137318,19.1406002044678,0.0274930000305176,0.0849699974060059
233.74898973,13.45039414,124142337490320976,233.74900345,13.45040869,39,0,0,18,12,9,-999,-999,-999,-999,-999,-999,19.9421005249023,0.0253400001674891,0.0983320027589798,20.5755004882813,0.0263810008764267,0.197049006819725,20.0951995849609,0.0130660003051162,0.0976120010018349
178.60305991,13.69605218,124431786030245794,178.60309066,13.69602025,45,0,7,14,13,11,-999,-999,-999,21.7374992370605,0.103269003331661,0.214206993579865,20.3026008605957,0.0174749996513128,0.105870999395847,20.1191997528076,0.0312050003558397,0.138490006327629,19.7304992675781,0.0654420033097267,0.171057000756264
170.70851309,13.71012455,124451707085222740,170.70850286,13.7101548,18,0,2,12,4,0,-999,-999,-999,21.7460994720459,0.20014899969101,-999,21.2793006896973,0.0431249998509884,0.19675700366497,21.0856990814209,0.0961449965834618,0.215443000197411,-999,-999,-999
330.6115416,15.16455,126193306115887976,330.61155197,15.16454089,45,0,8,18,9,10,-999,-999,-999,20.4775009155273,0.0289420001208782,0.115410998463631,18.8875999450684,0.00650499993935227,0.0366889983415604,18.6763000488281,0.010156000033021,0.0299609992653131,18.4127006530762,0.0253289993852377,0.104887001216412
173.28658333,16.06547222,127271732866509081,173.28660098,16.06550659,29,0,0,15,12,2,-999,-999,-999,-999,-999,-999,21.2432994842529,0.0873820036649704,0.258388996124268,19.940299987793,0.0391709990799427,0.152060002088547,19.0976009368896,0.342828005552292,0.684514999389648
135.3860431,16.25189854,127501353860642750,135.38601918,16.25186619,11,0,0,0,10,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.5970001220703,0.0393729992210865,0.148249998688698,19.2357997894287,0.17569400370121,-999
252.676083,16.2893055,127542526760577644,252.6760548,16.28930377,38,0,0,18,12,8,-999,-999,-999,-999,-999,-999,21.0340003967285,0.0304719991981983,0.152276992797852,19.8339004516602,0.0377289988100529,0.113435000181198,19.7509002685547,0.0289520006626844,0.110547997057438
163.68929649,16.56038561,127871636893103034,163.68926325,16.5604468,51,0,1,22,16,12,-999,-999,-999,22.0454998016357,0.164637997746468,-999,20.3157997131348,0.0143409995362163,0.113032996654511,19.9505996704102,0.038527999073267,0.14444400370121,19.5044994354248,0.0554470010101795,0.182175993919373
69.946166,16.5710277,127880699462025787,69.94621483,16.57103064,26,0,0,5,9,12,23.4930000305176,-999,-999,21.3500003814697,-999,-999,21.5011005401611,0.0440430007874966,0.103872999548912,19.5730991363525,0.0397940017282963,0.0934199988842011,17.632999420166,0.0237039998173714,0.169604003429413
236.2912415,16.60886345,127932362911791181,236.2912048,16.60883761,10,0,0,0,9,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.7250003814697,0.0611939989030361,0.187255993485451,20.3398990631104,0.18877999484539,-999
356.1395833,16.8879111,128263561395686036,356.13958026,16.88793196,43,0,6,12,12,13,-999,-999,-999,20.482400894165,0.0191590003669262,0.0504610016942024,18.6525993347168,0.00848800037056208,0.0255130007863045,18.7418003082275,0.0144800003618002,0.0422430001199245,18.4099998474121,0.013497999869287,0.0570610016584396
235.9450668,17.00790591,128412359450740039,235.94504376,17.0078809,17,0,0,0,12,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.2374000549316,0.0331420004367828,0.123805001378059,19.8096008300781,0.123425997793674,0.296653985977173
4.39361347,17.08630447,128500043936584050,4.39364327,17.08628661,6,0,0,0,6,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.7898006439209,0.138064995408058,0.227463006973267,-999,-999,-999
124.6141845,17.38111271,128851246141597847,124.61415697,17.38107977,24,0,0,2,12,10,-999,-999,-999,-999,-999,-999,21.9706993103027,0.112035997211933,0.159718006849289,19.6595001220703,0.0220880005508661,0.153944998979568,19.2537994384766,0.0409779995679855,0.117536999285221
40.01591406,17.54580925,129050400159835507,40.01592856,17.54580799,7,0,0,0,7,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.6163997650146,0.0180089995265007,0.132245004177094,-999,-999,-999
171.65820596,17.58293115,129101716582090001,171.65817951,17.58290898,53,0,10,21,13,9,-999,-999,-999,21.6700992584229,0.0442700013518333,0.141141995787621,19.9962005615234,0.0130399996414781,0.0807820037007332,19.892599105835,0.0385130010545254,0.13018399477005,19.7203998565674,0.0613499991595745,0.194213002920151
184.546624,18.1307055,129751845467077424,184.54665256,18.13069589,43,0,4,10,19,10,-999,-999,-999,22.0524005889893,0.0873740017414093,0.20304399728775,20.5891990661621,0.0263679996132851,0.133130997419357,20.2509002685547,0.0368140004575253,0.152220994234085,19.9407005310059,0.0514030009508133,0.168421998620033
46.677125,18.8877361,130660466771155805,46.67713208,18.88773042,53,0,12,14,12,15,26.4080009460449,-999,-999,19.8211002349854,0.0192980002611876,0.0677139982581139,17.9535007476807,0.00410699984058738,0.014674000442028,17.4727001190186,0.0119460001587868,0.0466910004615784,17.2987995147705,0.0104489997029305,0.0561430007219315
347.6620586,18.92220166,130703476620867134,347.66206576,18.92217889,26,0,0,3,11,12,-999,-999,-999,-999,-999,-999,21.5235996246338,0.107661001384258,0.112922996282578,19.6308002471924,0.0179919991642237,0.0676280036568642,19.1075992584229,0.0343529991805553,0.126629993319511
233.886958,19.72225,131662338869087194,233.88690514,19.722283,2,0,0,0,0,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.1110000610352,0.026520999148488,0.0376669988036156
185.65818188,19.97859073,131971856582384848,185.65817284,19.97861922,47,0,1,13,17,16,-999,-999,-999,21.9698009490967,0.184819996356964,-999,20.198299407959,0.018800999969244,0.09426099807024,20.1938991546631,0.0295499991625547,0.131153002381325,19.711799621582,0.0469839982688427,0.222506999969482
141.8409198,20.02323341,132021418409078410,141.84090277,20.02322755,16,0,0,2,11,3,-999,-999,-999,-999,-999,-999,21.5914993286133,0.113995000720024,0.161439001560211,19.9067001342773,0.0231899991631508,0.0954959988594055,19.554500579834,0.0992109999060631,0.143728002905846
