abcd count        RA           Dec   redshift  unW1_RA    unW1_Dec     unW2_RA    unW2_Dec     unW1_mag unW1_magerr    unW1_snr     unW2_mag unW2_magerr    unW2_snr idx_w1 idx_w2    sep_w1         sep_w2
D,  44   24.01320800    2.43491660   6.21    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   38  32    5313.535549    5313.912290 
A,  45   25.23764000  -11.68319000   5.85     25.23758   -11.68316    25.23763   -11.68313     16.76515     0.04083    26.09634     15.90096     0.07062    14.88048   39  33       0.224959       0.216802 
A,  46   25.68219720  -33.46263000   6.31     25.68215   -33.46265    25.68230   -33.46257     16.12952     0.02174    49.43781     15.36278     0.04031    26.43786   40  34       0.168993       0.411892 
A,  47   25.79266666  -55.75296666   6.25     25.79264   -55.75294    25.79296   -55.75286     17.06955     0.04044    26.35358     15.92814     0.05431    19.49652   41  35       0.120274       1.113558 
A,  48   27.15681283    6.00557339   5.98     27.15684     6.00566    27.15689     6.00560     16.10750     0.02380    45.11302     15.35649     0.04616    23.02691   42  36       0.332881       0.275230 
A,  49   28.88866660    4.25187250   5.35     28.88863     4.25190    28.88861     4.25191     16.12984     0.02529    42.42897     15.26645     0.04317    24.65375   43  37       0.166053       0.265627 
A,  50   29.43937500   30.01963330   5.63     29.43932    30.01962    29.43931    30.01965     15.44202     0.01373    78.55317     14.65817     0.02548    42.11912   44  38       0.188519       0.248452 
A,  51   29.51726000  -29.08868000   5.99     29.51731   -29.08867    29.51710   -29.08847     16.24916     0.02574    41.67983     15.49797     0.04810    22.07792   45  39       0.182197       0.941266 
A,  52   29.99154790  -36.56572300   6.02     29.99155   -36.56573    29.99149   -36.56565     16.60775     0.03235    33.06467     15.91276     0.06452    16.33187   46  40       0.027173       0.345582 
D,  53   30.74254166   -2.86488888   6.03    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   48  41    7522.651524   11074.766184 
A,  54   30.88491549    0.20813044   5.72     30.88496     0.20806    30.88494     0.20814     16.52055     0.03422    31.23435     15.87852     0.07196    14.59335   47  41       0.297877       0.092549 
D,  55   31.44429160   -9.92325000   5.37    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   57  48   15580.253155   15579.721773 
D,  56   31.54666666   -2.92716666   6.03    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   50  41    5910.804334   11535.747463 
B,  57   32.01795830   -1.20952770   5.23     32.01797    -1.20965   -99.99900   -99.99900     18.00720     0.12044     8.52372    -99.99900    -9.99000   -99.99900   48  42       0.430857    5223.575618 
D,  58   32.55495800   -4.93913880   6.43    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   51  43    5064.535002    5064.596074 
A,  59   32.73612490    0.05130560   5.05     32.73600     0.05153    32.73606     0.05131     16.91463     0.04554    23.34660     16.08188     0.08329    12.54196   49  42       0.908707       0.240365 
B,  60   32.93554170   -2.05108330   6.37     32.93555    -2.05149   -99.99900   -99.99900     17.74144     0.09218    11.28529    -99.99900    -9.99000   -99.99900   50  42       1.481912    7602.612339 
D,  61   33.32058330   -6.43755560   6.72    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   51  43    3883.148991    3883.194711 
A,  62   33.84695830   -5.49605555   5.13     33.84687    -5.49601    33.84689    -5.49600     17.84359     0.10124    10.23176     16.87592     0.16364     6.14742   51  43       0.375045       0.321212 
A,  63   34.10066660   23.06929720   5.26     34.10067    23.06926    34.10067    23.06933     16.45754     0.03338    32.02905     15.71092     0.06478    16.26474   52  44       0.128157       0.122439 
D,  64   34.11587500   -4.92613880   6.01    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   51  43    2268.609358    2268.567635 
B,  65   34.16187500  -52.43905560   6.41     34.16217   -52.43915   -99.99900   -99.99900     17.55959     0.05833    18.11701    -99.99900    -9.99000   -99.99900   53  45       1.126072       3.421852 
D,  66   34.33995833   -2.14794444   6.20    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   50  46    5067.772388    6132.096925 
A,  67   34.58783330   -0.46269460   5.11     34.58782    -0.46287    34.58779    -0.46271     17.54004     0.08201    12.74571     16.79257     0.15536     6.50029   54  46       0.648141       0.166809 
D,  68   35.12383330   -4.53444440   5.90    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   56  47    3021.136297    3021.173130 
B,  69   35.30133330   -3.70877777   5.02     35.30105    -3.70893   -99.99900   -99.99900     18.38481     0.16455     6.11086    -99.99900    -9.99000   -99.99900   55  47       1.157349      20.977377 
A,  70   35.30254160   -3.71450000   5.02     35.30255    -3.71449    35.30254    -3.71448     16.30994     0.02799    38.28569     15.70134     0.06061    17.41716   56  47       0.054809       0.078745 
A,  71   35.34462500   -8.04763880   6.16     35.34458    -8.04761    35.34434    -8.04746     18.04838     0.11838     8.68097     17.05356     0.18651     5.33562   57  48       0.189688       1.202252 
A,  72   36.50780677    3.04983831   6.54     36.50775     3.04980    36.50776     3.04969     16.65740     0.03822    27.91299     16.18182     0.09296    11.18712   58  49       0.242574       0.543613 
D,  73   36.93037500   -6.09172220   6.20    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   59  50    6115.517669    6115.358666 
D,  74   37.50945830    0.77966666   5.41    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   58  49    8932.739859    8932.365146 
A,  75   37.90683330   -7.48177777   5.37     37.90687    -7.48177    37.90682    -7.48175     15.98640     0.02025    53.11876     15.00554     0.03156    33.90222   59  50       0.124763       0.120938 
A,  76   37.97065700  -28.83891100   6.00     37.97054   -28.83901    37.97069   -28.83870     17.64400     0.07858    13.32263     16.74868     0.13471     7.56990   60  51       0.536295       0.757105 
D,  77   38.92675000   -5.54488889   6.09    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   59  50    7880.356527    7880.350221 
D,  78   39.87600000   -0.75149990   5.82    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   65  49   12724.027125   18283.638149 
B,  79   40.01591406   17.54580925   5.68     40.01651    17.54597   -99.99900   -99.99900     17.54453     0.08324    12.54931    -99.99900    -9.99000   -99.99900   61  60       2.227605   24462.122609 
A,  80   40.47050000    4.59818330   5.22     40.47042     4.59824    40.47046     4.59825     16.20172     0.02602    41.22189     15.52964     0.05456    19.40535   62  52       0.352050       0.280636 
D,  81   41.00000000  -50.13333333   6.74    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   64  54    8338.600918    8338.720558 
A,  82   36.11057000  -47.19149000   6.50     36.11061   -47.19153    36.11065   -47.19148     16.11423     0.01872    57.51142     15.42139     0.03636    29.36166   63  53       0.203249       0.303594 
A,  83   41.73291670  -52.33052780   6.87     41.73305   -52.33055    41.73268   -52.33071     17.46381     0.05318    19.91964     16.93822     0.12413     8.25603   64  54       0.497727       1.073614 
B,  84   42.66909000   -2.91745000   5.89     42.66910    -2.91736   -99.99900   -99.99900     17.88101     0.11099     9.29066    -99.99900    -9.99000   -99.99900   65  56       0.320973    7843.577111 
A,  85   42.83887490    3.55483880   5.00     42.83886     3.55488    42.83884     3.55502     15.69936     0.01672    64.44791     14.99626     0.03231    33.10716   66  55       0.173575       0.664067 
A,  86   43.06933330   -5.05883330   7.02     43.06948    -5.05896    43.06968    -5.05908     17.41081     0.07414    14.15088     16.90592     0.17712     5.64356   67  56       0.714214       1.525309 
A,  87   45.18408200  -22.54088500   5.68     45.18405   -22.54078    45.18401   -22.54076     16.19496     0.02496    42.99783     15.78151     0.05996    17.61247   68  57       0.410380       0.521852 
D,  88   45.32087490    0.34055556   5.50    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   66  58   14619.865454    3118.539652 
C,  89   45.88083300   -0.32024990   6.08    -99.99900   -99.99900    45.88039    -0.32077    -99.99900    -9.99000   -99.99900     16.60544     0.13447     7.58424   65  58   14869.451101      2.465511 
A,  90   46.32048300  -31.84886100   6.61     46.32057   -31.84877    46.32057   -31.84850     17.47062     0.06369    16.55156     16.88526     0.13862     7.34330   69  59       0.456382       1.346146 
A,  91   46.67712500   18.88773610   5.36     46.67712    18.88777    46.67712    18.88777     14.27310     0.00624   173.52257     13.45828     0.01027   105.24802   70  60       0.115012       0.137406 
D,  92   49.20779100  -13.67563800   5.99    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   72  61   12965.315406   12964.823900 
B,  93   49.29342829  -26.55436370   5.94     49.29332   -26.55433   -99.99900   -99.99900     17.92779     0.09846    10.53438    -99.99900    -9.99000   -99.99900   71  57       0.408970   20679.272739 
A,  94   49.92358330  -10.14611110   6.83     49.92361   -10.14601    49.92353   -10.14614     17.10234     0.05067    20.93342     16.09572     0.07877    13.29014   72  61       0.357420       0.203857 
D,  95   50.47945830    0.49483350   5.04    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   77  65   14920.802421   14919.903846 
A,  96   50.91808333  -47.02225833   6.25     50.91804   -47.02233    50.91790   -47.02208     17.90283     0.07647    13.70387     17.15981     0.14599     6.94806   73  62       0.292780       0.922337 
A,  97   52.14794200  -32.88967800   5.86     52.14792   -32.88981    52.14803   -32.88974     16.97852     0.04129    25.79675     16.11800     0.07077    14.84772   74  63       0.497838       0.398357 
