abcd count        RA           Dec   redshift  unW1_RA    unW1_Dec     unW2_RA    unW2_Dec     unW1_mag unW1_magerr    unW1_snr     unW2_mag unW2_magerr    unW2_snr idx_w1 idx_w2    sep_w1         sep_w2
A,  33   18.72962500   32.63786940   5.22     18.72950    32.63769    18.72952    32.63771     16.85157     0.04099    25.98888     16.18668     0.08491    12.29339   28  24       0.777551       0.683153 
A,  34   18.93658330    0.25413880   5.10     18.93671     0.25414    18.93697     0.25402     17.17112     0.06523    16.15039     16.71007     0.15840     6.36635   29  25       0.463215       1.435906 
A,  35   18.94279165   -2.88673330   5.07     18.94252    -2.88669    18.94260    -2.88666     16.37132     0.02988    35.83459     15.83728     0.07028    14.95345   30  26       1.003271       0.753931 
A,  36   19.05958330    5.63824990   5.33     19.05962     5.63819    19.05956     5.63826     16.35703     0.03071    34.86067     15.64676     0.06063    17.41291   31  27       0.240249       0.090863 
A,  37   20.22470800   21.78505550   5.42     20.22457    21.78543    20.22457    21.78525     16.55197     0.03293    32.47650     15.92151     0.07169    14.65116   32  28       1.452938       0.854438 
A,  38   21.42133775  -25.88228802   5.79     21.42127   -25.88225    21.42112   -25.88220     16.22680     0.02457    43.68502     15.60274     0.05286    20.04204   33  29       0.290581       0.855534 
B,  39   22.28100000   -0.47930550   5.01     22.28079    -0.47927   -99.99900   -99.99900     18.14395     0.13623     7.48028    -99.99900    -9.99000   -99.99900   34  32       0.763595    6920.146104 
D,  40   22.49379100   -0.59436110   5.78    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   34  31     871.581520    6300.305417 
A,  41   22.86391660   -3.35005270   5.18     22.86394    -3.35007    22.86394    -3.35004     14.54553     0.00709   152.65363     13.88960     0.01357    79.52296   35  30       0.093450       0.085490 
A,  42   23.00710000   -2.26753000   5.90     23.00698    -2.26742    23.00721    -2.26744     16.57207     0.03411    31.33189     15.44696     0.04784    22.19660   36  31       0.587264       0.502045 
A,  43   23.36183330    1.11047222   5.30     23.36182     1.11045    23.36178     1.11035     16.85346     0.04709    22.55870     15.87434     0.07564    13.86041   37  32       0.097776       0.478316 
D,  44   24.01320800    2.43491660   6.21    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   37  32    5313.533437    5313.913601 
A,  45   25.23764000  -11.68319000   5.85     25.23758   -11.68316    25.23763   -11.68313     16.77010     0.04088    26.06287     15.90539     0.07069    14.86411   38  33       0.222194       0.217062 
A,  46   25.68219720  -33.46263000   6.31     25.68215   -33.46265    25.68230   -33.46257     16.13201     0.02171    49.50283     15.36531     0.04028    26.46017   39  34       0.172145       0.409089 
A,  47   25.79266666  -55.75296666   6.25     25.79264   -55.75294    25.79296   -55.75286     17.06751     0.04023    26.48830     15.93247     0.05435    19.48063   40  35       0.131540       1.112527 
A,  48   27.15681283    6.00557339   5.98     27.15684     6.00566    27.15689     6.00560     16.11215     0.02384    45.05253     15.35954     0.04615    23.02906   41  36       0.337003       0.277105 
A,  49   28.88866660    4.25187250   5.35     28.88863     4.25190    28.88861     4.25191     16.13260     0.02528    42.45147     15.26958     0.04318    24.65058   42  37       0.165394       0.264956 
A,  50   29.43937500   30.01963330   5.63     29.43932    30.01962    29.43931    30.01965     15.44538     0.01374    78.52955     14.66185     0.02549    42.09739   43  38       0.189558       0.248932 
A,  51   29.51726000  -29.08868000   5.99     29.51731   -29.08867    29.51710   -29.08848     16.25075     0.02569    41.75695     15.50013     0.04805    22.09920   44  39       0.187159       0.937948 
A,  52   29.99154790  -36.56572300   6.02     29.99155   -36.56573    29.99149   -36.56565     16.61138     0.03236    33.05601     15.91552     0.06452    16.33237   45  40       0.029059       0.343099 
D,  53   30.74254166   -2.86488888   6.03    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   47  41    7522.648329   11074.766538 
A,  54   30.88491549    0.20813044   5.72     30.88496     0.20806    30.88494     0.20814     16.52553     0.03427    31.18621     15.88199     0.07198    14.58835   46  41       0.295730       0.092256 
D,  55   31.44429160   -9.92325000   5.37    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   54  47   15580.240409   15579.722023 
D,  56   31.54666666   -2.92716666   6.03    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   49  41    5910.807121   11535.747915 
B,  57   32.01795830   -1.20952770   5.23     32.01797    -1.20965   -99.99900   -99.99900     18.01060     0.12046     8.52251    -99.99900    -9.99000   -99.99900   47  42       0.431687    5223.574764 
D,  58   32.55495800   -4.93913880   6.43    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   50  43    5064.534154    5064.595893 
A,  59   32.73612490    0.05130560   5.05     32.73600     0.05153    32.73606     0.05131     16.91908     0.04559    23.31901     16.08531     0.08331    12.53855   48  42       0.905912       0.239816 
B,  60   32.93554170   -2.05108330   6.37     32.93555    -2.05149   -99.99900   -99.99900     17.74617     0.09229    11.27120    -99.99900    -9.99000   -99.99900   49  42       1.478501    7602.611059 
D,  61   33.32058330   -6.43755560   6.72    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   50  43    3883.150587    3883.194457 
A,  62   33.84695830   -5.49605555   5.13     33.84687    -5.49600    33.84689    -5.49600     17.84858     0.10141    10.21448     16.87969     0.16375     6.14288   50  43       0.376053       0.321332 
A,  63   34.10066660   23.06929720   5.26     34.10067    23.06926    34.10067    23.06933     16.46377     0.03346    31.95116     15.71536     0.06483    16.25304   51  44       0.129036       0.121275 
D,  64   34.11587500   -4.92613880   6.01    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   50  43    2268.607697    2268.567879 
D,  65   34.33995833   -2.14794444   6.20    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   49  45    5067.771501    6132.096634 
A,  66   34.58783330   -0.46269460   5.11     34.58782    -0.46287    34.58779    -0.46271     17.54400     0.08206    12.73746     16.79651     0.15549     6.49478   52  45       0.648333       0.170267 
D,  67   35.12383330   -4.53444440   5.90    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   53  46    3021.134849    3021.171484 
D,  68   35.30133330   -3.70877777   5.02    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   53  46      21.034442      20.977920 
A,  69   35.30254160   -3.71450000   5.02     35.30255    -3.71449    35.30254    -3.71448     16.31069     0.02796    38.33315     15.70387     0.06061    17.41872   53  46       0.054129       0.077655 
A,  70   35.34462500   -8.04763880   6.16     35.34458    -8.04761    35.34434    -8.04746     18.05241     0.11847     8.67383     17.05725     0.18662     5.33228   54  47       0.199067       1.205316 
A,  71   36.11057000  -47.19149000   6.50     36.11061   -47.19153    36.11065   -47.19148     16.12137     0.01878    57.30495     15.42872     0.03651    29.24423   55  48       0.206215       0.301032 
A,  72   36.50780677    3.04983831   6.54     36.50775     3.04980    36.50776     3.04969     16.66178     0.03825    27.88609     16.18557     0.09299    11.18320   56  49       0.244296       0.545367 
D,  73   36.93037500   -6.09172220   6.20    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   57  50    6115.516886    6115.357500 
D,  74   37.50945830    0.77966666   5.41    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   56  49    8932.741664    8932.363889 
A,  75   37.90683330   -7.48177777   5.37     37.90687    -7.48177    37.90682    -7.48175     15.99005     0.02026    53.09999     15.00860     0.03157    33.89540   57  50       0.122836       0.121766 
A,  76   37.97065700  -28.83891100   6.00     37.97054   -28.83901    37.97069   -28.83870     17.65086     0.07881    13.28234     16.75317     0.13486     7.56138   58  51       0.537098       0.757889 
D,  77   38.92675000   -5.54488889   6.09    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   57  50    7880.357738    7880.350388 
D,  78   39.87600000   -0.75149990   5.82    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   61  49   12724.042612   18283.637326 
B,  79   40.01591406   17.54580925   5.68     40.01651    17.54597   -99.99900   -99.99900     17.55158     0.08353    12.50522    -99.99900    -9.99000   -99.99900   59  57       2.231092   24462.122776 
A,  80   40.47050000    4.59818330   5.22     40.47042     4.59824    40.47046     4.59825     16.20561     0.02604    41.19817     15.53443     0.05463    19.37934   60  52       0.351699       0.280812 
D,  81   41.00000000  -50.13333333   6.74    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   55  48   20542.199710   20542.166118 
B,  82   42.66909000   -2.91745000   5.89     42.66910    -2.91736   -99.99900   -99.99900     17.88779     0.11128     9.26507    -99.99900    -9.99000   -99.99900   61  55       0.319777   14867.245899 
A,  83   42.83887490    3.55483880   5.00     42.83886     3.55488    42.83884     3.55502     15.70339     0.01673    64.39526     14.99934     0.03230    33.11325   62  53       0.175229       0.666757 
A,  84   45.18408200  -22.54088500   5.68     45.18404   -22.54077    45.18401   -22.54075     16.21304     0.02527    42.46149     15.79466     0.06047    17.45874   63  54       0.441536       0.544200 
D,  85   45.32087490    0.34055556   5.50    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   62  55   14619.867006    3118.538397 
C,  86   45.88083300   -0.32024990   6.08    -99.99900   -99.99900    45.88039    -0.32077    -99.99900    -9.99000   -99.99900     16.61019     0.13464     7.57447   61  55   14869.439790      2.469793 
A,  87   46.32048300  -31.84886100   6.61     46.32057   -31.84877    46.32057   -31.84850     17.48723     0.06444    16.35251     16.88890     0.13867     7.34041   64  56       0.458363       1.347941 
A,  88   46.67712500   18.88773610   5.36     46.67712    18.88777    46.67712    18.88777     14.27554     0.00624   173.62222     13.46135     0.01027   105.24227   65  57       0.119646       0.138980 
D,  89   49.20779100  -13.67563800   5.99    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   70  60   18735.606533   18734.358702 
B,  90   49.29342829  -26.55436370   5.94     49.29332   -26.55433   -99.99900   -99.99900     17.93633     0.09893    10.48228    -99.99900    -9.99000   -99.99900   66  54       0.403559   20679.293319 
D,  91   50.47945830    0.49483350   5.04    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   71  61   14920.801420   14919.904698 
A,  92   50.91808333  -47.02225833   6.25     50.91804   -47.02233    50.91790   -47.02207     17.91904     0.07735    13.54236     17.16460     0.14621     6.93709   67  58       0.291603       0.923786 
A,  93   52.14794200  -32.88967800   5.86     52.14796   -32.88957    52.14804   -32.88974     17.03371     0.04332    24.56903     16.12175     0.07082    14.83708   68  59       0.397807       0.407594 
B,  94   52.61633333  -40.42122222   6.25     52.61650   -40.42136   -99.99900   -99.99900     17.50899     0.06071    17.38760    -99.99900    -9.99000   -99.99900   69  58       0.791582   24537.086245 
A,  95   53.96052436  -15.79569428   5.87     53.96070   -15.79576    53.96028   -15.79585     17.75888     0.08886    11.72522     16.65898     0.12360     8.29399   70  60       0.690386       1.032935 
A,  96   54.62212490    0.36563880   5.03     54.62211     0.36555    54.62186     0.36557     16.78548     0.04262    24.97697     16.17731     0.09355    11.11281   71  61       0.326971       0.989245 
A,  97   55.42437500   -0.80354444   5.68     55.42457    -0.80366    55.42443    -0.80345     17.27909     0.06410    16.44347     16.53916     0.12506     8.19108   72  62       0.802628       0.385910 
A,  98   55.42440400   -0.80354013   5.68     55.42457    -0.80366    55.42443    -0.80345     17.27909     0.06410    16.44347     16.53916     0.12506     8.19108   72  62       0.722930       0.326187 
A,  99   56.71685000  -16.47691000   5.99     56.71705   -16.47688    56.71695   -16.47690     16.64568     0.03500    30.52594     15.71670     0.05673    18.64273   74  64       0.739706       0.377841 
D, 100   57.49749990    0.56763880   5.20    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900   75  65    3896.422104    3896.566724 
A, 101   58.45721356    1.06796142   6.07     58.45730     1.06787    58.45729     1.06799     16.86709     0.04735    22.43425     16.30975     0.10463     9.88449   75  65       0.455419       0.287724 
A, 102   60.55289450   24.85678567   6.18     60.55279    24.85660    60.55274    24.85664     16.51759     0.03616    29.53012     15.88267     0.07559    13.86960   76  66       0.774205       0.768554 
A, 103   62.08012500  -56.54133888   6.03     62.08042   -56.54127    62.08059   -56.54119     17.36821     0.04146    25.68827     16.57545     0.07548    13.89055   77  67       1.105626       1.741847 
A, 104   62.51345833  -44.24463888   6.21     62.51344   -44.24470    62.51280   -44.24461     17.39655     0.04986    21.27900     16.93304     0.12006     8.55281   78  68       0.227653       2.372146 
A, 105   62.86929100   -9.13050000   6.81     62.86927    -9.13044    62.86930    -9.13047     16.83414     0.04314    24.67225     16.05513     0.07869    13.30405   79  69       0.234225       0.094925 
A, 106   65.04725000  -44.88994444   6.07     65.04729   -44.88988    65.04749   -44.88996     17.32330     0.04497    23.64520     16.49658     0.07989    13.09612   80  70       0.264786       0.870441 
A, 107   65.40853700  -26.95433511   6.14     65.40852   -26.95434    65.40854   -26.95436     16.31162     0.02567    41.79114     15.81883     0.05965    17.70565   81  71       0.056599       0.088089 
A, 108   65.50414653  -19.45796853   6.12     65.50404   -19.45799    65.50423   -19.45796     16.02659     0.02103    51.12415     15.05003     0.03193    33.50960   82  72       0.406182       0.316136 
A, 109   69.94616600   16.57102770   6.51     69.94624    16.57105    69.94625    16.57107     13.98475     0.00510   212.38820     13.27857     0.00900   120.17210   83  73       0.271442       0.334684 
A, 110   71.03221433   -4.55918682   5.89     71.03234    -4.55913    71.03219    -4.55931     17.35287     0.06210    16.98802     16.71601     0.13231     7.71625   84  74       0.516727       0.442232 
A, 111   71.45075000   -2.33329000   5.69     71.45074    -2.33331    71.45075    -2.33326     16.24612     0.02483    43.23236     15.68266     0.05666    18.66731   85  75       0.088545       0.116382 
A, 112   73.50745000  -44.80864000   6.09     73.50751   -44.80840    73.50757   -44.80848     17.18270     0.03981    26.77767     16.54467     0.08240    12.68219   86  76       0.878375       0.717526 
A, 113   75.93566000   -7.50613000   5.88     75.93537    -7.50604    75.93569    -7.50639     17.13695     0.05583    18.95000     16.50471     0.11315     9.10386   87  77       1.072725       0.946641 
A, 114   89.93944458  -15.58338950   6.05     89.93943   -15.58338    89.93942   -15.58340     15.51402     0.01400    77.05577     14.52478     0.02042    52.67920   88  78       0.068628       0.088230 
A, 115  106.60995800   29.35152770   6.58    106.61033    29.35128   106.61020    29.35135     15.93647     0.02187    49.15161     15.34707     0.04626    22.97232   89  79       1.624721       1.079729 
A, 116  108.44294160    8.92573692   5.92    108.44293     8.92575   108.44284     8.92567     16.01839     0.02307    46.57257     15.12663     0.03868    27.57545   90  80       0.060452       0.426077 
A, 117  112.76303000   44.99707000   5.01    112.76304    44.99702   112.76294    44.99714     15.92318     0.02016    53.36153     15.38825     0.04431    24.00767   91  81       0.168387       0.408137 
A, 118  115.47800000   25.34156944   5.19    115.47797    25.34157   115.47794    25.34156     14.73065     0.00862   125.49644     13.87391     0.01392    77.51022   92  82       0.107446       0.220956 
A, 119  116.95491660   11.89790550   5.26    116.95488    11.89791   116.95489    11.89791     14.59745     0.00764   141.65437     13.78314     0.01269    85.04971   93  83       0.119542       0.089393 
A, 120  119.07558120   41.06905919   5.06    119.07536    41.06904   119.07562    41.06923     16.84570     0.04492    23.67407     16.14247     0.08716    11.96415   94  84       0.788590       0.631307 
A, 121  120.77258300   31.64283330   6.38    120.77263    31.64290   120.77224    31.64278     16.98544     0.05309    19.95629     16.50136     0.12649     8.09325   95  85       0.301119       1.259822 
A, 122  122.72630860   51.09447300   5.82    122.72639    51.09454   122.72639    51.09438     16.90075     0.04419    24.07427     16.16192     0.08459    12.34250   96  86       0.366792       0.435322 
A, 123  123.20341660    4.68237220   5.29    123.20342     4.68237   123.20338     4.68244     16.35093     0.03047    35.13791     15.42074     0.05087    20.84520   97  87       0.027248       0.286243 
A, 124  124.61418450   17.38111271   6.02    124.61428    17.38124   124.61409    17.38108     15.61409     0.01699    63.39024     14.91963     0.03278    32.62812   98  88       0.560886       0.340327 
A, 125  126.22506340   13.03804903   5.15    126.22505    13.03805   126.22499    13.03802     16.52508     0.03676    29.03630     15.62419     0.06174    17.09021   99  89       0.067113       0.274081 
A, 126  127.05586220   26.56541403   6.05    127.05590    26.56523   127.05595    26.56531     16.71206     0.04138    25.74417     16.09587     0.08848    11.77735  100  90       0.691712       0.488980 
A, 127  127.28174060    3.06570093   5.85    127.28191     3.06557   127.28197     3.06548     17.43787     0.07173    14.64275     16.56504     0.12835     7.96897  101  91       0.759147       1.127083 
A, 128  127.38320800   41.29455550   6.77    127.38302    41.29456   127.38311    41.29451     17.25065     0.06102    17.29866     16.60627     0.12827     7.97401  102  92       0.688311       0.387281 
A, 129  127.38791660   25.11266666   5.35    127.38782    25.11269   127.38794    25.11274     16.70923     0.04166    25.56608     15.86420     0.07578    13.83296  103  93       0.374446       0.260060 
A, 130  128.32358330   27.44138888   5.02    128.32361    27.44151   128.32371    27.44125     17.11906     0.05840    18.09516     16.63849     0.14671     6.91191  104  94       0.441643       0.662929 
D, 131  128.50366670    2.19636110   6.15    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900  107  97    5221.247371    5221.180845 
A, 132  128.85733330   32.29794444   5.89    128.85681    32.29743   128.85734    32.29853     18.03695     0.12712     8.05087     16.84961     0.17007     5.89711  105  95       2.638561       2.116695 
A, 133  128.97651322    5.63140460   5.07    128.97651     5.63144   128.97644     5.63157     16.40917     0.03029    35.35069     15.74397     0.06404    16.45859  106  96       0.116705       0.666208 
A, 134  129.18276650    0.91479339   5.81    129.18273     0.91481   129.18271     0.91482     15.27095     0.01201    89.90162     14.43811     0.02068    52.00682  107  97       0.150340       0.234088 
A, 135  129.40766600   49.48344440   6.71    129.40740    49.48337   129.40738    49.48344     17.24860     0.06057    17.42908     16.00580     0.07422    14.13347  108  98       1.005917       1.046467 
A, 136  129.94533300   39.00319440   6.91    129.94530    39.00317   129.94549    39.00311     16.42445     0.03125    34.24846     15.70150     0.06093    17.32438  109  99       0.145581       0.632206 
A, 137  129.98065000    0.26505830   5.84    129.98075     0.26514   129.98010     0.26457     17.60543     0.08628    12.09081     16.91772     0.16871     5.94864  110 100       0.459947       2.636222 
A, 138  130.14626150   56.40561756   5.84    130.14651    56.40568   130.14631    56.40547     16.80221     0.04153    25.64792     16.18875     0.08460    12.34078  111 101       0.931534       0.566350 
A, 139  130.33132310   29.08459657   5.98    130.33148    29.08452   130.33135    29.08446     17.18977     0.06499    16.21101     16.40485     0.12004     8.55389  112 102       0.619997       0.494563 
A, 140  130.62263840   12.31405085   6.07    130.62277    12.31422   130.62269    12.31418     16.34121     0.02925    36.62640     15.75025     0.06701    15.70772  113 103       0.769024       0.508239 
D, 141  131.03587500   -1.53791670   6.18    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900  110 100    7520.712540    7520.141116 
D, 142  131.13166660   -0.88183333   6.25    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900  110 100    5849.466684    5849.689434 
A, 143  131.61600383    8.01436554   5.00    131.61605     8.01444   131.61624     8.01457     16.90685     0.04707    22.56899     16.39003     0.10989     9.38895  114 104       0.295160       1.116039 
A, 144  132.70102550   32.77998310   5.87    132.70094    32.77991   132.70115    32.77994     16.70667     0.03867    27.58326     15.97365     0.07754    13.50754  115 105       0.393400       0.464663 
D, 145  133.45350000    1.65305555   6.01    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900  117 100    7107.329172   13466.298612 
A, 146  133.62655121   20.94745469   5.17    133.62657    20.94741   133.62671    20.94753     16.23620     0.02727    39.31533     15.48871     0.05542    19.09403  116 106       0.194286       0.643638 
D, 147  134.41054160    0.93686111   6.35    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900  117 100    3357.532027   16132.163012 
B, 148  134.55629170    0.01586110   5.99    134.55660     0.01572   -99.99900   -99.99900     18.62841     0.20423     4.83194    -99.99900    -9.99000   -99.99900  117 100       1.221583   16498.593743 
D, 149  134.77995830    0.38219444   6.39    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900  117 100    1545.029694   17284.668087 
B, 150  135.38604310   16.25189854   5.63    135.38598    16.25208   -99.99900   -99.99900     17.63402     0.09443    11.00461    -99.99900    -9.99000   -99.99900  118 107       0.701570       2.769172 
A, 151  135.69067056    8.85442286   5.21    135.69078     8.85427   135.69088     8.85431     16.62733     0.03821    27.92117     15.85904     0.07214    14.55623  120 109       0.681605       0.849109 
D, 152  135.72862500    1.91969444   6.01    -99.99900   -99.99900   -99.99900   -99.99900    -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900  117 118    8048.841886   20287.268761 
