ra dec w2mpro w2sigmpro w2snr
0.34007529341379095 26.835923617145074 15.519441604614258 0.04992534965276718 21.25102996826172
0.6640826891589755 25.84298235348239 15.417699813842773 0.04684574529528618 22.6804141998291
1.4679351266879168 -0.11548950354400828 16.70218276977539 0.1533583253622055 6.591503620147705
2.1074870974018536 -6.434573118380105 15.9619722366333 0.0784313827753067 13.34914779663086
2.2142913483255198 36.270444799595346 15.43393611907959 0.044436678290367126 23.936758041381836
3.1371637847193945 36.5378738738756 15.230558395385742 0.036270469427108765 29.43722152709961
4.311142707331207 -10.015320340542228 15.314186096191406 0.04492272064089775 23.672428131103516
4.393542955217575 17.08601227530866 16.695602416992188 0.14507855474948883 6.994911193847656
4.813968883878131 -24.299130335290805 15.678410530090332 0.06078306585550308 17.367158889770508
5.1310402550601095 -36.894944782339365 16.412635803222656 0.10197494924068451 10.154906272888184
5.878076560307916 -0.3097816999283515 16.126907348632812 0.09255340695381165 11.238014221191406
6.36176195726844 -1.7590162788231496 14.232455253601074 0.018396511673927307 58.52001953125
7.0274721678437855 4.957228411369602 16.606201171875 0.13479496538639069 7.565069198608398
7.857839210257746 7.176986185544391 15.682920455932617 0.0634007453918457 16.629852294921875
8.55982788153215 37.998195380718016 15.730201721191406 0.0555579774081707 19.046669006347656
9.35731990770765 -8.119142913993857 16.20383071899414 0.09517215937376022 10.915430068969727
9.650273380106752 -15.456386625236597 16.31122398376465 0.10450856387615204 9.89698314666748
9.735657367203121 -10.431654728545478 15.722419738769531 0.06148434430360794 17.16346549987793
11.59860791778837 -28.630384246710864 16.396102905273438 0.10486797988414764 9.861411094665527
12.527753671016097 34.75600352674556 15.706249237060547 0.05488067492842674 19.287782669067383
13.181038520009825 45.94231234707953 15.642698287963867 0.04979085177183151 21.30974578857422
13.589472312990198 -1.155854039676807 16.15290641784668 0.10258924216032028 10.091205596923828
14.233581647747446 22.686722801565853 15.995397567749023 0.0783037468791008 13.371708869934082
15.054270329423142 28.04053265038625 13.644566535949707 0.010549147613346577 102.42265319824219
17.027340159669883 7.189044851613559 15.490215301513672 0.054277438670396805 19.507633209228516
18.473943366048292 5.997624413297971 16.131803512573242 0.09378474205732346 11.08409595489502
18.729519690477776 32.63771178627917 16.18056869506836 0.08469267189502716 12.326217651367188
18.936964373711994 0.25402111895802443 16.699199676513672 0.15738406777381897 6.410714626312256
18.94259551138595 -2.886659136546694 15.833301544189453 0.07024548947811127 14.961712837219238
19.059559691102535 5.638259958955692 15.643890380859375 0.060653332620859146 17.405338287353516
20.22456710401149 21.785247116277542 15.917553901672363 0.0716363936662674 14.66171932220459
21.42111575024742 -25.882202022314484 15.598220825195312 0.05281700938940048 20.060617446899414
22.86393528919485 -3.350037833616161 13.886594772338867 0.013567778281867504 79.52413940429688
23.007208242318804 -2.267441808168777 15.443523406982422 0.04783403128385544 22.201658248901367
23.361783073307954 1.1103496330202376 15.870859146118164 0.07562039792537689 13.863518714904785
25.23762753322701 -11.683131081848362 15.900962829589844 0.07061666995286942 14.880478858947754
25.682296093970923 -33.46257246203957 15.36278247833252 0.040309809148311615 26.437864303588867
25.792955494541584 -55.75285595967104 15.928139686584473 0.05430760234594345 19.49651527404785
27.156885381744825 6.005597499782408 15.356485366821289 0.0461556613445282 23.026906967163086
28.879562373572305 -75.4686794880166 16.402294158935547 0.06964781880378723 15.094301223754883
28.88860604901625 4.251914664410628 15.266454696655273 0.043169692158699036 24.65375328063965
29.43930937568018 30.019654664396132 14.65816879272461 0.02547651343047619 42.11912155151367
29.517097884421407 -29.08847486271969 15.497974395751953 0.04809631407260895 22.077917098999023
29.991486601391706 -36.56564912489274 15.912761688232422 0.06452374160289764 16.33187484741211
30.88494018557981 0.2081375833061641 15.878524780273438 0.07196106761693954 14.593345642089844
32.736058333662925 0.05131078557610974 16.081884384155273 0.083290234208107 12.541961669921875
33.84688690676313 -5.496002031818522 16.875919342041016 0.16364096105098724 6.147422790527344
34.10067176124675 23.06933081682403 15.710921287536621 0.0647822692990303 16.264738082885742
34.16282438734548 -52.439009326568936 16.89496421813965 0.11959373950958252 8.587717056274414
34.58778952042577 -0.46270977793345125 16.792572021484375 0.15536324679851532 6.500293731689453
35.30254178273177 -3.7144781270304077 15.701339721679688 0.06061330810189247 17.417163848876953
35.34434315609797 -8.047459656268213 17.053564071655273 0.1865105926990509 5.335621356964111
36.110653401459196 -47.19147750919178 15.42138957977295 0.03636221960186958 29.361658096313477
36.507763287488025 3.049693702469588 16.181821823120117 0.09295695275068283 11.187117576599121
37.90682466440719 -7.481745305092688 15.005536079406738 0.031562238931655884 33.9022216796875
37.97068881165455 -28.838703112812798 16.74867820739746 0.13471412658691406 7.5698957443237305
40.470455718922764 4.598247456548375 15.529641151428223 0.05455638840794563 19.405349731445312
41.73268240296294 -52.33071230918943 16.938217163085938 0.12413369119167328 8.25603199005127
42.838841259053375 3.555020169649727 14.996260643005371 0.032309018075466156 33.10715866088867
43.06967867448857 -5.059078729106313 16.90591812133789 0.17711922526359558 5.643563270568848
45.18401491291879 -22.540756499379825 15.781509399414062 0.05995936319231987 17.61246681213379
45.880388485514565 -0.32077090442588635 16.605438232421875 0.1344744712114334 7.5842366218566895
46.32057465331691 -31.848498477177056 16.885263442993164 0.1386164128780365 7.343303203582764
46.67711666973462 18.887773348255475 13.458282470703125 0.010267246514558792 105.24801635742188
49.92353417580898 -10.146139267646086 16.095722198486328 0.07876727730035782 13.290142059326172
50.917903954036426 -47.022075395210265 17.159812927246094 0.14599394798278809 6.948060512542725
52.148034351739184 -32.88973895577623 16.118000030517578 0.07076752930879593 14.847718238830566
53.15416453140336 18.199678946894732 15.782745361328125 0.06725603342056274 15.648492813110352
53.96057253962353 -15.79581922486163 16.623085021972656 0.12010672688484192 8.548977851867676
54.62185957958331 0.3655663321827656 16.174087524414062 0.09353884309530258 11.114505767822266
55.42443303297895 -0.803454289300654 16.534481048583984 0.12493320554494858 8.200121879577637
56.71695443424095 -16.47689703632775 15.713197708129883 0.056702870875597 18.652177810668945
58.457286609299445 1.067993328545079 16.30575180053711 0.1045936718583107 9.88854694366455
60.55274180458589 24.85663657932924 15.87899398803711 0.0755474790930748 13.87736701965332
62.08058742424327 -56.541193441107424 16.5721492767334 0.07546888291835785 13.892327308654785
62.51279625460479 -44.24460710301588 16.929088592529297 0.11997751891613007 8.558708190917969
62.86929531409463 -9.130474215824002 16.051185607910156 0.07863016426563263 13.314179420471191
65.047490929305 -44.88996046500805 16.493961334228516 0.07992296665906906 13.090916633605957
65.4084332467173 -26.954229983206165 15.858970642089844 0.061834193766117096 17.0635929107666
65.50423328923357 -19.45795531169317 15.046741485595703 0.03192249685525894 33.51410675048828
69.94625007458431 16.57106765146436 13.275861740112305 0.008997337892651558 120.17322540283203
71.03218475532597 -4.559246469755272 16.71588134765625 0.13268408179283142 7.69304895401001
71.4507473231844 -2.333257340426551 15.675247192382812 0.05644917115569115 18.73821449279785
73.50757305895247 -44.80848146020862 16.542518615722656 0.08247659355401993 12.670495986938477
75.93569117839995 -7.50639085984989 16.498613357543945 0.1128474771976471 9.129932403564453
77.97810272670232 -7.9123538802928985 15.664567947387695 0.05395703390240669 19.626375198364258
89.93942374239323 -15.583402889875844 14.521343231201172 0.02041417919099331 52.687007904052734
94.10159043399075 -13.635099678741296 15.417917251586914 0.04450177773833275 23.901012420654297
106.61020512839376 29.35135244309384 15.347034454345703 0.04638921096920967 22.90850257873535
108.44284225073086 8.925673131047045 15.12295913696289 0.038645241409540176 27.597881317138672
112.76294260701145 44.99713979260176 15.386016845703125 0.04433218762278557 23.994352340698242
115.47793902128457 25.341562018688748 13.870943069458008 0.013916677795350552 77.51805114746094
116.95489154453176 11.897905206691096 13.780150413513184 0.012691201642155647 85.05167388916016
119.07562010049601 41.069230347706146 16.13899040222168 0.08711424469947815 11.970051765441895
119.44120503158953 -0.03363886732916211 15.091808319091797 0.03666646033525467 29.113975524902344
120.77235372555607 31.642880870379496 16.464065551757812 0.12291759252548218 8.342477798461914
122.72637346135444 51.09439024471495 16.158241271972656 0.08451907336711884 12.352530479431152
123.20338300072758 4.682443328893709 15.413150787353516 0.050663068890571594 20.934417724609375
124.2526349186106 -16.558090835402822 15.264544486999512 0.03902887925505638 27.321746826171875
124.6141700958938 17.381081671604328 14.875062942504883 0.03161868825554848 33.840858459472656
126.22499606321479 13.038016417011958 15.619183540344238 0.06161801144480705 17.125164031982422
127.05595164571173 26.565308906110754 16.094566345214844 0.08859895914793015 11.76130485534668
127.28196568553055 3.0654812359549486 16.559343338012695 0.12808860838413239 7.9862751960754395
127.38310997247362 41.294508917351195 16.60336685180664 0.12826895713806152 7.974368095397949
127.38793777054138 25.112735359124137 15.861085891723633 0.07576429098844528 13.836254119873047
128.32370649077365 27.441251949197934 16.634563446044922 0.14658474922180176 6.918132305145264
128.8573384017226 32.29853400997424 16.850149154663086 0.17054978013038635 5.879180908203125
128.9764373941413 5.631572697447143 15.740021705627441 0.06398514658212662 16.473464965820312
