# qsoName,mjdObs,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
#
# Results of Query: Database WSERV1000v20181217 12/02/19 11:43
# SELECT qso.qsoName,m.mjdObs,remeas.filterID,
# (remeas.aperMag3+f.VegaToAB) as aperMag3AverAB, remeas.aperMag3Err, 
# remeas.ppErrBits   /* Basic QSO parameters and photometry extracted 
# from each OB   epoch. */ FROM finalQsoCatalogue as qso, 
# MapApertureIDshighzQsoMap as ma, wserv1000MapRemeasurement as remeas, 
# Filter as f, Multiframe as m,MapFrameStatus as mfs   /* Main tables 
# for query. MapApertureIDshighzQsoMap joins   finalQsoCatalogue to 
# vserv1000MapRemeasurement */ WHERE qso.qsoID=ma.objectID and 
# ma.apertureID=remeas.apertureID and 
# remeas.catalogueID=mfs.catalogueID and 
# mfs.multiframeID=m.multiframeID and f.filterID=m.filterID   /* Join 
# all the tables correctly MapFrameStatus links the   catalogueID to 
# the multiframeID, which allows us to link to the   image metadate in 
# Multiframe to get the observation time (mjdObs) */ and qso.qsoID=164  
#  /* Select a particular QSO, qsoID=54 (MMTJ0215-0529) */ ORDER BY 
# qso.qsoID,remeas.filterID
# Column Headers at start of file AND below
#
# qsoName,mjdObs,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
                  SDSSJ1000+0234,  +5.4168461E004,   2,    +24.505535,     +1.005247,          0
                  SDSSJ1000+0234,  +5.4542264E004,   2,    +23.913528,     +1.100795,          0
                  SDSSJ1000+0234,  +5.4609297E004,   2, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.4168480E004,   2, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.4153430E004,   2,    +25.621449,     +2.513057,          0
                  SDSSJ1000+0234,  +5.4885383E004,   2, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.4540453E004,   2,    +22.742233,     +0.742042,          0
                  SDSSJ1000+0234,  +5.4152418E004,   2,    +22.451720,     +0.764096,          0
                  SDSSJ1000+0234,  +5.4607302E004,   2,    +24.074982,     +1.417044,          0
                  SDSSJ1000+0234,  +5.4608241E004,   2, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.4539375E004,   2,    +24.317509,     +1.531129,          0
                  SDSSJ1000+0234,  +5.4153322E004,   2, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.4520524E004,   2,    +23.408846,     +2.002427,          0
                  SDSSJ1000+0234,  +5.4152310E004,   2, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.4167268E004,   2,    +24.572195,     +1.658146,          0
                  SDSSJ1000+0234,  +5.4538339E004,   2, -9.999995E008, -9.999995E008,    4194368
                  SDSSJ1000+0234,  +5.4152399E004,   2, -9.999995E008, -9.999995E008,    4194368
                  SDSSJ1000+0234,  +5.4168269E004,   2,    +25.400444,     +3.589316,          0
                  SDSSJ1000+0234,  +5.4167529E004,   2,    +23.657284,     +0.569456,    4194304
                  SDSSJ1000+0234,  +5.4153411E004,   2,    +23.399397,     +0.347816,    4194368
                  SDSSJ1000+0234,  +5.4169268E004,   2, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.4168442E004,   2,    +23.207102,     +0.289361,    4194304
                  SDSSJ1000+0234,  +5.3857245E004,   3,    +21.329200,     +0.289835,    4194304
                  SDSSJ1000+0234,  +5.4526448E004,   3,    +21.841967,     +0.747748,          0
                  SDSSJ1000+0234,  +5.3469432E004,   3,    +22.937958,     +0.890082,          0
                  SDSSJ1000+0234,  +5.3469440E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.5984532E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3857307E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3859248E004,   3,    +22.127617,     +0.485542,    4194304
                  SDSSJ1000+0234,  +5.3471330E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3857313E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3473422E004,   3,    +22.015615,     +0.570911,          0
                  SDSSJ1000+0234,  +5.3471338E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3471342E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3469436E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3473414E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3859253E004,   3, -9.999995E008, -9.999995E008,    4194304
                  SDSSJ1000+0234,  +5.3860361E004,   3, -9.999995E008, -9.999995E008,    4194304
                  SDSSJ1000+0234,  +5.3473418E004,   3,    +24.156593,     +4.003755,          0
                  SDSSJ1000+0234,  +5.3469428E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3860355E004,   3,    +21.478348,     +0.285481,    4194304
                  SDSSJ1000+0234,  +5.3857251E004,   3, -9.999995E008, -9.999995E008,    4194304
                  SDSSJ1000+0234,  +5.3473410E004,   3,    +25.343424,    +12.884223,          0
                  SDSSJ1000+0234,  +5.3469375E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3471273E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3767411E004,   3,    +23.044222,     +0.946235,          0
                  SDSSJ1000+0234,  +5.3471334E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.4116642E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3860367E004,   3,    +23.257378,     +1.541516,          0
                  SDSSJ1000+0234,  +5.3472346E004,   3,    +23.478817,     +1.728372,          0
                  SDSSJ1000+0234,  +5.4117436E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3768496E004,   3,    +24.246702,     +2.116659,          0
                  SDSSJ1000+0234,  +5.3471237E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3472342E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.3860373E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.4117440E004,   3,    +25.684454,     +7.583551,          0
                  SDSSJ1000+0234,  +5.3472299E004,   3, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,  +5.4117621E004,   3,    +24.409750,     +2.590326,          0
                  SDSSJ1000+0234,  +5.4117540E004,   3,    +23.687030,     +1.379766,          0
