1,2,3,4,5,6,9,10
-999999500.0,-999999500.0,19.284585999999997,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,21.456020000000002,-999999500.0,22.906454,22.193125,-999999500,-999999500.0,-999999500
23.203968,22.69086,23.559515,22.977216499999997,21.868764,-999999500,-999999500.0,-999999500
24.148207,23.6447525,23.9930945,-499999738.479722,-499999737.9020605,-999999500,-999999500.0,-999999500
-999999500.0,22.5472565,21.839814500000003,21.057593,20.916095,-999999500,-999999500.0,-999999500
23.79124,24.1730135,-999999500.0,21.348715,-499999739.085331,-999999500,-999999500.0,-999999500
-999999500.0,22.129938,22.6425855,22.857024,22.119245,-999999500,-999999500.0,-999999500
-999999500.0,22.838457000000002,-999999500.0,21.913746,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,22.660583,22.5056315,-499999738.402939,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,22.442429500000003,-499999738.9350035,22.2507075,-999999500,-999999500.0,-999999500
-999999500.0,21.788446,22.0669845,-999999500.0,21.700897,-999999500,-999999500.0,-999999500
-999999500.0,23.554636,22.776101999999998,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,22.249982000000003,-499999739.159363,22.122194999999998,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,22.204939000000003,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,20.937492000000002,20.8559,20.511886999999998,21.19593,-999999500,-999999500.0,-999999500
20.816833,20.740639,20.641351,20.08215,20.382395000000002,-999999500,-999999500.0,-999999500
-999999500.0,20.720482,20.742325,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,21.169075,-999999500.0,20.676682999999997,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,21.830773999999998,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,22.552618,23.492054,-999999500.0,23.333597,-999999500,-999999500.0,-999999500
-999999500.0,21.38305,21.2467,20.681776,21.86137,-999999500,-999999500.0,-999999500
-999999500.0,23.305492,21.608795,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,22.325570000000003,22.194933,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,22.144423,22.2033195,20.549566,20.796688,-999999500,-999999500.0,-999999500
-999999500.0,22.346770000000003,22.096328999999997,22.053378,21.7872095,-999999500,-999999500.0,-1999999000
-999999500.0,21.479633,21.614129999999996,21.6833295,20.9741705,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,17.472929,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,20.964472,21.02832,-999999500.0,22.222473,-999999500,-999999500.0,-999999500
27.822535,21.246763,21.277882,21.133987,-999999500.0,-999999500,-999999500.0,-999999500
23.04119,20.887642,20.637539,20.677227,20.265043,-999999500,-999999500.0,-999999500
19.851329999999997,20.067368,19.820713,19.81561,19.809143,-999999500,-999999500.0,-999999500
21.434795,21.091064000000003,20.824009,-999999500.0,20.431054999999997,-999999500,-999999500.0,-999999500
21.796129999999998,21.727079,21.5637715,21.5830375,21.152753,-999999500,-999999500.0,-999999500
22.15448,21.634508,21.6493865,21.393394,21.543985499999998,-999999500,-999999500.0,-999999500
-999999500.0,22.620957999999998,21.1246025,21.454242999999998,20.918938500000003,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,25.932997,23.574066000000002,-999999500.0,-999999500,-999999500.0,-999999500
24.508955,21.183413,21.096329,21.265467,20.518696,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,19.135956,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,20.19102,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,20.261091,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,20.306595,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,20.736420000000003,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,20.2225495,-999999500.0,19.471432,-999999500,-999999500.0,-999999500
20.257017,20.030403999999997,19.5586345,19.2634745,18.8713685,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,19.913420000000002,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,20.443699,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,21.268072,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
-999999500.0,20.872685999999998,20.739359,20.790186,19.64534,-999999500,-999999500.0,-999999500
-999999500.0,-999999500.0,19.627516,-999999500.0,-999999500.0,-999999500,-999999500.0,-999999500
