# qsoName,qsoID,ra,dec,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
                  SDSSJ1202+3235,                 220,    +180.5324218,     +32.5941100,   3,    +18.728514,     +0.026689,          0
                  SDSSJ1202+3235,                 220,    +180.5324218,     +32.5941100,   4,    +18.763514,     +0.071009,          0
                   HSCJ1202-0057,                 221,    +180.6932083,      -0.9504722,   2,    +22.555756,     +0.907989,          0
                   HSCJ1202-0057,                 221,    +180.6932083,      -0.9504722,   3,    +22.849924,     +0.986924,          0
                   HSCJ1202-0057,                 221,    +180.6932083,      -0.9504722,   4, -9.999995E008, -9.999995E008,          0
                   HSCJ1202-0057,                 221,    +180.6932083,      -0.9504722,   5, -9.999995E008, -9.999995E008,          0
                  SDSSJ1204-0021,                 222,    +181.1738947,      -0.3637859,   2,    +19.223711,     +0.049991,          0
                  SDSSJ1204-0021,                 222,    +181.1738947,      -0.3637859,   3,    +19.072943,     +0.030866,          0
                  SDSSJ1204-0021,                 222,    +181.1738947,      -0.3637859,   4,    +18.937752,     +0.064894,          0
                  SDSSJ1204-0021,                 222,    +181.1738947,      -0.3637859,   5,    +18.948765,     +0.076126,          0
                   HSCJ1205-0000,                 223,    +181.2712417,      -0.0077694,   2,    +22.283453,     +0.238449,          0
                   HSCJ1205-0000,                 223,    +181.2712417,      -0.0077694,   3,    +21.561043,     +0.274425,          0
                   HSCJ1205-0000,                 223,    +181.2712417,      -0.0077694,   4,    +20.574823,     +0.208111,          0
                   HSCJ1205-0000,                 223,    +181.2712417,      -0.0077694,   5,    +21.063843,     +0.082938,          0
                  ULASJ1207+0630,                 224,    +181.9059988,      +6.5028433,   2,    +20.215893,     +0.036041,          0
                  ULASJ1207+0630,                 224,    +181.9059988,      +6.5028433,   3,    +20.238853,     +0.046899,          0
                  ULASJ1207+0630,                 224,    +181.9059988,      +6.5028433,   4,    +20.053942,     +0.153701,          0
                  ULASJ1207+0630,                 224,    +181.9059988,      +6.5028433,   5,    +19.432882,     +0.093389,          0
                   HSCJ1207-0005,                 225,    +181.9755833,      -0.0981389,   2,    +23.434391,     +1.853641,          0
                   HSCJ1207-0005,                 225,    +181.9755833,      -0.0981389,   3, -9.999995E008, -9.999995E008,          0
                   HSCJ1207-0005,                 225,    +181.9755833,      -0.0981389,   4,    +22.809523,     +1.671106,          0
                   HSCJ1207-0005,                 225,    +181.9755833,      -0.0981389,   5,    +21.601847,     +0.706487,          0
                  SDSSJ1208+0010,                 226,    +182.0992500,      +0.1743611,   2,    +20.460583,     +0.119536,          0
                  SDSSJ1208+0010,                 226,    +182.0992500,      +0.1743611,   3,    +20.226734,     +0.086917,          0
                  SDSSJ1208+0010,                 226,    +182.0992500,      +0.1743611,   4,    +20.103878,     +0.136151,          0
                  SDSSJ1208+0010,                 226,    +182.0992500,      +0.1743611,   5,    +20.531923,     +0.256463,          0
                  SDSSJ1208+2110,                 227,    +182.2194450,     +21.1761023,   3,    +19.410162,     +0.068778,          0
               SHELLQsJ1208-0200,                 228,    +182.2467917,      -2.0096667,   2,    +22.093689,     +0.315235,          0
               SHELLQsJ1208-0200,                 228,    +182.2467917,      -2.0096667,   3,    +21.509500,     +0.390875,          0
               SHELLQsJ1208-0200,                 228,    +182.2467917,      -2.0096667,   4,    +22.886799,     +1.108293,          0
               SHELLQsJ1208-0200,                 228,    +182.2467917,      -2.0096667,   5,    +21.796488,     +0.564372,          0
               SHELLQsJ1209-0006,                 229,    +182.3499583,      -0.1129167,   2,    +23.470657,     +2.052242,          0
               SHELLQsJ1209-0006,                 229,    +182.3499583,      -0.1129167,   3,    +22.179150,     +0.514329,          0
               SHELLQsJ1209-0006,                 229,    +182.3499583,      -0.1129167,   4,    +22.942106,     +1.974989,          0
               SHELLQsJ1209-0006,                 229,    +182.3499583,      -0.1129167,   5,    +21.516523,     +0.684792,          0
                  SDSSJ1209+1831,                 230,    +182.4697093,     +18.5297808,   3,    +19.360700,     +0.071773,          0
            PSOJ183.1124+05.0926,                 231,    +183.1124208,      +5.0926361,   2,    +19.879680,     +0.068208,          0
            PSOJ183.1124+05.0926,                 231,    +183.1124208,      +5.0926361,   4,    +19.539284,     +0.093637,          0
            PSOJ183.1124+05.0926,                 231,    +183.1124208,      +5.0926361,   5,    +19.743479,     +0.122515,          0
                   VIKJ1215+0023,                 233,    +183.8202986,      +0.3901834,   2,    +22.637959,     +0.801876,          0
                   VIKJ1215+0023,                 233,    +183.8202986,      +0.3901834,   3,    +21.005959,     +0.273402,          0
                   VIKJ1215+0023,                 233,    +183.8202986,      +0.3901834,   4,    +21.657694,     +0.447595,          0
                   VIKJ1215+0023,                 233,    +183.8202986,      +0.3901834,   5,    +20.858310,     +0.346785,          0
                  DELSJ1216+4519,                 430,    +184.1149160,     +45.3196388,   3,    +21.287071,     +0.381485,          0
            PSOJ184.3389+01.5284,                 234,    +184.3389334,      +1.5284636,   2,    +21.200390,     +0.124474,          0
            PSOJ184.3389+01.5284,                 234,    +184.3389334,      +1.5284636,   3,    +21.055038,     +0.228141,          0
            PSOJ184.3389+01.5284,                 234,    +184.3389334,      +1.5284636,   4,    +21.301895,     +0.274618,          0
            PSOJ184.3389+01.5284,                 234,    +184.3389334,      +1.5284636,   5,    +20.916390,     +0.397809,          0
                  SDSSJ1218+1807,                 446,    +184.5466240,     +18.1307055,   3,    +20.155495,     +0.116503,          0
               SHELLQsJ1219+0050,                 235,    +184.7722500,      +0.8437500,   2,    +25.253810, -9.999995E008,          0
               SHELLQsJ1219+0050,                 235,    +184.7722500,      +0.8437500,   3,    +21.225643,     +0.243602,          0
               SHELLQsJ1219+0050,                 235,    +184.7722500,      +0.8437500,   4,    +21.717892,     +0.558450,          0
               SHELLQsJ1219+0050,                 235,    +184.7722500,      +0.8437500,   5,    +20.574286,     +0.266481,          0
                  SDSSJ1221+4445,                 236,    +185.4434197,     +44.7577911,   3,    +19.702246,     +0.084987,          0
                  SDSSJ1222+1958,                 237,    +185.6581819,     +19.9785907,   3,    +19.810430,     +0.110959,          0
            PSOJ187.1047-02.5609,                 238,    +187.1047900,      -2.5609033,   1,    +20.610764,     +0.122686,          0
            PSOJ187.1047-02.5609,                 238,    +187.1047900,      -2.5609033,   2,    +21.290127,     +0.168897,          0
            PSOJ187.1047-02.5609,                 238,    +187.1047900,      -2.5609033,   3,    +20.851376,     +0.133881,          0
            PSOJ187.1047-02.5609,                 238,    +187.1047900,      -2.5609033,   4,    +20.683903,     +0.135197,          0
            PSOJ187.1047-02.5609,                 238,    +187.1047900,      -2.5609033,   5,    +20.461143,     +0.125378,          0
            PSOJ187.3050+04.3243,                 239,    +187.3050336,      +4.3243745,   2,    +20.977839,     +0.160266,          0
            PSOJ187.3050+04.3243,                 239,    +187.3050336,      +4.3243745,   3,    +20.984833,     +0.154318,          0
            PSOJ187.3050+04.3243,                 239,    +187.3050336,      +4.3243745,   4,    +21.264194,     +0.429213,          0
            PSOJ187.3050+04.3243,                 239,    +187.3050336,      +4.3243745,   5,    +20.855347,     +0.311910,          0
                  SDSSJ1233+0622,                 240,    +188.3894733,      +6.3761650,   2,    +19.830732,     +0.049933,          0
                  SDSSJ1233+0622,                 240,    +188.3894733,      +6.3761650,   3,    +19.742039,     +0.046605,          0
                  SDSSJ1233+0622,                 240,    +188.3894733,      +6.3761650,   4,    +19.359089,     +0.051876,          0
                  SDSSJ1233+0622,                 240,    +188.3894733,      +6.3761650,   5,    +19.367610,     +0.073267,          0
                  SDSSJ1236+4657,                 447,    +189.0252080,     +46.9569805,   3,    +19.632162,     +0.061119,          0
                  SDSSJ1242+5213,                 242,    +190.6996629,     +52.2185332,   3,    +19.452720,     +0.080982,          0
                  ULASJ1243+2529,                 243,    +190.9200541,     +25.4899697,   1,    +20.505865,     +0.102720,          0
                  ULASJ1243+2529,                 243,    +190.9200541,     +25.4899697,   2,    +20.197870,     +0.029657,          0
                  ULASJ1243+2529,                 243,    +190.9200541,     +25.4899697,   3,    +20.134346,     +0.041388,          0
                  ULASJ1243+2529,                 243,    +190.9200541,     +25.4899697,   4,    +19.655914,     +0.048810,          0
                  ULASJ1243+2529,                 243,    +190.9200541,     +25.4899697,   5,    +19.356993,     +0.043331,          0
                  SDSSJ1250+3130,                 244,    +192.7163615,     +31.5060828,   2,    +20.270115,     +0.063297,          0
                  SDSSJ1250+3130,                 244,    +192.7163615,     +31.5060828,   3,    +20.041655,     +0.073420,          0
                  SDSSJ1250+3130,                 244,    +192.7163615,     +31.5060828,   4,    +19.633383,     +0.094314,          0
                  SDSSJ1250+3130,                 244,    +192.7163615,     +31.5060828,   5,    +19.333088,     +0.058555,          0
                   XMMJ125329+30,                 481,    +193.3725460,     +30.9276197,   2,    +22.486810,     +0.698882,          0
                   XMMJ125329+30,                 481,    +193.3725460,     +30.9276197,   3,    +22.580580,     +1.059389,          0
                   XMMJ125329+30,                 481,    +193.3725460,     +30.9276197,   4,    +20.745981,     +0.384137,          0
                   XMMJ125329+30,                 481,    +193.3725460,     +30.9276197,   5,    +20.957235,     +0.375166,          0
            PSOJ194.1290+25.5476,                 245,    +194.1290326,     +25.5476238,   2,    +20.498820,     +0.136883,          0
            PSOJ194.1290+25.5476,                 245,    +194.1290326,     +25.5476238,   3,    +20.834300,     +0.256699,          0
            PSOJ194.1290+25.5476,                 245,    +194.1290326,     +25.5476238,   4,    +20.741024,     +0.246047,          0
            PSOJ194.1290+25.5476,                 245,    +194.1290326,     +25.5476238,   5,    +19.921760,     +0.132321,          0
                  SDSSJ1306+0356,                 247,    +196.5344701,      +3.9406556,   2,    +19.809784,     +0.051551,          0
                  SDSSJ1306+0356,                 247,    +196.5344701,      +3.9406556,   3,    +19.665764,     +0.058441,          0
                  SDSSJ1306+0356,                 247,    +196.5344701,      +3.9406556,   4,    +19.675020,     +0.080325,          0
                  SDSSJ1306+0356,                 247,    +196.5344701,      +3.9406556,   5,    +19.296160,     +0.060559,          0
            PSOJ197.7198+25.5351,                 248,    +197.7198013,     +25.5351885,   2,    +20.999070,     +0.198892,          0
            PSOJ197.7198+25.5351,                 248,    +197.7198013,     +25.5351885,   3,    +20.523886,     +0.159962,          0
            PSOJ197.7198+25.5351,                 248,    +197.7198013,     +25.5351885,   4,    +21.063622,     +0.313215,          0
            PSOJ197.7198+25.5351,                 248,    +197.7198013,     +25.5351885,   5,    +20.454924,     +0.208796,          0
                  SDSSJ1314+5432,                 448,    +198.6683740,     +54.5436694,   3,    +19.727562,     +0.064561,          0
                  DELSJ1316+1028,                 437,    +199.0339160,     +10.4757777,   2,    +20.889687,     +0.116767,          0
                  DELSJ1316+1028,                 437,    +199.0339160,     +10.4757777,   3,    +20.758358,     +0.086309,          0
                  DELSJ1316+1028,                 437,    +199.0339160,     +10.4757777,   4,    +20.790186,     +0.266421,          0
                  DELSJ1316+1028,                 437,    +199.0339160,     +10.4757777,   5,    +19.645340,     +0.075164,          0
                 SUVAWJ1317-0239,                 249,    +199.3365833,      -2.6536111,   2,    +20.939835,     +0.163521,          0
                 SUVAWJ1317-0239,                 249,    +199.3365833,      -2.6536111,   3,    +20.579172,     +0.152035,          0
                 SUVAWJ1317-0239,                 249,    +199.3365833,      -2.6536111,   4,    +20.365131,     +0.126907,          0
                 SUVAWJ1317-0239,                 249,    +199.3365833,      -2.6536111,   5,    +20.266855,     +0.143450,          0
                  ULASJ1319+0950,                 250,    +199.7970850,      +9.8476434,   2,    +19.858810,     +0.046644,          0
                  ULASJ1319+0950,                 250,    +199.7970850,      +9.8476434,   3,    +19.598764,     +0.035158,          0
                  ULASJ1319+0950,                 250,    +199.7970850,      +9.8476434,   4,    +19.716259,     +0.098159,          0
                  ULASJ1319+0950,                 250,    +199.7970850,      +9.8476434,   5,    +19.439713,     +0.066024,          0
            PSOJ201.9222+57.5440,                 251,    +201.9221762,     +57.5439928,   3,    +20.607391,     +0.222578,          0
                SDWISEJ1332+2208,                 252,    +203.2393749,     +22.1433083,   2,    +19.151224,     +0.038151,          0
                SDWISEJ1332+2208,                 252,    +203.2393749,     +22.1433083,   3,    +19.036623,     +0.035156,          0
                SDWISEJ1332+2208,                 252,    +203.2393749,     +22.1433083,   4,    +18.705345,     +0.029805,          0
                SDWISEJ1332+2208,                 252,    +203.2393749,     +22.1433083,   5,    +18.479906,     +0.030424,          0
                  SDSSJ1334+1220,                 253,    +203.5523482,     +12.3390862,   2,    +19.468851,     +0.044359,          0
                  SDSSJ1334+1220,                 253,    +203.5523482,     +12.3390862,   3,    +19.294592,     +0.032850,          0
                  SDSSJ1334+1220,                 253,    +203.5523482,     +12.3390862,   4,    +19.059053,     +0.045255,          0
                  SDSSJ1334+1220,                 253,    +203.5523482,     +12.3390862,   5,    +19.008604,     +0.042066,          0
                  SDSSJ1335+3533,                 254,    +203.9617127,     +35.5543943,   2,    +20.007881,     +0.095921,          0
                  SDSSJ1335+3533,                 254,    +203.9617127,     +35.5543943,   3,    +19.803715,     +0.110726,          0
                  SDSSJ1335+3533,                 254,    +203.9617127,     +35.5543943,   4,    +19.732930,     +0.091538,          0
                  SDSSJ1335+3533,                 254,    +203.9617127,     +35.5543943,   5,    +19.555967,     +0.116460,          0
                 SUVAWJ1335-0328,                 255,    +203.9843333,      -3.4772778,   2,    +18.756227,     +0.020712,          0
                 SUVAWJ1335-0328,                 255,    +203.9843333,      -3.4772778,   3,    +18.696646,     +0.022373,          0
                 SUVAWJ1335-0328,                 255,    +203.9843333,      -3.4772778,   4,    +18.558613,     +0.049933,          0
                 SUVAWJ1335-0328,                 255,    +203.9843333,      -3.4772778,   5,    +18.397999,     +0.038754,          0
                  SDSSJ1337+4155,                 256,    +204.3700420,     +41.9277372,   3,    +19.520586,     +0.074856,          0
                  SDSSJ1340+3926,                 257,    +205.0626338,     +39.4418596,   3,    +19.321703,     +0.042807,          0
                  SDSSJ1340+2813,                 258,    +205.1676667,     +28.2244889,   2,    +19.477402,     +0.037248,          0
                  SDSSJ1340+2813,                 258,    +205.1676667,     +28.2244889,   3,    +19.295640,     +0.042991,          0
                  SDSSJ1340+2813,                 258,    +205.1676667,     +28.2244889,   4,    +19.075176,     +0.039292,          0
                  SDSSJ1340+2813,                 258,    +205.1676667,     +28.2244889,   5,    +18.953325,     +0.043417,          0
                  SDSSJ1341+4611,                 259,    +205.4227500,     +46.1861944,   3,    +20.615015,     +0.204045,          0
                  SDSSJ1341+3510,                 260,    +205.4750816,     +35.1682539,   2,    +19.720594,     +0.074773,          0
                  SDSSJ1341+3510,                 260,    +205.4750816,     +35.1682539,   3,    +19.476545,     +0.096682,          0
                  SDSSJ1341+3510,                 260,    +205.4750816,     +35.1682539,   4,    +19.140837,     +0.096699,          0
                  SDSSJ1341+3510,                 260,    +205.4750816,     +35.1682539,   5,    +19.098562,     +0.077677,          0
                  ULASJ1342+0928,                 261,    +205.5337500,      +9.4773889,   2,    +21.376303,     +0.135988,          0
                  ULASJ1342+0928,                 261,    +205.5337500,      +9.4773889,   3,    +20.663006,     +0.070391,          0
                  ULASJ1342+0928,                 261,    +205.5337500,      +9.4773889,   4,    +20.009577,     +0.086532,          0
                  ULASJ1342+0928,                 261,    +205.5337500,      +9.4773889,   5,    +20.009945,     +0.091101,          0
                  SDSSJ1345+2329,                 262,    +206.3609268,     +23.4970482,   2,    +18.373720,     +0.020275,          0
                  SDSSJ1345+2329,                 262,    +206.3609268,     +23.4970482,   3,    +18.352085,     +0.024365,          0
                  SDSSJ1345+2329,                 262,    +206.3609268,     +23.4970482,   4,    +18.214872,     +0.028800,          0
                  SDSSJ1345+2329,                 262,    +206.3609268,     +23.4970482,   5,    +18.229847,     +0.030836,          0
                   MMTJ1357+5305,                 264,    +209.4472500,     +53.0951389,   2,    +20.737482,     +0.022358,          0
                   MMTJ1357+5305,                 264,    +209.4472500,     +53.0951389,   3,    +20.761324,     +0.020233,          0
               SHELLQsJ1400-0011,                 265,    +210.1199583,      -0.1976389,   2,    +23.058458,     +0.777846,          0
               SHELLQsJ1400-0011,                 265,    +210.1199583,      -0.1976389,   3,    +22.436453,     +0.427102,          0
               SHELLQsJ1400-0011,                 265,    +210.1199583,      -0.1976389,   4,    +23.361202,     +1.929069,          0
               SHELLQsJ1400-0011,                 265,    +210.1199583,      -0.1976389,   5,    +23.903412,     +3.289867,          0
               SHELLQsJ1400-0125,                 266,    +210.1249583,      -1.4225000,   2,    +22.766003,     +0.878144,          0
               SHELLQsJ1400-0125,                 266,    +210.1249583,      -1.4225000,   3,    +21.589003,     +0.276701,          0
               SHELLQsJ1400-0125,                 266,    +210.1249583,      -1.4225000,   4,    +21.853878,     +0.470820,          0
               SHELLQsJ1400-0125,                 266,    +210.1249583,      -1.4225000,   5,    +21.244465,     +0.355623,          0
            PSOJ210.4472+27.8263,                 267,    +210.4472342,     +27.8263983,   2,    +20.869026,     +0.102929,          0
            PSOJ210.4472+27.8263,                 267,    +210.4472342,     +27.8263983,   3,    +20.473042,     +0.085065,          0
            PSOJ210.4472+27.8263,                 267,    +210.4472342,     +27.8263983,   4,    +20.583162,     +0.134059,          0
            PSOJ210.4472+27.8263,                 267,    +210.4472342,     +27.8263983,   5,    +20.234396,     +0.118151,          0
                   IMSJ1401+5143,                 458,    +210.4581667,     +51.7195278,   2,    +23.571636,     +0.240670,          0
                   IMSJ1401+5143,                 458,    +210.4581667,     +51.7195278,   3,    +22.781935,     +0.189150,          0
            PSOJ210.7277+40.4008,                 268,    +210.7277720,     +40.4008853,   3,    +21.038124,     +0.303954,          0
            PSOJ210.8297+09.0474,                 269,    +210.8297035,      +9.0474981,   2,    +20.308348,     +0.094850,          0
            PSOJ210.8297+09.0474,                 269,    +210.8297035,      +9.0474981,   3,    +20.112309,     +0.020904,          0
            PSOJ210.8297+09.0474,                 269,    +210.8297035,      +9.0474981,   4,    +19.931244,     +0.069883,          0
            PSOJ210.8297+09.0474,                 269,    +210.8297035,      +9.0474981,   5,    +19.831663,     +0.081148,          0
               SHELLQsJ1406-0116,                 271,    +211.6213333,      -1.2697778,   2,    +22.667398,     +0.924295,          0
               SHELLQsJ1406-0116,                 271,    +211.6213333,      -1.2697778,   3,    +21.807920,     +0.400056,          0
               SHELLQsJ1406-0116,                 271,    +211.6213333,      -1.2697778,   4,    +22.179250,     +0.911361,          0
               SHELLQsJ1406-0116,                 271,    +211.6213333,      -1.2697778,   5,    +21.728474,     +0.674074,          0
               SHELLQsJ1406-0144,                 272,    +211.6953333,      -1.7340556,   2,    +23.331406,     +2.062704,          0
               SHELLQsJ1406-0144,                 272,    +211.6953333,      -1.7340556,   3,    +24.498772,     +5.655870,          0
               SHELLQsJ1406-0144,                 272,    +211.6953333,      -1.7340556,   4,    +23.027391,     +2.231459,          0
               SHELLQsJ1406-0144,                 272,    +211.6953333,      -1.7340556,   5,    +21.609102,     +0.650725,          0
                   MMTJ1408+5300,                 273,    +212.0955000,     +53.0058056,   3,    +21.188074,     +0.050975,          0
                   MMTJ1408+5300,                 273,    +212.0955000,     +53.0058056,   5,    +20.650310,     +0.051156,          0
                  SDSSJ1411+1217,                 275,    +212.7970333,     +12.2936897,   2,    +20.082415,     +0.039183,          0
                  SDSSJ1411+1217,                 275,    +212.7970333,     +12.2936897,   3,    +20.076473,     +0.045206,          0
                  SDSSJ1411+1217,                 275,    +212.7970333,     +12.2936897,   4,    +19.660845,     +0.051059,          0
                  SDSSJ1411+1217,                 275,    +212.7970333,     +12.2936897,   5,    +19.415354,     +0.047893,          0
                   MMTJ1414+5115,                 277,    +213.5181667,     +51.2599444,   3,    +21.849773,     +0.666502,          0
                   MMTJ1414+5732,                 278,    +213.6315417,     +57.5428056,   2,    +21.400051,     +0.084586,          0
                   MMTJ1414+5732,                 278,    +213.6315417,     +57.5428056,   3,    +21.265700,     +0.098208,          0
                   MMTJ1414+5732,                 278,    +213.6315417,     +57.5428056,   4,    +20.681776,     +0.241502,          0
                   MMTJ1414+5732,                 278,    +213.6315417,     +57.5428056,   5,    +21.861370,     +0.456723,          0
               SHELLQsJ1414+0130,                 279,    +213.6647500,      +1.5101389,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1414+0130,                 279,    +213.6647500,      +1.5101389,   3,    +22.027010,     +0.606004,          0
               SHELLQsJ1414+0130,                 279,    +213.6647500,      +1.5101389,   4,    +22.452410,     +1.435286,          0
               SHELLQsJ1414+0130,                 279,    +213.6647500,      +1.5101389,   5,    +22.843288,     +2.228882,          0
                   MMTJ1414+5446,                 280,    +213.6950833,     +54.7755000,   2,    +22.569618,     +0.216046,          0
                   MMTJ1414+5446,                 280,    +213.6950833,     +54.7755000,   3,    +23.511053,     +0.490158,          0
                   MMTJ1414+5446,                 280,    +213.6950833,     +54.7755000,   5, -9.999995E008, -9.999995E008,          0
            PSOJ213.7329-13.4803,                 281,    +213.7329225,     -13.4803543,   1,    +21.060850,     +0.056590,          0
            PSOJ213.7329-13.4803,                 281,    +213.7329225,     -13.4803543,   2,    +21.059362,     +0.198190,          0
            PSOJ213.7329-13.4803,                 281,    +213.7329225,     -13.4803543,   3,    +20.480220,     +0.136761,          0
            PSOJ213.7329-13.4803,                 281,    +213.7329225,     -13.4803543,   4,    +20.380590,     +0.158607,          0
            PSOJ213.7329-13.4803,                 281,    +213.7329225,     -13.4803543,   5,    +20.354324,     +0.173166,          0
               SHELLQsJ1416+0015,                 282,    +214.0529583,      +0.2628333,   2,    +23.191553,     +0.665252,          0
               SHELLQsJ1416+0015,                 282,    +214.0529583,      +0.2628333,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1416+0015,                 282,    +214.0529583,      +0.2628333,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1416+0015,                 282,    +214.0529583,      +0.2628333,   5, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1416+0147,                 283,    +214.2208750,      +1.7839444,   2,    +22.605602,     +0.937722,          0
               SHELLQsJ1416+0147,                 283,    +214.2208750,      +1.7839444,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1416+0147,                 283,    +214.2208750,      +1.7839444,   4,    +23.072071,     +2.291844,          0
               SHELLQsJ1416+0147,                 283,    +214.2208750,      +1.7839444,   5,    +21.686947,     +0.701461,          0
               SHELLQsJ1417+0117,                 284,    +214.3694583,      +1.2867778,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1417+0117,                 284,    +214.3694583,      +1.2867778,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1417+0117,                 284,    +214.3694583,      +1.2867778,   4,    +24.288553,     +5.571688,          0
               SHELLQsJ1417+0117,                 284,    +214.3694583,      +1.2867778,   5,    +23.058910,     +2.204939,          0
               SDSSJ141912.03+53,                 482,    +214.8001310,     +53.6775646,   3,    +20.322441,     +0.042553,          0
               SDSSJ141912.03+53,                 482,    +214.8001310,     +53.6775646,   5,    +20.888449,     +0.078338,          0
                   MMTJ1419+5553,                 285,    +214.9853750,     +55.8878333,   2,    +23.467686,     +0.646581,          0
                   MMTJ1419+5553,                 285,    +214.9853750,     +55.8878333,   3,    +22.491209,     +0.314161,          0
               SHELLQsJ1422+0011,                 287,    +215.5009583,      +0.1841667,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1422+0011,                 287,    +215.5009583,      +0.1841667,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1422+0011,                 287,    +215.5009583,      +0.1841667,   4,    +23.202720,     +1.477720,          0
               SHELLQsJ1422+0011,                 287,    +215.5009583,      +0.1841667,   5, -9.999995E008, -9.999995E008,          0
                  SDSSJ1423+1303,                 288,    +215.8580071,     +13.0501956,   2,    +19.337921,     +0.035741,          0
                  SDSSJ1423+1303,                 288,    +215.8580071,     +13.0501956,   3,    +19.243467,     +0.030375,          0
                  SDSSJ1423+1303,                 288,    +215.8580071,     +13.0501956,   4,    +19.024506,     +0.030154,          0
                  SDSSJ1423+1303,                 288,    +215.8580071,     +13.0501956,   5,    +18.926100,     +0.033160,          0
               SHELLQsJ1423-0018,                 289,    +215.8821250,      -0.3025278,   2,    +22.541578,     +0.545360,          0
               SHELLQsJ1423-0018,                 289,    +215.8821250,      -0.3025278,   3,    +23.577270,     +1.602583,          0
               SHELLQsJ1423-0018,                 289,    +215.8821250,      -0.3025278,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1423-0018,                 289,    +215.8821250,      -0.3025278,   5,    +22.412958,     +0.768237,          0
                 NDWFSJ1425+3254,                 290,    +216.3180505,     +32.9026503,   2,    +20.370205,     +0.019171,          0
                 NDWFSJ1425+3254,                 290,    +216.3180505,     +32.9026503,   3,    +20.204456,     +0.143423,          0
                 NDWFSJ1425+3254,                 290,    +216.3180505,     +32.9026503,   5,    +20.154453,     +0.021568,          0
               SHELLQsJ1425-0015,                 291,    +216.3238333,      -0.2613611,   2,    +26.498991, -9.999995E008,          0
               SHELLQsJ1425-0015,                 291,    +216.3238333,      -0.2613611,   3,    +22.363522,     +0.668434,          0
               SHELLQsJ1425-0015,                 291,    +216.3238333,      -0.2613611,   4,    +22.244307,     +0.632988,          0
               SHELLQsJ1425-0015,                 291,    +216.3238333,      -0.2613611,   5,    +21.762840,     +0.438560,          0
                  SDSSJ1427+3522,                 292,    +216.8737083,     +35.3691611,   3,    +20.739986,     +0.209863,          0
                 FIRSTJ1427+3312,                 293,    +216.9107900,     +33.2116660,   2,    +21.147041,     +0.032369,          0
                 FIRSTJ1427+3312,                 293,    +216.9107900,     +33.2116660,   3,    +20.731943,     +0.248975,          0
                 FIRSTJ1427+3312,                 293,    +216.9107900,     +33.2116660,   5,    +19.934835,     +0.016699,          0
               SHELLQsJ1429-0104,                 295,    +217.2628333,      -1.0787222,   2,    +22.704340,     +0.826944,          0
               SHELLQsJ1429-0104,                 295,    +217.2628333,      -1.0787222,   3,    +23.411250,     +1.787058,          0
               SHELLQsJ1429-0104,                 295,    +217.2628333,      -1.0787222,   4,    +27.617840, -9.999995E008,          0
               SHELLQsJ1429-0104,                 295,    +217.2628333,      -1.0787222,   5, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1429-0002,                 296,    +217.3342500,      -0.0353889,   2,    +22.079430,     +0.371787,          0
               SHELLQsJ1429-0002,                 296,    +217.3342500,      -0.0353889,   3,    +25.764608, -9.999995E008,          0
               SHELLQsJ1429-0002,                 296,    +217.3342500,      -0.0353889,   4,    +22.861006,     +1.362025,          0
               SHELLQsJ1429-0002,                 296,    +217.3342500,      -0.0353889,   5,    +21.336418,     +0.415084,          0
                  SDSSJ1429+3304,                 297,    +217.4082083,     +33.0711667,   2,    +20.672983,     +0.026940,          0
                  SDSSJ1429+3304,                 297,    +217.4082083,     +33.0711667,   3,    +20.761414,     +0.211302,          0
                  SDSSJ1429+3304,                 297,    +217.4082083,     +33.0711667,   5,    +20.450726,     +0.029253,          0
                 CFHQSJ1429+5447,                 298,    +217.4673700,     +54.7882490,   2,    +20.818869,     +0.043113,          0
                 CFHQSJ1429+5447,                 298,    +217.4673700,     +54.7882490,   3,    +20.727951,     +0.054867,          0
                  SDSSJ1436+2132,                 300,    +219.0208457,     +21.5442366,   3,    +19.472952,     +0.067553,          0
                  SDSSJ1436+5007,                 301,    +219.0489157,     +50.1186544,   3,    +19.908482,     +0.103452,          0
                  SDSSJ1437+2323,                 302,    +219.4659379,     +23.3870416,   3,    +19.323423,     +0.054086,          0
                   MMTJ1437+5151,                 303,    +219.4855833,     +51.8541944,   2,    +22.342570,     +0.148902,          0
                   MMTJ1437+5151,                 303,    +219.4855833,     +51.8541944,   3,    +22.213932,     +0.131135,          0
               SHELLQsJ1440-0107,                 304,    +220.0054167,      -1.1172778,   2,    +23.489126,     +1.598737,          0
               SHELLQsJ1440-0107,                 304,    +220.0054167,      -1.1172778,   3, -9.999995E008, -9.999995E008,          0
