abcd count        RA           Dec   redshift  unW1_mag unW1_magerr    unW1_snr     unW2_mag unW2_magerr    unW2_snr
A, 143  130.62263840   12.31405085   6.07      16.33511     0.02917    36.72632     15.74724     0.06699    15.71243
D, 144  131.03587500   -1.53791670   6.18     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
D, 145  131.13166660   -0.88183333   6.25     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
A, 146  131.61600383    8.01436554   5.00      16.90376     0.04708    22.56589     16.38646     0.10982     9.39519
A, 147  132.61733330   -5.10191670   5.36      17.43821     0.07606    13.77991     16.33710     0.10255    10.09495
A, 148  132.70102550   32.77998310   5.87      16.70276     0.03863    27.60550     15.96981     0.07747    13.52104
D, 149  133.45350000    1.65305555   6.01     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
A, 150  133.62655121   20.94745469   5.17      16.23897     0.02742    39.09560     15.48746     0.05551    19.06517
D, 151  134.41054160    0.93686111   6.35     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
B, 152  134.55629170    0.01586110   5.99      18.39124     0.16716     6.00784    -99.99900    -9.99000   -99.99900
D, 153  134.77995830    0.38219444   6.39     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
B, 154  135.38604310   16.25189854   5.63      17.62264     0.09381    11.08145    -99.99900    -9.99000   -99.99900
A, 155  135.69067056    8.85442286   5.21      16.74953     0.04277    24.88763     15.85510     0.07207    14.56963
D, 156  135.72862500    1.91969444   6.01     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
D, 157  135.81116660    2.19119444   5.92     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
A, 158  135.87045680  -13.83368626   5.91      17.35879     0.06781    15.51580     16.46810     0.11240     9.16778
D, 159  136.43604160    3.01633333   6.27     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
A, 160  136.62812499   69.50855555   5.47      16.69904     0.03352    31.89521     15.81711     0.05574    18.98339
D, 161  137.33958330    4.67858330   6.15     -99.99900    -9.99000   -99.99900    -99.99900    -9.99000   -99.99900
B, 162  137.55679100   16.94161110   6.72      17.50367     0.08209    12.73267    -99.99900    -9.99000   -99.99900
A, 163  137.72720800   -4.23522220   6.63      16.85793     0.04332    24.56812     15.98976     0.07482    14.01620
