qsoName,filterID,mjd,duration,aperJky3,aperJky3Err,aperMag3Ab,aperMag3Err,ppErrBits,nMeas,totExpTime
                  SDSSJ2216+0013,   3,  +55485.0989012,      +0.0023117,+2.656021E-005,+2.385877E-006,    +20.323421,     +0.097531,       4096,          2,    +120.0000000
                  SDSSJ2216+0013,   3,  +56245.0331439,      +0.0041980,+2.988181E-005,+2.272757E-006,    +20.195482,     +0.082579,          0,          2,    +276.0000000
                  SDSSJ2216+0013,   4,  +55485.1147996,      +0.0026089,+3.846332E-005,+3.126013E-006,    +19.921383,     +0.088241,       4096,          2,    +120.0000000
                  SDSSJ2216+0013,   5,  +55485.1065194,      +0.0026851,+4.406758E-005,+4.336584E-006,    +19.780703,     +0.106845,       4096,          2,    +120.0000000
                  SDSSJ2216+0013,   5,  +56245.0194740,  +0.0000000E000,+4.702571E-005,+3.218394E-006,    +19.710161,     +0.074307,       4096,          1,    +168.0000000
                  SDSSJ2216+0013,  10,  +56095.9370875,     +24.8798080, -9.999995E008, -9.999995E008, -1.999999E009, -9.999995E008,          0,          5,  +10800.0000000
                  SDSSJ2216+0013,  10,  +56076.3796019,  +0.0000000E000, -9.999995E008, -9.999995E008, -1.999999E009, -9.999995E008,    4194432,          1,   +2160.0000000
