qsoName,mjdObs,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
                 CFHQSJ0216-0455,  +5.5123359E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5121553E004,   2,    +22.351822,     +0.392281,          0
                 CFHQSJ0216-0455,  +5.5123408E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5122328E004,   2,    +23.103933,     +0.705967,          0
                 CFHQSJ0216-0455,  +5.5122481E004,   2,    +26.231373,     +9.214350,          0
                 CFHQSJ0216-0455,  +5.4763393E004,   2,    +23.755764,     +0.976538,          0
                 CFHQSJ0216-0455,  +5.5121494E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5121314E004,   2,    +24.725893,     +3.682622,          0
                 CFHQSJ0216-0455,  +5.5505480E004,   2,    +23.410402,     +0.764864,          0
                 CFHQSJ0216-0455,  +5.5123579E004,   2,    +23.688480,     +0.995377,          0
                 CFHQSJ0216-0455,  +5.5122378E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5505548E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5122506E004,   2,    +24.422388,     +1.859108,          0
                 CFHQSJ0216-0455,  +5.5507449E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5505326E004,   2,    +23.265570,     +0.969346,          0
                 CFHQSJ0216-0455,  +5.5123456E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5505435E004,   2,    +23.198545,     +0.673644,          0
                 CFHQSJ0216-0455,  +5.5505408E004,   2,    +23.288855,     +0.773514,          0
                 CFHQSJ0216-0455,  +5.5507426E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5528337E004,   2,    +25.039957,     +4.573718,          0
                 CFHQSJ0216-0455,  +5.4763308E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5527359E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5123534E004,   2,    +25.868193,     +6.764146,          0
                 CFHQSJ0216-0455,  +5.5122553E004,   2,    +24.090958,     +1.595576,          0
                 CFHQSJ0216-0455,  +5.5505302E004,   2,    +24.051462,     +2.045230,          0
                 CFHQSJ0216-0455,  +5.5123433E004,   2,    +25.228657,     +3.829830,          0
                 CFHQSJ0216-0455,  +5.5507496E004,   2,    +24.569868,     +2.394100,          0
                 CFHQSJ0216-0455,  +5.5527410E004,   2,    +24.178015,     +1.208235,          0
                 CFHQSJ0216-0455,  +5.5507375E004,   2,    +23.581944,     +1.102269,          0
                 CFHQSJ0216-0455,  +5.5122575E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5122430E004,   2,    +27.562298,    +32.611557,          0
                 CFHQSJ0216-0455,  +5.5505372E004,   2,    +23.378029,     +0.938788,          0
                 CFHQSJ0216-0455,  +5.5505278E004,   2,    +23.380806,     +1.278270,          0
                 CFHQSJ0216-0455,  +5.5507329E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5527470E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5505349E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.4763443E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5507399E004,   2,    +24.413065,     +2.194515,          0
                 CFHQSJ0216-0455,  +5.5123309E004,   2,    +24.966421,     +4.074520,          0
                 CFHQSJ0216-0455,  +5.5122530E004,   2,    +25.214481,     +4.082087,          0
                 CFHQSJ0216-0455,  +5.4763367E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5121579E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5507539E004,   2,    +22.709433,     +0.484597,          0
                 CFHQSJ0216-0455,  +5.5123485E004,   2,    +23.939274,     +1.087992,          0
                 CFHQSJ0216-0455,  +5.5528351E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5527346E004,   2,    +23.504814,     +0.633996,          0
                 CFHQSJ0216-0455,  +5.5121530E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5505502E004,   2,    +24.228146,     +1.628968,          0
                 CFHQSJ0216-0455,  +5.5507305E004,   2,    +22.787312,     +0.620561,          0
                 CFHQSJ0216-0455,  +5.5121338E004,   2,    +23.942045,     +1.517174,          0
                 CFHQSJ0216-0455,  +5.5123332E004,   2,    +24.248371,     +2.000516,          0
                 CFHQSJ0216-0455,  +5.5121368E004,   2,    +24.772290,     +2.940569,          0
                 CFHQSJ0216-0455,  +5.5122354E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5507353E004,   2,    +23.099085,     +0.753118,          0
                 CFHQSJ0216-0455,  +5.4763418E004,   2,    +23.485180,     +1.232942,          0
                 CFHQSJ0216-0455,  +5.5121447E004,   2,    +24.714430,     +2.819452,          0
                 CFHQSJ0216-0455,  +5.5505459E004,   2,    +24.024320,     +1.358353,          0
                 CFHQSJ0216-0455,  +5.5123508E004,   2,    +25.166885,     +3.525482,          0
                 CFHQSJ0216-0455,  +5.5121392E004,   2,    +22.806059,     +0.454327,          0
                 CFHQSJ0216-0455,  +5.5123385E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5123557E004,   2,    +23.528786,     +0.859529,          0
                 CFHQSJ0216-0455,  +5.5507517E004,   2,    +22.787115,     +0.492218,          0
                 CFHQSJ0216-0455,  +5.5507277E004,   2,    +22.917730,     +0.736008,          0
                 CFHQSJ0216-0455,  +5.5121416E004,   2,    +24.445310,     +1.977226,          0
                 CFHQSJ0216-0455,  +5.5507472E004,   2,    +24.373720,     +2.045799,          0
                 CFHQSJ0216-0455,  +5.5121471E004,   2,    +24.879677,     +3.544653,          0
                 CFHQSJ0216-0455,  +5.5505526E004,   2, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.4763466E004,   2,    +22.671722,     +0.704682,          0
                 CFHQSJ0216-0455,  +5.5122457E004,   2,    +24.142437,     +1.270116,          0
                 CFHQSJ0216-0455,  +5.5122407E004,   2,    +23.556618,     +0.785690,          0
                 CFHQSJ0216-0455,  +5.5177396E004,   3,    +24.157297,     +1.222182,          0
                 CFHQSJ0216-0455,  +5.5083527E004,   3,    +30.079855,   +274.176940,          0
                 CFHQSJ0216-0455,  +5.5829512E004,   3, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5810624E004,   3, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.3694392E004,   3,    +24.658020,     +1.922092,          0
                 CFHQSJ0216-0455,  +5.5797576E004,   3,    +24.934912,     +2.356856,          0
                 CFHQSJ0216-0455,  +5.5929293E004,   3, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.3697418E004,   3, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5153425E004,   3,    +24.621058,     +2.134844,          0
                 CFHQSJ0216-0455,  +5.5128432E004,   3, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.4036380E004,   3, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5116521E004,   3,    +23.428204,     +0.717366,          0
                 CFHQSJ0216-0455,  +5.4103262E004,   3,    +23.487670,     +0.785797,          0
                 CFHQSJ0216-0455,  +5.5450574E004,   3,    +23.400660,     +0.710915,          0
                 CFHQSJ0216-0455,  +5.5828439E004,   3,    +24.861462,     +3.222779,          0
                 CFHQSJ0216-0455,  +5.5064521E004,   3,    +27.670874,    +30.917894,          0
                 CFHQSJ0216-0455,  +5.5547334E004,   3,    +24.514175,     +2.057522,          0
                 CFHQSJ0216-0455,  +5.5451585E004,   3, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5829419E004,   3, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5129465E004,   3,    +23.034960,     +0.534560,          0
                 CFHQSJ0216-0455,  +5.6233474E004,   3, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5176373E004,   3, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5796581E004,   3, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.3639434E004,   3,    +23.923647,     +1.314651,          0
                 CFHQSJ0216-0455,  +5.5128300E004,   3, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5124366E004,   3, -9.999995E008, -9.999995E008,          0
                 CFHQSJ0216-0455,  +5.5113500E004,   3,    +24.741533,     +2.194863,          0
