# qsoName,filterID,mjd,duration,aperJky3,aperJky3Err,aperMag3Ab,aperMag3Err,ppErrBits,nMeas,totExpTime
#
# Results of Query: Database VSERV1000v20181217 12/02/19 11:41
# SELECT qso.qsoName,aver.filterID,AVG(m.mjdObs) as mjd, 
# (MAX(m.mjdObs)-MIN(m.mjdObs)) as duration, aver.aperJky3, 
# aver.aperJky3Err,(aver.aperMag3+f.VegaToAB) as aperMag3Ab,
# aver.aperMag3Err, aver.ppErrBits, COUNT(mfs.catalogueID) as nMeas,
# SUM(d.totalExpTime) as totExpTime   /* In this selection we have 
# included the average mjdObs (averaged   over all frames in a 30 day 
# period) and the duration (the mjd of the   last frame in the period 
# minus that of the first), the number of   frames (nMeas) and the sum 
# of the integration times. We have also   included the calibrated 
# fluxes (aperJky3), since in many cases the a   faint source may have 
# very low S/N */ FROM finalQsoCatalogue as qso,
# MapApertureIDshighzQsoMap as ma, vserv1000MapRemeasAver as aver,
# MapProvenance as mp, MapFrameStatus as mfs,MultiframeDetector as d,
# Multiframe as m,Filter as f, vserv1000MapRemeasurement as remeas   /* 
# The tables to select from include MapProvenance to select the   
# correct averaging time scale and to get the frames used in each   
# average catalogue. Also include MultiframeDetector to get the   
# integration time. */ WHERE qso.qsoID=ma.objectID and 
# ma.apertureID=aver.apertureID and mp.combiCatID=aver.catalogueID and 
# mp.avSetupID=3 and    /* Do joins and select avSetupID=3 --> average 
# over 30 days. Other   avSetupID values can be used to change the 
# averaging timescale */ mp.catalogueID=mfs.catalogueID and 
# d.multiframeID=mfs.multiframeID and 
# mfs.catalogueID=remeas.catalogueID and 
# remeas.apertureID=aver.apertureID and remeas.extNum=d.extNum and 
# qsoID=162 and f.filterID=d.filterID and m.multiframeID=d.multiframeID 
#   /* Select qsoID=54 */  GROUP BY qso.qsoName,aver.filterID, 
# aver.aperJky3,aver.aperJky3Err, aver.aperMag3,aver.aperMag3Err,
# aver.ppErrBits,f.VegaToAB   /* GROUP BY attributes that are part of 
# are associated with the   average so that we get statistics for 
# properties measured at the   frame level */
# Column Headers at start of file AND below
#
# qsoName,filterID,mjd,duration,aperJky3,aperJky3Err,aperMag3Ab,aperMag3Err,ppErrBits,nMeas,totExpTime
                  SDSSJ0959+0227,   2,  +56644.1638052,     +29.9951194,+7.428358E-007,+1.891631E-007,    +24.205769,     +0.276483,          0,          8,  +22320.0000000
                  SDSSJ0959+0227,   2,  +56344.0129824,     +28.9067243,+7.753484E-007,+1.211179E-007,    +24.159258,     +0.169604,          0,         22,  +76440.0000000
                  SDSSJ0959+0227,   2,  +55598.8460949,     +15.0012151,+7.971867E-007,+3.620856E-007,    +24.129099,     +0.493146,          0,          8,  +20880.0000000
                  SDSSJ0959+0227,   2,  +57079.5251016,     +17.0850820,+7.983797E-007,+3.115939E-007,    +24.127476,     +0.423744,    4194304,          6,  +19800.0000000
                  SDSSJ0959+0227,   2,  +56407.0908396,     +25.9995535,+8.290402E-007,+4.671142E-007,    +24.086561,     +0.611747,          0,          3,   +7920.0000000
                  SDSSJ0959+0227,   2,  +56053.4155777,     +28.9158759,+8.381862E-007,+2.974363E-007,    +24.074648,     +0.385281,          0,          6,  +21600.0000000
                  SDSSJ0959+0227,   2,  +57386.3551613,     +29.0503313,+8.915018E-007,+1.704919E-007,    +24.007694,     +0.207638,          0,         11,  +36000.0000000
                  SDSSJ0959+0227,   2,  +56698.9262872,     +25.0228509,+9.604767E-007,+1.645058E-007,    +23.926783,     +0.185960,          0,         19,  +64800.0000000
                  SDSSJ0959+0227,   2,  +57450.9981402,     +27.8896630,+9.712477E-007,+2.383164E-007,    +23.914675,     +0.266409,          0,          6,  +16200.0000000
                  SDSSJ0959+0227,   2,  +56377.4614540,     +24.9855856,+9.759384E-007,+2.004224E-007,    +23.909445,     +0.222971,          0,         12,  +35880.0000000
                  SDSSJ0959+0227,   2,  +57023.6468537,     +28.9569137,+1.011622E-006,+2.839066E-007,    +23.870455,     +0.304706,          0,          8,  +26280.0000000
                  SDSSJ0959+0227,   2,  +57479.0886236,      +0.0242155,+1.244605E-006,+5.874791E-007,    +23.645422,     +0.512490,          0,          2,   +3600.0000000
                  SDSSJ0959+0227,   2,  +56998.0807842,     +24.9757643,+1.258051E-006,+2.744914E-007,    +23.633755,     +0.236894,          0,          9,  +21600.0000000
                  SDSSJ0959+0227,   2,  +57061.9073603,     +25.9689486,+1.422158E-006,+1.508528E-007,    +23.500630,     +0.115168,          0,         16,  +55560.0000000
                  SDSSJ0959+0227,   2,  +57138.6863093,     +29.9269843,+1.597303E-006,+5.427863E-007,    +23.374530,     +0.368949,          0,          5,   +9000.0000000
                  SDSSJ0959+0227,   2,  +56657.2867746,      +4.9953709,+1.720661E-006,+3.679632E-007,    +23.293762,     +0.232185,          0,          4,  +13680.0000000
                  SDSSJ0959+0227,   3,  +57061.5126996,     +24.9317146,+4.301588E-008,+5.279845E-007,    +27.299927,    +13.326519,          0,          3,   +7080.0000000
                  SDSSJ0959+0227,   3,  +55570.2429272,     +26.9291080,+7.781910E-008,+4.582920E-007,    +26.656284,     +6.394114,          0,          6,  +21600.0000000
                  SDSSJ0959+0227,   3,  +55272.5728242,     +26.8923162,+4.361716E-007,+2.091364E-007,    +24.784857,     +0.520591,          0,         10,  +26400.0000000
                  SDSSJ0959+0227,   3,  +55227.9920374,     +22.8659081,+4.429195E-007,+1.626483E-007,    +24.768188,     +0.398703,          0,         11,  +35520.0000000
                  SDSSJ0959+0227,   3,  +56396.6106920,     +27.9334005,+4.460916E-007,+3.035820E-007,    +24.760439,     +0.738884,          0,         12,  +28560.0000000
                  SDSSJ0959+0227,   3,  +55696.5388966,      +2.9863838,+4.526958E-007,+5.420650E-007,    +24.744484,     +1.300078,          0,          2,   +7200.0000000
                  SDSSJ0959+0227,   3,  +55895.9655005,     +15.0117215,+4.877477E-007,+5.585078E-007,    +24.663511,     +1.243250,          0,          3,   +7800.0000000
                  SDSSJ0959+0227,   3,  +56009.5444727,     +19.0180794,+5.352109E-007,+5.483661E-007,    +24.562687,     +1.112423,          0,          5,  +18000.0000000
                  SDSSJ0959+0227,   3,  +56049.6756771,     +16.9547157,+6.159620E-007,+3.824085E-007,    +24.410114,     +0.674059,          0,          5,  +18000.0000000
                  SDSSJ0959+0227,   3,  +55947.7845640,     +29.9823335,+6.295168E-007,+3.086049E-007,    +24.386480,     +0.532255,          0,          7,  +25200.0000000
                  SDSSJ0959+0227,   3,  +56329.3166392,     +28.9320388,+6.588629E-007,+1.889568E-007,    +24.337011,     +0.311381,          0,         21,  +75120.0000000
                  SDSSJ0959+0227,   3,  +56744.1421831,     +27.0001046,+6.658080E-007,+2.742732E-007,    +24.325626,     +0.447259,          0,          9,  +25320.0000000
                  SDSSJ0959+0227,   3,  +56765.1198533,     +10.9871540,+6.751449E-007,+3.575998E-007,    +24.310507,     +0.575075,          0,          9,  +27000.0000000
                  SDSSJ0959+0227,   3,  +56419.0772780,      +9.0389941,+6.778786E-007,+6.584650E-007,    +24.306120,     +1.054642,          0,          6,  +18000.0000000
                  SDSSJ0959+0227,   3,  +56367.2747186,     +29.0505562,+7.665942E-007,+1.672941E-007,    +24.172586,     +0.236941,          0,         27,  +88080.0000000
                  SDSSJ0959+0227,   3,  +55292.7918183,      +5.0858119,+7.918494E-007,+2.579044E-007,    +24.137394,     +0.353623,          0,          7,  +21600.0000000
                  SDSSJ0959+0227,   3,  +55607.1668947,     +13.0692226,+8.186931E-007,+6.402486E-007,    +24.101196,     +0.849086,          0,          4,  +13440.0000000
                  SDSSJ0959+0227,   3,  +56301.9755893,     +29.9920737,+8.365528E-007,+2.319093E-007,    +24.077766,     +0.300988,          0,         17,  +58200.0000000
                  SDSSJ0959+0227,   3,  +57417.3223865,     +20.0275639,+8.470765E-007,+2.216272E-007,    +24.064194,     +0.284070,          0,         23,  +52200.0000000
                  SDSSJ0959+0227,   3,  +55538.7933306,     +24.9460225,+8.700127E-007,+5.757728E-007,    +24.035185,     +0.718538,          0,          2,   +7200.0000000
                  SDSSJ0959+0227,   3,  +57105.2535174,     +24.8332086,+9.023372E-007,+4.348480E-007,    +23.995577,     +0.523230,          0,          8,  +21960.0000000
                  SDSSJ0959+0227,   3,  +56670.1083405,     +27.9191500,+9.384403E-007,+2.967403E-007,    +23.952982,     +0.343316,          0,         12,  +34800.0000000
                  SDSSJ0959+0227,   3,  +57393.8176519,     +29.9832067,+9.439601E-007,+1.847120E-007,    +23.946615,     +0.212454,          0,         22,  +67920.0000000
                  SDSSJ0959+0227,   3,  +57037.1477850,     +24.1156244,+9.685655E-007,+4.840304E-007,    +23.918676,     +0.542585,          0,          7,  +18600.0000000
                  SDSSJ0959+0227,   3,  +57456.9140374,     +20.0047028,+9.788313E-007,+2.269639E-007,    +23.907230,     +0.251752,          0,         16,  +45000.0000000
                  SDSSJ0959+0227,   3,  +56704.5518164,     +19.8903967,+1.004252E-006,+2.778354E-007,    +23.879393,     +0.300379,          0,          9,  +28800.0000000
                  SDSSJ0959+0227,   3,  +57360.0157146,     +28.0115979,+1.032783E-006,+3.974240E-007,    +23.848976,     +0.417801,          0,         10,  +22200.0000000
                  SDSSJ0959+0227,   3,  +56990.3051882,     +15.9448631,+1.054726E-006,+4.190570E-007,    +23.826150,     +0.431378,          0,          2,   +5400.0000000
                  SDSSJ0959+0227,   3,  +55977.5197865,     +29.9726402,+1.234053E-006,+3.461245E-007,    +23.655664,     +0.304525,          0,          6,  +21600.0000000
                  SDSSJ0959+0227,   3,  +57142.0814509,     +23.0039615,+1.239213E-006,+3.920372E-007,    +23.651134,     +0.343483,          0,          9,  +27000.0000000
                  SDSSJ0959+0227,   3,  +56640.8917007,     +19.9389814,+1.263855E-006,+2.631396E-007,    +23.629757,     +0.226055,          0,         10,  +28800.0000000
                  SDSSJ0959+0227,   3,  +57157.0522298,  +0.0000000E000,+1.439654E-006,+9.256496E-007,    +23.488354,     +0.698092,          0,          1,   +1800.0000000
                  SDSSJ0959+0227,   4,  +55965.7995838,     +29.0184879,+4.203662E-007,+6.662972E-007,    +24.824930,     +1.720935,          0,          2,   +5400.0000000
                  SDSSJ0959+0227,   4,  +56367.1168766,     +29.8632019,+4.209113E-007,+3.244341E-007,    +24.823524,     +0.836874,          0,         44,  +81420.0000000
                  SDSSJ0959+0227,   4,  +55259.9217787,     +16.9284005,+5.224953E-007,+3.467159E-007,    +24.588795,     +0.720470,          0,          5,  +15000.0000000
                  SDSSJ0959+0227,   4,  +56029.9605719,     +23.1149404,+5.880069E-007,+3.926556E-007,    +24.460545,     +0.725026,          0,         20,  +34620.0000000
                  SDSSJ0959+0227,   4,  +56657.8658534,     +23.0033369,+6.048880E-007,+5.050882E-007,    +24.429813,     +0.906602,          0,          7,  +11400.0000000
                  SDSSJ0959+0227,   4,  +56091.2143089,     +22.0102462,+6.562028E-007,+5.754650E-007,    +24.341404,     +0.952149,          0,         13,  +21600.0000000
                  SDSSJ0959+0227,   4,  +55293.3226194,      +5.1188136,+7.220942E-007,+4.868370E-007,    +24.237516,     +0.732005,          0,          4,  +11700.0000000
                  SDSSJ0959+0227,   4,  +55573.1768714,  +0.0000000E000,+7.547758E-007,+8.369312E-007,    +24.189455,     +1.203916,          0,          1,   +3600.0000000
                  SDSSJ0959+0227,   4,  +55348.6629360,      +5.0059842,+7.731285E-007,+6.778765E-007,    +24.163370,     +0.951970,          0,          6,  +12000.0000000
                  SDSSJ0959+0227,   4,  +56425.6675517,     +29.9375907,+1.088034E-006,+3.354029E-007,    +23.792393,     +0.334694,          0,         33,  +72000.0000000
                  SDSSJ0959+0227,   4,  +55190.1560347,      +2.0365824,+1.091339E-006,+3.693642E-007,    +23.789100,     +0.367468,          0,          6,  +10200.0000000
                  SDSSJ0959+0227,   4,  +56070.9312783,     +29.9181082,+1.102518E-006,+3.737361E-007,    +23.778036,     +0.368047,          0,         37,  +64440.0000000
                  SDSSJ0959+0227,   4,  +56335.2482509,     +24.8764716,+1.164524E-006,+2.846738E-007,    +23.718630,     +0.265414,          0,         28,  +50400.0000000
                  SDSSJ0959+0227,   4,  +56781.1357047,     +17.1042366,+1.180466E-006,+6.711065E-007,    +23.703867,     +0.617252,          0,         11,  +19380.0000000
                  SDSSJ0959+0227,   4,  +56453.1094042,     +27.0033776,+1.210604E-006,+1.065272E-006,    +23.676495,     +0.955395,          0,          8,  +17940.0000000
                  SDSSJ0959+0227,   4,  +55235.5466925,     +26.9156707,+1.217285E-006,+2.942656E-007,    +23.670519,     +0.262465,          0,         11,  +31560.0000000
                  SDSSJ0959+0227,   4,  +56392.1949980,     +28.0420835,+1.438959E-006,+3.058991E-007,    +23.488878,     +0.230810,          0,         38,  +76260.0000000
                  SDSSJ0959+0227,   4,  +55996.5421071,     +25.8440235,+1.449344E-006,+3.167573E-007,    +23.481071,     +0.237290,          0,         28,  +70200.0000000
                  SDSSJ0959+0227,   4,  +57129.6465454,     +29.9417145,+1.495114E-006,+4.891568E-007,    +23.447313,     +0.355220,          0,         17,  +30360.0000000
                  SDSSJ0959+0227,   4,  +56809.0230358,  +0.0000000E000,+1.498297E-006,+1.157147E-006,    +23.445005,     +0.838523,    4194304,          1,   +1800.0000000
                  SDSSJ0959+0227,   4,  +56696.1816380,     +29.8183586,+1.506330E-006,+2.505462E-007,    +23.439200,     +0.180589,          0,         28,  +70920.0000000
                  SDSSJ0959+0227,   4,  +56728.2257518,     +29.8736332,+1.539961E-006,+4.525049E-007,    +23.415226,     +0.319035,          0,         21,  +36780.0000000
                  SDSSJ0959+0227,   4,  +56294.1081231,     +25.8563367,+1.546284E-006,+3.463738E-007,    +23.410776,     +0.243209,          0,         18,  +39600.0000000
                  SDSSJ0959+0227,   4,  +57149.0908272,      +6.9983747,+1.574859E-006,+8.882121E-007,    +23.390896,     +0.612350,          0,          5,   +9000.0000000
                  SDSSJ0959+0227,   4,  +57064.1539534,     +29.9122251,+1.706881E-006,+6.445708E-007,    +23.303492,     +0.410007,          0,         11,  +18840.0000000
                  SDSSJ0959+0227,   4,  +56760.7724487,     +28.1272119,+1.723799E-006,+3.293416E-007,    +23.292784,     +0.207436,          0,         31,  +56640.0000000
                  SDSSJ0959+0227,   4,  +57444.3233327,     +28.7526835,+1.725544E-006,+3.133076E-007,    +23.291685,     +0.197137,          0,         30,  +59400.0000000
                  SDSSJ0959+0227,   4,  +57470.7481931,     +22.1368878,+1.767882E-006,+7.091936E-007,    +23.265368,     +0.435548,          0,          9,  +16200.0000000
                  SDSSJ0959+0227,   4,  +57374.2797937,     +29.0311647,+1.881832E-006,+4.491824E-007,    +23.197548,     +0.259159,          0,          8,  +23400.0000000
                  SDSSJ0959+0227,   4,  +57410.9684796,     +28.7666077,+2.027128E-006,+5.042441E-007,    +23.116796,     +0.270075,          0,         11,  +28800.0000000
                  SDSSJ0959+0227,   4,  +57022.1325010,     +28.9804814,+2.036259E-006,+7.170879E-007,    +23.111917,     +0.382352,          0,          8,  +21360.0000000
                  SDSSJ0959+0227,   4,  +57092.1065639,     +12.9385749,+2.134615E-006,+6.095816E-007,    +23.060701,     +0.310053,          0,         10,  +18000.0000000
                  SDSSJ0959+0227,   4,  +56972.3294085,  +0.0000000E000,+3.234019E-006,+1.469903E-006,    +22.609644,     +0.493481,          0,          1,   +1800.0000000
                  SDSSJ0959+0227,   5,  +56109.9676898,  +0.0000000E000,+6.642617E-007,+1.620247E-006,    +24.335152,     +2.648295,    4194304,          1,   +1800.0000000
                  SDSSJ0959+0227,   5,  +56829.2282366,      +7.9971419,+7.254321E-007,+1.249703E-006,    +24.239508,     +1.870400,          0,          4,   +7200.0000000
                  SDSSJ0959+0227,   5,  +56089.1230199,     +28.0235306,+8.180833E-007,+9.353241E-007,    +24.109007,     +1.241335,          0,          8,  +12600.0000000
                  SDSSJ0959+0227,   5,  +55194.4101999,     +27.9285798,+1.093095E-006,+4.595858E-007,    +23.794355,     +0.456492,          0,          8,  +15600.0000000
                  SDSSJ0959+0227,   5,  +55935.2506237,     +29.9708648,+1.099017E-006,+6.028136E-007,    +23.788490,     +0.595529,          0,         11,  +28080.0000000
                  SDSSJ0959+0227,   5,  +56636.9499809,     +28.8696824,+1.108433E-006,+1.171254E-006,    +23.779226,     +1.147271,          0,          6,  +16020.0000000
                  SDSSJ0959+0227,   5,  +55290.7049391,     +15.0770807,+1.147795E-006,+4.753307E-007,    +23.741339,     +0.449630,          0,         15,  +20280.0000000
                  SDSSJ0959+0227,   5,  +55700.2053231,     +27.0234494,+1.171023E-006,+4.088898E-007,    +23.719587,     +0.379110,          0,         32,  +75360.0000000
                  SDSSJ0959+0227,   5,  +56297.5130291,     +27.9092691,+1.207202E-006,+1.058280E-006,    +23.686550,     +0.951799,          0,          7,  +11520.0000000
                  SDSSJ0959+0227,   5,  +55566.9738211,     +29.9774152,+1.258697E-006,+4.374436E-007,    +23.641197,     +0.377334,          0,         21,  +58920.0000000
                  SDSSJ0959+0227,   5,  +55993.4483793,     +25.9640120,+1.344552E-006,+5.166473E-007,    +23.569555,     +0.417197,          0,         34,  +63720.0000000
                  SDSSJ0959+0227,   5,  +55956.9997108,     +28.9511859,+1.349069E-006,+4.663562E-007,    +23.565914,     +0.375326,          0,         35,  +58980.0000000
                  SDSSJ0959+0227,   5,  +55730.0793207,     +19.9892030,+1.363804E-006,+9.950933E-007,    +23.554120,     +0.792202,          0,         10,  +19800.0000000
                  SDSSJ0959+0227,   5,  +55268.3264381,     +29.0609264,+1.385363E-006,+4.216864E-007,    +23.537090,     +0.330484,          0,         15,  +42960.0000000
                  SDSSJ0959+0227,   5,  +56059.3740135,     +29.9530678,+1.483498E-006,+8.374208E-007,    +23.462782,     +0.612888,          0,         11,  +27060.0000000
                  SDSSJ0959+0227,   5,  +56447.4556097,     +27.9703981,+1.678328E-006,+6.381824E-007,    +23.328808,     +0.412850,          0,         11,  +24180.0000000
                  SDSSJ0959+0227,   5,  +55893.8474983,     +24.9256785,+1.715111E-006,+7.253028E-007,    +23.305270,     +0.459147,          0,         11,  +20610.1649933
                  SDSSJ0959+0227,   5,  +56020.8906679,     +28.8285312,+1.761069E-006,+3.574032E-007,    +23.276558,     +0.220347,          0,         49, +106020.0000000
                  SDSSJ0959+0227,   5,  +56738.8675467,     +29.7258205,+1.804064E-006,+5.852135E-007,    +23.250370,     +0.352198,          0,         20,  +41400.0000000
                  SDSSJ0959+0227,   5,  +56773.6365884,     +29.9854450,+1.883912E-006,+4.801615E-007,    +23.203348,     +0.276727,          0,         24,  +57600.0000000
                  SDSSJ0959+0227,   5,  +56705.6921293,     +27.0928704,+1.968958E-006,+4.917579E-007,    +23.155409,     +0.271168,          0,         26,  +54000.0000000
                  SDSSJ0959+0227,   5,  +55592.3366272,     +27.0264860,+1.978101E-006,+5.339072E-007,    +23.150380,     +0.293050,          0,         19,  +50220.0000000
                  SDSSJ0959+0227,   5,  +56660.6669784,     +12.0746951,+2.248000E-006,+1.220001E-006,    +23.011509,     +0.589235,          0,          5,  +16200.0000000
                  SDSSJ0959+0227,   5,  +56801.8375093,     +22.0005205,+2.276395E-006,+7.478731E-007,    +22.997880,     +0.356701,          0,         12,  +23460.0000000
                  SDSSJ0959+0227,   5,  +55616.1473818,  +0.0000000E000,+2.332204E-006,+9.516220E-007,    +22.971584,     +0.443019,    4194304,          1,   +3600.0000000
                  SDSSJ0959+0227,   5,  +55351.0035579,      +5.9407835,+2.760284E-006,+1.284838E-006,    +22.788616,     +0.505381,    4194304,          2,   +3600.0000000
                  SDSSJ0959+0227,   5,  +56322.4907913,      +7.1436626,+3.285759E-006,+1.092631E-006,    +22.599411,     +0.361046,          0,          4,   +7200.0000000
                  SDSSJ0959+0227,   5,  +55511.3284581,  +0.0000000E000,+5.172642E-006,+1.551848E-006,    +22.106718,     +0.325733,    4194432,          1,   +1800.0000000
                  SDSSJ0959+0227,   9,  +55600.1525348,      +3.0711788,-1.555949E-006,+2.576765E-006, -9.999995E008, -9.999995E008,    4194304,          6,  +14880.0000000
                  SDSSJ0959+0227,   9,  +57059.7908992,     +17.0307567,-1.264039E-006,+1.756950E-006, -9.999995E008, -9.999995E008,          0,          2,   +5400.0000000
                  SDSSJ0959+0227,   9,  +56302.8938058,     +23.9903286,-1.198230E-006,+1.203180E-006, -9.999995E008, -9.999995E008,          0,          5,  +18000.0000000
                  SDSSJ0959+0227,   9,  +56007.2529084,     +10.9362229,-1.096519E-006,+1.043713E-006, -9.999995E008, -9.999995E008,          0,          9,  +27120.0000000
                  SDSSJ0959+0227,   9,  +56998.6333268,     +24.9987651,-9.278339E-007,+9.339726E-007, -9.999995E008, -9.999995E008,          0,          6,  +16200.0000000
                  SDSSJ0959+0227,   9,  +56402.8426396,     +28.9120948,-9.143669E-007,+1.143570E-006, -9.999995E008, -9.999995E008,    4194304,          4,  +14400.0000000
                  SDSSJ0959+0227,   9,  +57156.0532843,  +0.0000000E000,-6.263868E-007,+1.872055E-006, -9.999995E008, -9.999995E008,    4194304,          1,   +1800.0000000
                  SDSSJ0959+0227,   9,  +56070.0444950,  +0.0000000E000,-4.566107E-007,+1.274532E-006, -9.999995E008, -9.999995E008,    4194304,          1,   +3600.0000000
                  SDSSJ0959+0227,   9,  +56425.5492440,      +0.9980893,+5.767621E-008,+1.198272E-006,    +26.997509,    +22.557090,    4194304,          2,   +7200.0000000
                  SDSSJ0959+0227,   9,  +56341.9632924,     +27.0100852,+2.625561E-007,+4.861046E-007,    +25.351946,     +2.010166,          0,         17,  +61200.0000000
                  SDSSJ0959+0227,   9,  +56677.2169676,     +29.9242571,+3.414930E-007,+5.347022E-007,    +25.066545,     +1.700022,          0,         17,  +48600.0000000
                  SDSSJ0959+0227,   9,  +56380.7926523,     +28.9502868,+3.801564E-007,+5.372561E-007,    +24.950094,     +1.534417,          0,         14,  +45000.0000000
                  SDSSJ0959+0227,   9,  +57028.9765504,     +26.8338247,+4.895014E-007,+1.516666E-006,    +24.675615,     +3.364032,    4194304,          4,  +12600.0000000
                  SDSSJ0959+0227,   9,  +56693.5901874,      +7.0141331,+4.936875E-007,+8.188695E-007,    +24.666370,     +1.800889,          0,          6,  +12600.0000000
                  SDSSJ0959+0227,   9,  +55201.9370227,     +25.0500282,+6.370296E-007,+3.488779E-007,    +24.389600,     +0.594618,          0,         18,  +35500.0000000
                  SDSSJ0959+0227,   9,  +55975.4334293,     +19.8603467,+6.960248E-007,+6.249484E-007,    +24.293440,     +0.974863,          0,          8,  +27120.0000000
                  SDSSJ0959+0227,   9,  +55568.3880876,      +9.0440316,+7.922490E-007,+4.417872E-007,    +24.152847,     +0.605446,          0,          9,  +26400.0000000
                  SDSSJ0959+0227,   9,  +57430.0653101,     +10.0797057,+7.940534E-007,+7.956473E-007,    +24.150375,     +1.087916,          0,         11,  +27000.0000000
                  SDSSJ0959+0227,   9,  +56269.8132619,     +29.0226154,+8.186445E-007,+7.328006E-007,    +24.117262,     +0.971885,          0,          2,   +7200.0000000
                  SDSSJ0959+0227,   9,  +57122.9403085,     +25.8946921,+8.233919E-007,+1.112440E-006,    +24.110985,     +1.466878,          0,          7,  +19680.0000000
                  SDSSJ0959+0227,   9,  +57400.1011113,     +27.9422862,+8.660089E-007,+7.697771E-007,    +24.056194,     +0.965088,          0,          5,  +12600.0000000
                  SDSSJ0959+0227,   9,  +57365.3157386,      +7.9857927,+1.109908E-006,+1.114127E-006,    +23.786783,     +1.089863,          0,          2,   +7200.0000000
