# qsoName,mjdObs,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
#
# Results of Query: Database WSERV1000v20181217 08/02/19 20:54
# SELECT qso.qsoName,m.mjdObs,remeas.filterID,
# (remeas.aperMag3+f.VegaToAB) as aperMag3AverAB, remeas.aperMag3Err, 
# remeas.ppErrBits   /* Basic QSO parameters and photometry extracted 
# from each OB   epoch. */ FROM finalQsoCatalogue as qso, 
# MapApertureIDshighzQsoMap as ma, Wserv1000MapRemeasurement as remeas, 
# Filter as f, Multiframe as m,MapFrameStatus as mfs   /* Main tables 
# for query. MapApertureIDshighzQsoMap joins   finalQsoCatalogue to 
# vserv1000MapRemeasurement */ WHERE qso.qsoID=ma.objectID and 
# ma.apertureID=remeas.apertureID and 
# remeas.catalogueID=mfs.catalogueID and 
# mfs.multiframeID=m.multiframeID and f.filterID=m.filterID   /* Join 
# all the tables correctly MapFrameStatus links the   catalogueID to 
# the multiframeID, which allows us to link to the   image metadate in 
# Multiframe to get the observation time (mjdObs) */ and qso.qsoID=162  
#  /* Select a particular QSO, qsoID=54 (MMTJ0215-0529) */ ORDER BY 
# qso.qsoID,remeas.filterID
# Column Headers at start of file AND below
#
# qsoName,mjdObs,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
                  SDSSJ0959+0227,  +5.4537409E004,   2, -9.999995E008, -9.999995E008,          0
                  SDSSJ0959+0227,  +5.4609297E004,   2,    +24.010400,     +1.215805,          0
                  SDSSJ0959+0227,  +5.4884345E004,   2,    +24.503384,     +0.885677,          0
                  SDSSJ0959+0227,  +5.4885464E004,   2,    +24.114103,     +0.501312,          0
                  SDSSJ0959+0227,  +5.4608241E004,   2,    +28.095370,    +52.827225,          0
                  SDSSJ0959+0227,  +5.4541255E004,   2, -9.999995E008, -9.999995E008,          0
                  SDSSJ0959+0227,  +5.4167230E004,   2, -9.999995E008, -9.999995E008,          0
                  SDSSJ0959+0227,  +5.4520523E004,   2, -9.999995E008, -9.999995E008,          0
                  SDSSJ0959+0227,  +5.4152270E004,   2, -9.999995E008, -9.999995E008,          0
                  SDSSJ0959+0227,  +5.4168230E004,   2,    +23.207676,     +0.569491,          0
                  SDSSJ0959+0227,  +5.4153283E004,   2,    +27.066970,    +14.312075,          0
                  SDSSJ0959+0227,  +5.4169231E004,   2,    +24.348200,     +3.144727,          0
                  SDSSJ0959+0227,  +5.3859370E004,   3,    +24.231310,     +3.328700,          0
                  SDSSJ0959+0227,  +5.3472374E004,   3,    +23.263832,     +1.318492,          0
                  SDSSJ0959+0227,  +5.3768504E004,   3,    +22.546513,     +0.376357,          0
                  SDSSJ0959+0227,  +5.3767621E004,   3,    +23.288100,     +0.874898,          0
                  SDSSJ0959+0227,  +5.3469396E004,   3,    +22.588436,     +0.549399,          0
                  SDSSJ0959+0227,  +5.3471306E004,   3,    +23.473381,     +1.423955,          0
