# qsoName,filterID,mjd,duration,aperJky3,aperJky3Err,aperMag3Ab,aperMag3Err,ppErrBits,nMeas,totExpTime
#
# Results of Query: Database VSERV1000v20181217 12/02/19 11:45
# SELECT qso.qsoName,aver.filterID,AVG(m.mjdObs) as mjd, 
# (MAX(m.mjdObs)-MIN(m.mjdObs)) as duration, aver.aperJky3, 
# aver.aperJky3Err,(aver.aperMag3+f.VegaToAB) as aperMag3Ab,
# aver.aperMag3Err, aver.ppErrBits, COUNT(mfs.catalogueID) as nMeas,
# SUM(d.totalExpTime) as totExpTime   /* In this selection we have 
# included the average mjdObs (averaged   over all frames in a 30 day 
# period) and the duration (the mjd of the   last frame in the period 
# minus that of the first), the number of   frames (nMeas) and the sum 
# of the integration times. We have also   included the calibrated 
# fluxes (aperJky3), since in many cases the a   faint source may have 
# very low S/N */ FROM finalQsoCatalogue as qso,
# MapApertureIDshighzQsoMap as ma, vserv1000MapRemeasAver as aver,
# MapProvenance as mp, MapFrameStatus as mfs,MultiframeDetector as d,
# Multiframe as m,Filter as f, vserv1000MapRemeasurement as remeas   /* 
# The tables to select from include MapProvenance to select the   
# correct averaging time scale and to get the frames used in each   
# average catalogue. Also include MultiframeDetector to get the   
# integration time. */ WHERE qso.qsoID=ma.objectID and 
# ma.apertureID=aver.apertureID and mp.combiCatID=aver.catalogueID and 
# mp.avSetupID=3 and    /* Do joins and select avSetupID=3 --> average 
# over 30 days. Other   avSetupID values can be used to change the 
# averaging timescale */ mp.catalogueID=mfs.catalogueID and 
# d.multiframeID=mfs.multiframeID and 
# mfs.catalogueID=remeas.catalogueID and 
# remeas.apertureID=aver.apertureID and remeas.extNum=d.extNum and 
# qsoID=164 and f.filterID=d.filterID and m.multiframeID=d.multiframeID 
#   /* Select qsoID=54 */  GROUP BY qso.qsoName,aver.filterID, 
# aver.aperJky3,aver.aperJky3Err, aver.aperMag3,aver.aperMag3Err,
# aver.ppErrBits,f.VegaToAB   /* GROUP BY attributes that are part of 
# are associated with the   average so that we get statistics for 
# properties measured at the   frame level */
# Column Headers at start of file AND below
#
# qsoName,filterID,mjd,duration,aperJky3,aperJky3Err,aperMag3Ab,aperMag3Err,ppErrBits,nMeas,totExpTime
                  SDSSJ1000+0234,   3,  +57361.5640974,     +27.0192088,+2.867767E-008,+1.534851E-007,    +27.740139,     +5.810945,          0,          8,  +18600.0000000
                  SDSSJ1000+0234,   3,  +55974.6858720,     +16.1369926,+3.696305E-008,+2.069101E-007,    +27.464580,     +6.077685,          0,          4,  +14400.0000000
                  SDSSJ1000+0234,   3,  +56007.6626987,     +19.0180794,+5.628277E-008,+2.161522E-007,    +27.008060,     +4.169735,          0,          4,  +14400.0000000
                  SDSSJ1000+0234,   3,  +57392.2099716,     +29.9832067,+6.947170E-008,+1.181614E-007,    +26.779480,     +1.846682,          0,         14,  +44520.0000000
                  SDSSJ1000+0234,   3,  +56744.6468441,     +20.9454060,+7.906608E-008,+1.969362E-007,    +26.639025,     +2.704330,          0,          4,  +14400.0000000
                  SDSSJ1000+0234,   3,  +56366.9992206,     +28.9993164,+8.433320E-008,+1.080486E-007,    +26.569004,     +1.391057,          0,         19,  +62280.0000000
                  SDSSJ1000+0234,   3,  +57456.5659159,     +19.9807828,+8.875534E-008,+1.303701E-007,    +26.513514,     +1.594806,          0,         10,  +28800.0000000
                  SDSSJ1000+0234,   3,  +55568.7576141,     +21.0196780,+8.927906E-008,+2.361595E-007,    +26.507126,     +2.871972,          0,          4,  +14400.0000000
                  SDSSJ1000+0234,   3,  +56301.8912396,     +26.9902756,+1.048605E-007,+1.484915E-007,    +26.332470,     +1.537495,          0,         13,  +43800.0000000
                  SDSSJ1000+0234,   3,  +57037.4662913,     +24.1156244,+1.330421E-007,+1.789770E-007,    +26.074028,     +1.460604,          0,          6,  +15000.0000000
                  SDSSJ1000+0234,   3,  +55551.2663418,  +0.0000000E000,+1.420876E-007,+4.320727E-007,    +26.002610,     +3.301603,          0,          1,   +3600.0000000
                  SDSSJ1000+0234,   3,  +56394.8629893,     +24.9667380,+1.427716E-007,+2.174189E-007,    +25.997395,     +1.653407,          0,          8,  +17760.0000000
                  SDSSJ1000+0234,   3,  +57141.5183765,     +23.0039615,+1.592484E-007,+2.397139E-007,    +25.878813,     +1.634340,          0,          7,  +19800.0000000
                  SDSSJ1000+0234,   3,  +57053.2102293,      +0.0486072,+1.740471E-007,+8.923804E-007,    +25.782333,     +5.566826,          0,          2,   +3480.0000000
                  SDSSJ1000+0234,   3,  +56417.8734800,      +3.9908314,+1.742468E-007,+2.652229E-007,    +25.781088,     +1.652610,          0,          5,  +16200.0000000
                  SDSSJ1000+0234,   3,  +55698.0320885,  +0.0000000E000,+1.820197E-007,+5.337232E-007,    +25.733704,     +3.183626,          0,          1,   +3600.0000000
                  SDSSJ1000+0234,   3,  +55608.5108892,     +11.9955588,+2.360314E-007,+3.608572E-007,    +25.451574,     +1.659931,          0,          3,   +9840.0000000
                  SDSSJ1000+0234,   3,  +56703.2325643,     +14.9080181,+2.521543E-007,+1.811122E-007,    +25.379833,     +0.779840,          0,          6,  +18000.0000000
                  SDSSJ1000+0234,   3,  +56764.8320335,     +10.9871540,+4.098151E-007,+1.901172E-007,    +24.852530,     +0.503683,          0,          7,  +19800.0000000
                  SDSSJ1000+0234,   3,  +55277.0615074,     +24.9048383,+4.814037E-007,+3.160488E-007,    +24.677727,     +0.712802,          0,         11,  +33000.0000000
                  SDSSJ1000+0234,   4,  +55194.2650689,     +13.9089993,-1.204153E-006,+1.077531E-006, -9.999995E008, -9.999995E008,          0,          6,  +10440.0000000
                  SDSSJ1000+0234,   4,  +55264.6546773,     +23.9655879,-1.030412E-006,+6.927037E-007, -9.999995E008, -9.999995E008,    4194304,         14,  +27060.0000000
                  SDSSJ1000+0234,   4,  +55345.0172609,     +23.9253403,-1.003268E-006,+9.206122E-007, -9.999995E008, -9.999995E008,          0,          5,   +8400.0000000
                  SDSSJ1000+0234,   4,  +57131.4261174,     +28.8408442,-6.168137E-007,+4.366520E-007, -9.999995E008, -9.999995E008,          0,         11,  +19620.0000000
                  SDSSJ1000+0234,   4,  +57377.4843629,     +29.0311647,-5.137812E-007,+3.624988E-007, -9.999995E008, -9.999995E008,          0,          5,  +14400.0000000
                  SDSSJ1000+0234,   4,  +56658.8044244,     +15.0763473,-4.159103E-007,+4.647086E-007, -9.999995E008, -9.999995E008,          0,          4,   +6000.0000000
                  SDSSJ1000+0234,   4,  +56092.1065734,     +22.0102462,-3.413601E-007,+5.271030E-007, -9.999995E008, -9.999995E008,          0,          8,  +12600.0000000
                  SDSSJ1000+0234,   4,  +57444.6276301,     +26.7783887,-3.145046E-007,+2.470669E-007, -9.999995E008, -9.999995E008,          0,         20,  +39600.0000000
                  SDSSJ1000+0234,   4,  +55234.2667741,     +29.9239406,-2.642148E-007,+4.394358E-007, -9.999995E008, -9.999995E008,          0,         17,  +38760.0000000
                  SDSSJ1000+0234,   4,  +56031.0573460,     +22.1288060,-1.787755E-007,+4.108675E-007, -9.999995E008, -9.999995E008,          0,         11,  +19860.0000000
                  SDSSJ1000+0234,   4,  +56292.1218200,     +24.0372548,-1.111176E-007,+3.505174E-007, -9.999995E008, -9.999995E008,          0,         12,  +27000.0000000
                  SDSSJ1000+0234,   4,  +56069.9762371,     +29.9181082,-9.480546E-008,+2.516938E-007, -9.999995E008, -9.999995E008,          0,         26,  +44640.0000000
                  SDSSJ1000+0234,   4,  +57148.4373846,      +6.9983747,-6.928776E-008,+9.581306E-007, -9.999995E008, -9.999995E008,          0,          3,   +5400.0000000
                  SDSSJ1000+0234,   4,  +56367.3905101,     +27.0576328,+1.097911E-008,+1.999110E-007,    +28.782581,    +19.769419,          0,         30,  +59280.0000000
                  SDSSJ1000+0234,   4,  +57023.1114725,     +28.9804814,+1.975174E-008,+3.954698E-007,    +28.144987,    +21.738628,          0,          7,  +17760.0000000
                  SDSSJ1000+0234,   4,  +56392.7555586,     +28.0420835,+2.049516E-008,+2.569006E-007,    +28.104872,    +13.609370,          0,         25,  +50820.0000000
                  SDSSJ1000+0234,   4,  +57470.2737547,     +21.1399756,+2.610295E-008,+4.022305E-007,    +27.842276,    +16.730536,          0,          6,  +10800.0000000
                  SDSSJ1000+0234,   4,  +55996.9967345,     +25.7882570,+4.123713E-008,+2.075622E-007,    +27.345780,     +5.464923,          0,         19,  +46800.0000000
                  SDSSJ1000+0234,   4,  +56335.4596940,     +24.8764716,+4.409038E-008,+2.435892E-007,    +27.273140,     +5.998443,          0,         19,  +34200.0000000
                  SDSSJ1000+0234,   4,  +57411.8552510,     +26.9196474,+4.927874E-008,+3.903948E-007,    +27.152351,     +8.601392,          0,          8,  +21600.0000000
